#STEP	TOTAL	INTRA(B)	INTRA(NB)	INTER(LJ)	LRC	TOTAL_ELECT	REAL	RECIP	SELF	CORR	ENTHALPY	PRESSURE	COMPRESSIBILITY	ENTHALPY	TOTALMOL	MOLFRAC_TIP3	MOLFRAC_DIOX	MOLDENS_TIP3	MOLDENS_DIOX	TOT_DENSITY
36000	-8048.177247495361	0.0	0.0	758.5158655232048	0.0	-8806.693113018566	-8263.590189132026	32.68553564612437	-45818.968591481615	45242.679356475775	-0.27681755322866763	-394.33	-0.27946	-40.571	845.0	0.981065089	0.0189349112	0.0323441188	0.000624253197	1.0007000000000001
38500	-8040.82459173839	0.0	0.0	782.2232123287898	0.0	-8822.988187939422	-8282.468629589115	35.22518268866735	-45818.968591481615	45242.679356475775	-0.2212751941996564	-283.66	-0.20103	-40.332	845.0	0.981065089	0.0189349112	0.0323441188	0.000624253197	1.0007000000000001
39000	-8037.2476240728365	0.0	0.0	785.5617154833064	0.0	-8822.789467513556	-8282.269909163251	35.262939569581526	-45818.968591481615	45242.679356475775	-0.22926375531939255	-299.12	-0.21223	-40.391	844.0	0.982227488	0.0177725118	0.0323441188	0.000585237372	0.99867
41500	-8048.177247495361	0.0	0.0	808.513924670608	0.0	-8856.571939910451	-8312.475413894592	31.664112657182983	-45818.968591481615	45242.679356475775	-0.10588817892167661	-53.02	-0.037619	-39.994	844.0	0.982227488	0.0177725118	0.0323441188	0.000585237372	0.99867
42000	-8049.369570050546	0.0	0.0	807.1626257747323	0.0	-8856.571939910451	-8312.475413894592	31.711805559390363	-45818.968591481615	45242.679356475775	-0.07746718361459547	3.4644	0.0024552	-39.85	845.0	0.981065089	0.0189349112	0.0323441188	0.000624253197	1.0007000000000001
44500	-8091.697020759595	0.0	0.0	784.1309284170851	0.0	-8875.847821219268	-8335.129542443097	35.068193552234725	-45818.968591481615	45242.679356475775	-0.29027092605966603	-420.32	-0.29788	-40.833	845.0	0.981065089	0.0189349112	0.0323441188	0.000624253197	1.0007000000000001
45000	-8079.7737952077505	0.0	0.0	788.5425218712677	0.0	-8868.296445036432	-8328.373047963718	35.31261967604755	-45763.326872239675	45189.02484149247	-0.2976633259018099	-433.9	-0.30823	-40.896	843.0	0.982206406	0.0177935943	0.0323051029	0.000585237372	0.9975
47500	-8049.965731328138	0.0	0.0	788.502777786095	0.0	-8838.289660730956	-8297.77010238065	34.49389152148753	-45763.326872239675	45189.02484149247	-0.2585750181343448	-356.69	-0.25338	-40.606	843.0	0.982206406	0.0177935943	0.0323051029	0.000585237372	0.9975
48000	-8043.407957274623	0.0	0.0	795.1002959247825	0.0	-8838.48838115682	-8297.77010238065	34.448185823538786	-45763.326872239675	45189.02484149247	-0.23828566265362192	-315.87	-0.22465	-40.547	842.0	0.983372922	0.0166270784	0.0323051029	0.000546221547	0.9954299999999999
50500	-8057.914548362701	0.0	0.0	828.9423844494357	0.0	-8886.976165067656	-8346.45660671735	34.69857356012753	-45763.326872239675	45189.02484149247	-0.08945201249845833	-19.647	-0.013973	-40.077	842.0	0.983372922	0.0166270784	0.0323051029	0.000546221547	0.9954299999999999
51000	-8054.138860271283	0.0	0.0	835.7386230139874	0.0	-8889.956971455616	-8348.44381097599	33.59368799232323	-45763.326872239675	45189.02484149247	-0.06598114299965148	27.099	0.019296	-40.02	841.0	0.984542212	0.0154577883	0.0323051029	0.000507205722	0.99336
53500	-7975.445571629107	0.0	0.0	772.98271252611	0.0	-8748.46802824039	-8211.724157981502	38.279515634198304	-45763.326872239675	45189.02484149247	-0.21831425985428157	-276.98	-0.19723	-40.187	841.0	0.984542212	0.0154577883	0.0323051029	0.000507205722	0.99336
54000	-7977.432775887748	0.0	0.0	771.1743566507469	0.0	-8748.666748666254	-8211.724157981502	38.271566817163745	-45763.326872239675	45189.02484149247	-0.203489716084821	-247.96	-0.17635	-40.095	842.0	0.983372922	0.0166270784	0.0323051029	0.000546221547	0.9954299999999999
56500	-7984.984152070583	0.0	0.0	775.6058221475159	0.0	-8760.589974218099	-8221.064017997114	35.54512257430852	-45763.326872239675	45189.02484149247	-0.22212969203087196	-284.86	-0.2026	-40.2	842.0	0.983372922	0.0166270784	0.0323051029	0.000546221547	0.9954299999999999
57000	-7982.798227386078	0.0	0.0	787.9066165085027	0.0	-8770.525995511303	-8229.608996309269	34.78402334324909	-45818.968591481615	45242.679356475775	-0.26207249762955265	-362.5	-0.25874	-40.476	839.0	0.988081049	0.0119189511	0.0323441188	0.000390158248	0.9883
59500	-8067.651849230041	0.0	0.0	876.5359264438837	0.0	-8944.207647716512	-8410.842024697313	42.395015653843465	-45818.968591481615	45242.679356475775	0.06191333588221369	281.06	0.20061	-39.716	839.0	0.988081049	0.0119189511	0.0323441188	0.000390158248	0.9883
60000	-8078.581472652566	0.0	0.0	874.6878264833476	0.0	-8953.150066880395	-8419.784443861196	43.056754671970864	-45874.61031072356	45298.321075717715	0.11360250585372032	384.48	0.27345	-39.438	842.0	0.985748219	0.0142517815	0.0323831346	0.000468189898	0.9936200000000001
62500	-8021.747430855438	0.0	0.0	822.7621792050628	0.0	-8844.449993932742	-8307.904844099718	39.799726892058544	-45874.61031072356	45298.321075717715	-0.09602767139030083	-33.434	-0.023779	-39.922	842.0	0.985748219	0.0142517815	0.0323831346	0.000468189898	0.9936200000000001
63000	-8022.144871707166	0.0	0.0	822.6628189921307	0.0	-8844.648714358606	-8308.103564525582	39.82556054742087	-45874.61031072356	45298.321075717715	-0.10293121898481906	-47.155	-0.033537	-39.949	842.0	0.985748219	0.0142517815	0.0323831346	0.000468189898	0.9936200000000001
65500	-7970.8750018342325	0.0	0.0	710.8229633158248	0.0	-8681.697965150057	-8141.178406799752	35.99621794101999	-45874.61031072356	45298.321075717715	-0.5714205845721707	-979.66	-0.69675	-41.404	842.0	0.985748219	0.0142517815	0.0323831346	0.000468189898	0.9936200000000001
66000	-7973.65708779633	0.0	0.0	713.1678643410211	0.0	-8686.864696222523	-8147.338740001538	37.047448993840995	-45874.61031072356	45298.321075717715	-0.5192564727828489	-877.1	-0.62307	-41.181	843.0	0.984578885	0.0154211151	0.0323831346	0.000507205722	0.9956900000000001
68500	-8077.389150097381	0.0	0.0	730.7744940725788	0.0	-8808.084155999615	-8267.16715679758	35.517301714687555	-45874.61031072356	45298.321075717715	-0.5932798314172197	-1022.4	-0.7263	-41.961	843.0	0.984578885	0.0154211151	0.0323831346	0.000507205722	0.9956900000000001
69000	-8089.113655223362	0.0	0.0	726.2039242777049	0.0	-8815.23809133072	-8273.327489999367	35.09005279907977	-45930.2520299655	45351.97559070102	-0.5726327791699416	-983.78	-0.6972	-41.85	845.0	0.983431953	0.0165680473	0.0324221504	0.000546221547	0.99893
71500	-8038.638667053885	0.0	0.0	781.3885865401608	0.0	-8820.007381551459	-8282.468629589115	39.501646253262415	-45930.2520299655	45351.97559070102	-0.23450997456220435	-310.12	-0.21978	-40.37	845.0	0.983431953	0.0165680473	0.0324221504	0.000546221547	0.99893
72000	-8040.228430460797	0.0	0.0	779.7988231332481	0.0	-8820.007381551459	-8282.269909163251	39.453953351055034	-45930.2520299655	45351.97559070102	-0.20883529554056482	-259.34	-0.18357	-40.237	846.0	0.982269504	0.0177304965	0.0324221504	0.000585237372	1.001
74500	-8028.702645760681	0.0	0.0	779.1033016427237	0.0	-8807.885435573751	-8266.570995519989	35.930640200484845	-45930.2520299655	45351.97559070102	-0.14719023223326763	-136.41	-0.09656	-39.956	846.0	0.982269504	0.0177304965	0.0324221504	0.000585237372	1.001
75000	-8020.157667448525	0.0	0.0	779.9975435591122	0.0	-8800.13533896505	-8260.410662318202	36.66193136766467	-45874.61031072356	45298.321075717715	-0.11601298461945166	-74.296	-0.052591	-39.8	846.0	0.98108747	0.0189125296	0.0323831346	0.000624253197	1.0019
77500	-7977.234055461883	0.0	0.0	824.570535080426	0.0	-8801.725102371964	-8268.756920204492	43.49990122164777	-45874.61031072356	45298.321075717715	0.18719464116396617	530.58	0.37558	-38.484	846.0	0.98108747	0.0189125296	0.0323831346	0.000624253197	1.0019
78000	-7976.836614610155	0.0	0.0	825.0474641024997	0.0	-8801.923822797828	-8268.756920204492	43.46214434073359	-45874.61031072356	45298.321075717715	0.15102156204392714	457.95	0.32455	-38.661	845.0	0.982248521	0.0177514793	0.0323831346	0.000585237372	0.9998400000000001
80500	-7985.977754199903	0.0	0.0	801.3599893395011	0.0	-8787.41723170975	-8248.089995914628	37.051423402358274	-45874.61031072356	45298.321075717715	0.04174122545275063	240.08	0.17014	-39.104	845.0	0.982248521	0.0177514793	0.0323831346	0.000585237372	0.9998400000000001
81000	-7995.118893789651	0.0	0.0	799.7304818474156	0.0	-8794.76988746672	-8254.647769968144	37.02956415551323	-45930.2520299655	45351.97559070102	-0.010786544715902424	135.45	0.095992	-39.34	845.0	0.983431953	0.0165680473	0.0324221504	0.000546221547	0.99893
83500	-7992.3368078275535	0.0	0.0	839.176486381436	0.0	-8831.533166251576	-8289.423844494358	35.03242387557919	-45930.2520299655	45351.97559070102	0.10292923178056042	362.3	0.25676	-38.912	845.0	0.983431953	0.0165680473	0.0324221504	0.000546221547	0.99893
84000	-7984.984152070583	0.0	0.0	836.8713294414127	0.0	-8821.795865384236	-8280.083984478746	34.83171624545647	-45874.61031072356	45298.321075717715	0.08902873799136782	334.2	0.23713	-38.973	844.0	0.983412322	0.0165876777	0.0323831346	0.000546221547	0.99776
86500	-8054.735021548876	0.0	0.0	769.8826738826303	0.0	-8824.776671772197	-8282.071188737387	33.901704652412555	-45874.61031072356	45298.321075717715	-0.3400702647812052	-519.63	-0.36869	-40.881	844.0	0.983412322	0.0165876777	0.0323831346	0.000546221547	0.99776
87000	-8069.837773914546	0.0	0.0	766.0871137486263	0.0	-8835.905015620587	-8292.802091734047	34.195810882691404	-45930.2520299655	45351.97559070102	-0.3390766626518848	-518.95	-0.36734	-40.857	846.0	0.982269504	0.0177304965	0.0324221504	0.000585237372	1.001
89500	-8016.381979357107	0.0	0.0	764.4973503417136	0.0	-8780.859457656235	-8238.153974621424	34.41440335114189	-45930.2520299655	45351.97559070102	-0.20436408595862296	-250.85	-0.17757	-40.104	846.0	0.982269504	0.0177304965	0.0324221504	0.000585237372	1.001
90000	-8015.785818079516	0.0	0.0	765.3717202155157	0.0	-8781.256898507963	-8238.352695047288	34.348825610606745	-45930.2520299655	45351.97559070102	-0.19206130439337757	-226.31	-0.16019	-40.056	846.0	0.982269504	0.0177304965	0.0324221504	0.000585237372	1.001
92500	-8045.1964411074	0.0	0.0	829.439185514096	0.0	-8874.655498664082	-8336.719305850009	39.22542486131134	-45930.2520299655	45351.97559070102	0.10913725788455438	375.98	0.26614	-39.102	846.0	0.982269504	0.0177304965	0.0324221504	0.000585237372	1.001
93000	-8056.523505381652	0.0	0.0	829.5186736844416	0.0	-8885.982562938336	-8347.251488420807	39.094269380241045	-45985.89374920745	45407.617309942965	0.14744856878689094	453.43	0.32021	-38.925	848.0	0.981132075	0.0188679245	0.0324611662	0.000624253197	1.0042
95500	-8072.421139450779	0.0	0.0	815.8268363424063	0.0	-8888.16848762284	-8350.82845608636	40.368067310029815	-45985.89374920745	45407.617309942965	-0.03453562281091899	89.333	0.063086	-39.667	848.0	0.981132075	0.0188679245	0.0324611662	0.000624253197	1.0042
96000	-8071.427537321459	0.0	0.0	816.4031255774122	0.0	-8887.969767196975	-8350.431015234632	40.465440318703216	-45985.89374920745	45407.617309942965	-0.026517253627303235	105.37	0.074414	-39.633	848.0	0.981132075	0.0188679245	0.0324611662	0.000624253197	1.0042
98500	-8027.510323205496	0.0	0.0	716.426879325192	0.0	-8743.897458445515	-8197.615007745151	31.70186953809716	-45985.89374920745	45407.617309942965	-0.45685825906152683	-757.24	-0.53475	-40.985	848.0	0.981132075	0.0188679245	0.0324611662	0.000624253197	1.0042
99000	-8031.484731722778	0.0	0.0	716.1089266438095	0.0	-8747.47442611107	-8202.583018391753	33.538046273081285	-46039.548264190744	45461.27182492627	-0.4835265402124867	-810.53	-0.57239	-41.102	848.0	0.982311321	0.0176886792	0.0325001821	0.000585237372	1.0032999999999999
101500	-8115.146031011557	0.0	0.0	847.1253034159994	0.0	-8962.291206470143	-8417.399798750826	33.639393690271966	-46039.548264190744	45461.27182492627	0.023262213051649553	205.91	0.14541	-39.665	848.0	0.982311321	0.0176886792	0.0325001821	0.000585237372	1.0032999999999999
102000	-8118.524278251247	0.0	0.0	843.7868002614828	0.0	-8962.291206470143	-8417.399798750826	33.629457668978766	-46039.548264190744	45461.27182492627	0.024369085823712496	208.25	0.14689	-39.631	849.0	0.981154299	0.0188457008	0.0325001821	0.000624253197	1.0054
104500	-8066.4595266748565	0.0	0.0	786.4559573996949	0.0	-8852.994972244896	-8309.295887080767	34.89133237321569	-46039.548264190744	45461.27182492627	-0.10203697706843069	-46.188	-0.032579	-39.837	849.0	0.981154299	0.0188457008	0.0325001821	0.000624253197	1.0054
105000	-8057.914548362701	0.0	0.0	795.1996561377144	0.0	-8853.193692670762	-8309.494607506631	34.8774219434052	-46039.548264190744	45461.27182492627	-0.07061729053506054	16.797	0.011862	-39.727	848.0	0.982311321	0.0176886792	0.0325001821	0.000585237372	1.0032999999999999
107500	-8043.010516422895	0.0	0.0	839.9912401274788	0.0	-8882.80303612451	-8342.283477774205	37.89399800802199	-46039.548264190744	45461.27182492627	0.13227427706790956	422.78	0.29856	-38.914	848.0	0.982311321	0.0176886792	0.0325001821	0.000585237372	1.0032999999999999
108000	-8038.837387479749	0.0	0.0	843.9656486447604	0.0	-8882.80303612451	-8342.283477774205	37.93175488893616	-46039.548264190744	45461.27182492627	0.12667036105854243	411.18	0.29071	-38.961	847.0	0.983471074	0.0165289256	0.0325001821	0.000546221547	1.0012999999999999
110500	-8067.055687952449	0.0	0.0	805.6324784955789	0.0	-8872.668294405441	-8333.937219887912	39.77588044095485	-46039.548264190744	45461.27182492627	-0.16472929702003158	-171.09	-0.12096	-40.161	847.0	0.983471074	0.0165289256	0.0325001821	0.000546221547	1.0012999999999999
111000	-8050.363172179866	0.0	0.0	813.7998879985927	0.0	-8864.123316093286	-8325.392241575757	39.040614865257744	-45985.89374920745	45407.617309942965	-0.15962019487106602	-160.07	-0.11357	-40.201	844.0	0.985781991	0.0142180095	0.0324611662	0.000468189898	0.99595
113500	-8023.734635114079	0.0	0.0	814.6941299149811	0.0	-8838.48838115682	-8295.782898122008	35.161592152390845	-45985.89374920745	45407.617309942965	-0.08454163077535683	-10.957	-0.0077742	-39.796	844.0	0.985781991	0.0142180095	0.0324611662	0.000468189898	0.99595
114000	-8017.375581486428	0.0	0.0	815.2505471074005	0.0	-8832.526768380896	-8290.616167049542	35.22518268866735	-45930.2520299655	45351.97559070102	-0.08723429254581516	-16.243	-0.011539	-39.822	843.0	0.985765125	0.0142348754	0.0324221504	0.000468189898	0.99478
116500	-8032.875774703827	0.0	0.0	816.4031255774122	0.0	-8849.418004579344	-8308.103564525582	35.91076815789844	-45930.2520299655	45351.97559070102	-0.12951802476117474	-100.11	-0.071114	-40.053	843.0	0.985765125	0.0142348754	0.0324221504	0.000468189898	0.99478
117000	-8037.843785350428	0.0	0.0	811.5543471863285	0.0	-8849.418004579344	-8308.103564525582	35.873011276984265	-45930.2520299655	45351.97559070102	-0.13024732872409592	-101.77	-0.072207	-40.033	844.0	0.984597156	0.0154028436	0.0324221504	0.000507205722	0.99686
119500	-8049.170849624681	0.0	0.0	820.2980459243482	0.0	-8869.488767591616	-8330.161531796495	37.69726478641655	-45930.2520299655	45351.97559070102	-0.1411868881679137	-123.35	-0.08752	-40.128	844.0	0.984597156	0.0154028436	0.0324221504	0.000507205722	0.99686
120000	-8039.632269183206	0.0	0.0	829.6975220677193	0.0	-8869.290047165752	-8327.578166260262	35.44576236137648	-45930.2520299655	45351.97559070102	-0.15440974530490975	-148.8	-0.10595	-40.27	841.0	0.988109394	0.0118906064	0.0324221504	0.000390158248	0.99064
122500	-7977.432775887748	0.0	0.0	814.3563051910121	0.0	-8791.78908107876	-8254.250329116416	39.61690410026358	-45930.2520299655	45351.97559070102	-0.11330839962344148	-68.396	-0.048702	-39.814	841.0	0.988109394	0.0118906064	0.0324221504	0.000390158248	0.99064
123000	-7969.28523842732	0.0	0.0	810.6601052699401	0.0	-8780.064575952778	-8243.32070569389	39.77389323669621	-45874.61031072356	45298.321075717715	-0.13830345478862582	-117.87	-0.084027	-39.911	840.0	0.988095238	0.0119047619	0.0323831346	0.000390158248	0.9894700000000001
125500	-8009.625484877729	0.0	0.0	920.8505814115741	0.0	-8930.49593833189	-8397.13031531269	43.19784617433436	-45874.61031072356	45298.321075717715	0.38068871982782376	912.39	0.65045	-38.219	840.0	0.988095238	0.0119047619	0.0323831346	0.000390158248	0.9894700000000001
126000	-8010.221646155322	0.0	0.0	913.835750378572	0.0	-8923.938164278376	-8391.367422962632	43.17201251897203	-45818.968591481615	45242.679356475775	0.37566109305346246	903.28	0.64319	-38.193	841.0	0.985731272	0.0142687277	0.0323441188	0.000468189898	0.99245
128500	-8013.997334246739	0.0	0.0	791.0463992371551	0.0	-8804.904629185789	-8265.17995253894	35.978333102692226	-45818.968591481615	45242.679356475775	-0.2794406628500735	-397.62	-0.28313	-40.599	841.0	0.985731272	0.0142687277	0.0323441188	0.000468189898	0.99245
129000	-8013.4011729691465	0.0	0.0	791.3047357907785	0.0	-8804.705908759925	-8264.981232113076	36.03993643471009	-45818.968591481615	45242.679356475775	-0.27494958122554525	-388.7	-0.27678	-40.581	841.0	0.985731272	0.0142687277	0.0323441188	0.000468189898	0.99245
131500	-8031.08729087105	0.0	0.0	718.37433949866	0.0	-8749.46163036971	-8210.134394574588	36.46917255457651	-45818.968591481615	45242.679356475775	-0.6319905703755431	-1097.4	-0.78142	-41.969	841.0	0.985731272	0.0142687277	0.0323441188	0.000468189898	0.99245
132000	-8046.19004323672	0.0	0.0	716.6653438362289	0.0	-8762.974619328468	-8223.051222255754	36.56058395047399	-45874.61031072356	45298.321075717715	-0.5617230277900034	-961.54	-0.68224	-41.647	844.0	0.983412322	0.0165876777	0.0323831346	0.000546221547	0.99776
134500	-7965.310829910039	0.0	0.0	747.526625972921	0.0	-8712.698351584855	-8175.557040474238	39.287028193329206	-45874.61031072356	45298.321075717715	-0.2958947141116196	-433.33	-0.30746	-40.279	844.0	0.983412322	0.0165876777	0.0323831346	0.000546221547	0.99776
135000	-7951.400400099553	0.0	0.0	750.9644893403696	0.0	-8702.364889439923	-8164.627417051714	38.227848323473644	-45818.968591481615	45242.679356475775	-0.29511970445074964	-430.67	-0.3063	-40.301	842.0	0.98456057	0.0154394299	0.0323441188	0.000507205722	0.99452
137500	-8032.478333852098	0.0	0.0	842.1374207268109	0.0	-8874.655498664082	-8332.744897332728	33.893755835377995	-45818.968591481615	45242.679356475775	0.12267608049867434	401.62	0.28564	-39.178	842.0	0.98456057	0.0154394299	0.0323441188	0.000507205722	0.99452
138000	-8034.068097259011	0.0	0.0	840.5079132347254	0.0	-8874.655498664082	-8332.744897332728	33.9136278779644	-45818.968591481615	45242.679356475775	0.14374640725304308	443.89	0.31532	-39.062	843.0	0.983392645	0.0166073547	0.0323441188	0.000546221547	0.9966
140500	-8046.388763662584	0.0	0.0	849.0131474617082	0.0	-8895.322422953946	-8357.386230139875	37.83438188026276	-45818.968591481615	45242.679356475775	0.11268243028196961	382.29	0.27157	-39.236	843.0	0.983392645	0.0166073547	0.0323441188	0.000546221547	0.9966
141000	-8041.222032590118	0.0	0.0	845.6150281794323	0.0	-8886.777444641792	-8349.83485395704	38.056948757230536	-45763.326872239675	45189.02484149247	0.11108869246653967	379.02	0.26924	-39.216	843.0	0.982206406	0.0177935943	0.0323051029	0.000585237372	0.9975
143500	-8000.285624862117	0.0	0.0	719.884614735227	0.0	-8720.24972776769	-8181.121212398432	35.95448665158854	-45763.326872239675	45189.02484149247	-0.503736407522864	-845.66	-0.60074	-41.256	843.0	0.982206406	0.0177935943	0.0323051029	0.000585237372	0.9975
144000	-7996.311216344836	0.0	0.0	723.7994071247495	0.0	-8720.24972776769	-8180.922491972568	35.84519041736329	-45763.326872239675	45189.02484149247	-0.5015107387531863	-840.16	-0.59754	-41.275	842.0	0.983372922	0.0166270784	0.0323051029	0.000546221547	0.9954299999999999
146500	-8033.670656407283	0.0	0.0	841.9387003009468	0.0	-8875.649100793402	-8333.142338184456	32.68752285038301	-45763.326872239675	45189.02484149247	0.061412560409036206	279.84	0.19902	-39.407	842.0	0.983372922	0.0166270784	0.0323051029	0.000546221547	0.9954299999999999
147000	-8042.8117959970305	0.0	0.0	847.4830001825547	0.0	-8890.354412307344	-8347.251488420807	32.713356505745345	-45818.968591481615	45242.679356475775	0.08762179737625012	332.33	0.23608	-39.31	843.0	0.983392645	0.0166073547	0.0323441188	0.000546221547	0.9966
149500	-7989.952162717184	0.0	0.0	822.7025630773036	0.0	-8812.654725794488	-8277.301898516649	40.5031971996174	-45818.968591481615	45242.679356475775	0.04818572886352285	252.79	0.17958	-39.193	843.0	0.983392645	0.0166073547	0.0323441188	0.000546221547	0.9966
