#ENGINE	STEP	TOTAL_POT	TOTAL_ELECT	TOTAL_VDW_plus_ELECT	PRESSURE	VOLUME	DENSITY
NAMD	23500	-7936.1649	-8695.0657	-7939.938099999999	-441.3152	25630.6257	0.9921922798365395
GOMC	23500	-7940.0733358253	-8695.210954108816	-7940.093207867887	-394.08	25630.6257	0.99219
GOMC	24000	-7947.0285507305425	-8705.544416253748	-7947.0086786879565	-347.58	25630.6257	0.99336
NAMD	24000	-7942.9643	-8705.2795	-7946.720200000001	-361.2557	25630.6257	0.9933584520537085
NAMD	26500	-8023.1355	-8841.1198	-8025.6857	-209.6504	25630.6257	0.9933584520537085
GOMC	26500	-8025.920559798584	-8841.46918754478	-8026.059664096689	-113.38	25630.6257	0.99336
GOMC	27000	-8025.920559798584	-8841.46918754478	-8026.059664096689	-121.82	25630.6257	0.99336
NAMD	27000	-8023.1949	-8841.1151	-8025.680300000001	-201.9536	25630.6257	0.9933584520537085
NAMD	29500	-8102.6914	-8894.4009	-8105.3240000000005	-602.4395	25630.6257	0.9933584520537085
GOMC	29500	-8105.408730144217	-8894.328820824627	-8105.269625846113	-719.58	25630.6257	0.99336
GOMC	30000	-8107.594654828722	-8894.328820824627	-8107.554910743549	-741.51	25630.6257	0.99336
NAMD	30000	-8105.0406	-8894.3292	-8107.5431	-619.1175	25630.6257	0.9933584520537085
NAMD	32500	-8024.4077	-8795.3610	-8031.446800000001	-384.6696	25630.6257	0.9933584520537085
GOMC	32500	-8031.484731722778	-8795.366048744314	-8031.464859680193	-667.32	25630.6257	0.99336
GOMC	33000	-8040.228430460797	-8805.500790463382	-8040.188686375625	-651.06	25630.6257	0.99452
NAMD	33000	-8035.2843	-8805.5024	-8040.1689	-442.9080	25630.6257	0.9945246242708776
NAMD	35500	-8040.2297	-8806.3563	-8043.6654	-602.6240	25630.6257	0.9945246242708776
GOMC	35500	-8044.004118552215	-8806.693113018566	-8044.023990594802	-548.21	25630.6257	0.99452
GOMC	36000	-8048.177247495361	-8806.693113018566	-8048.177247495361	-394.33	25630.6257	1.0007000000000001
NAMD	36000	-8044.5303	-8806.4961	-8047.966	-470.4333	25630.6257	1.0007442094291128
NAMD	38500	-8035.5938	-8822.7999	-8040.5648	-369.1830	25630.6257	1.0007442094291128
GOMC	38500	-8040.82459173839	-8822.988187939422	-8040.764975610632	-283.66	25630.6257	1.0007000000000001
GOMC	39000	-8037.2476240728365	-8822.789467513556	-8037.22775203025	-299.12	25630.6257	0.99867
NAMD	39000	-8032.2229	-8822.5925	-8037.0065	-395.0175	25630.6257	0.9986710143763678
NAMD	41500	-8041.8961	-8856.3731	-8047.845700000001	19.1478	25630.6257	0.9986710143763678
GOMC	41500	-8048.177247495361	-8856.571939910451	-8048.058015239843	-53.02	25630.6257	0.99867
GOMC	42000	-8049.369570050546	-8856.571939910451	-8049.409314135719	3.4644	25630.6257	1.0007000000000001
NAMD	42000	-8043.1339	-8856.2569	-8049.083500000001	72.5093	25630.6257	1.0007442094291128
NAMD	44500	-8082.4776	-8875.4040	-8091.254500000001	-226.3309	25630.6257	1.0007442094291128
GOMC	44500	-8091.697020759595	-8875.847821219268	-8091.716892802183	-420.32	25630.6257	1.0007000000000001
GOMC	45000	-8079.7737952077505	-8868.296445036432	-8079.753923165164	-433.9	25630.6257	0.9975
NAMD	45000	-8075.4218	-8867.9107	-8079.348	-347.8787	25630.6257	0.9975048421591987
NAMD	47500	-8047.8980	-8838.6901	-8050.166	-363.0285	25630.6257	0.9975048421591987
GOMC	47500	-8049.965731328138	-8838.289660730956	-8049.786882944861	-356.69	25630.6257	0.9975
GOMC	48000	-8043.407957274623	-8838.48838115682	-8043.388085232037	-315.87	25630.6257	0.9954299999999999
NAMD	48000	-8041.6828	-8838.7512	-8043.626900000001	-301.1010	25630.6257	0.9954316471064536
NAMD	50500	-8051.9127	-8886.6331	-8057.680999999999	-10.3884	25630.6257	0.9954316471064536
GOMC	50500	-8057.914548362701	-8886.976165067656	-8058.03378061822	-19.647	25630.6257	0.9954299999999999
GOMC	51000	-8054.138860271283	-8889.956971455616	-8054.218348441629	27.099	25630.6257	0.99336
NAMD	51000	-8048.2244	-8889.6409	-8053.877600000001	43.2559	25630.6257	0.9933584520537085
NAMD	53500	-7972.8460	-8747.8375	-7974.838	-300.5336	25630.6257	0.9933584520537085
GOMC	53500	-7975.445571629107	-8748.46802824039	-7975.48531571428	-276.98	25630.6257	0.99336
GOMC	54000	-7977.432775887748	-8748.666748666254	-7977.492392015507	-247.96	25630.6257	0.9954299999999999
NAMD	54000	-7975.6755	-8747.9166	-7976.723400000001	-224.5301	25630.6257	0.9954316471064536
NAMD	56500	-7980.7555	-8760.5123	-7984.8909	-218.1704	25630.6257	0.9954316471064536
GOMC	56500	-7984.984152070583	-8760.589974218099	-7984.984152070583	-284.86	25630.6257	0.9954299999999999
GOMC	57000	-7982.798227386078	-8770.525995511303	-7982.619379002801	-362.5	25630.6257	0.9883
NAMD	57000	-7979.9785	-8770.5683	-7982.653800000001	-378.6808	25630.6257	0.9883050391126424
NAMD	59500	-8063.6307	-8943.9112	-8067.355600000001	217.0094	25630.6257	0.9883050391126424
GOMC	59500	-8067.651849230041	-8944.207647716512	-8067.671721272628	281.06	25630.6257	0.9883
GOMC	60000	-8078.581472652566	-8953.150066880395	-8078.462240397047	384.48	25630.6257	0.9936200000000001
NAMD	60000	-8075.1069	-8952.9090	-8078.199	339.3524	25630.6257	0.9936176014353018
NAMD	62500	-8018.4587	-8844.1086	-8021.3263	-53.4449	25630.6257	0.9936176014353018
GOMC	62500	-8021.747430855438	-8844.449993932742	-8021.687814727678	-33.434	25630.6257	0.9936200000000001
GOMC	63000	-8022.144871707166	-8844.648714358606	-8021.985895366475	-47.155	25630.6257	0.9936200000000001
NAMD	63000	-8019.5377	-8844.3197	-8021.6363	-24.1486	25630.6257	0.9936176014353018
NAMD	65500	-7968.1132	-8681.4163	-7970.5767000000005	-981.8238	25630.6257	0.9936176014353018
GOMC	65500	-7970.8750018342325	-8681.697965150057	-7970.8750018342325	-979.66	25630.6257	0.9936200000000001
GOMC	66000	-7973.65708779633	-8686.864696222523	-7973.696831881502	-877.1	25630.6257	0.9956900000000001
NAMD	66000	-7970.9117	-8686.5651	-7973.3748	-899.3035	25630.6257	0.9956907964880467
NAMD	68500	-8074.2104	-8807.9181	-8077.122800000001	-1162.1790	25630.6257	0.9956907964880467
GOMC	68500	-8077.389150097381	-8808.084155999615	-8077.309661927036	-1022.4	25630.6257	0.9956900000000001
GOMC	69000	-8089.113655223362	-8815.23809133072	-8089.034167053016	-983.78	25630.6257	0.99893
NAMD	69000	-8086.0551	-8815.1683	-8088.944799999999	-1126.2160	25630.6257	0.9989301637579608
NAMD	71500	-8032.9385	-8819.9424	-8038.5354	-253.3279	25630.6257	0.9989301637579608
GOMC	71500	-8038.638667053885	-8820.007381551459	-8038.618795011298	-310.12	25630.6257	0.99893
GOMC	72000	-8040.228430460797	-8820.007381551459	-8040.2085584182105	-259.34	25630.6257	1.001
NAMD	72000	-8035.4271	-8819.8079	-8039.9987	-150.3670	25630.6257	1.001003358810706
NAMD	74500	-8022.6640	-8807.8972	-8028.777099999999	-58.6137	25630.6257	1.001003358810706
GOMC	74500	-8028.702645760681	-8807.885435573751	-8028.782133931028	-136.41	25630.6257	1.001
GOMC	75000	-8020.157667448525	-8800.13533896505	-8020.137795405938	-74.296	25630.6257	1.0019
NAMD	75000	-8014.0383	-8800.1659	-8020.148	5.5744	25630.6257	1.0019103816462818
NAMD	77500	-7972.6791	-8801.5877	-7976.9946	654.1279	25630.6257	1.0019103816462818
GOMC	77500	-7977.234055461883	-8801.725102371964	-7977.154567291538	530.58	25630.6257	1.0019
GOMC	78000	-7976.836614610155	-8801.923822797828	-7976.876358695328	457.95	25630.6257	0.9998400000000001
NAMD	78000	-7974.0006	-8801.7243	-7976.6653	513.9211	25630.6257	0.9998371865935368
NAMD	80500	-7982.2783	-8787.0801	-7985.695	188.6934	25630.6257	0.9998371865935368
GOMC	80500	-7985.977754199903	-8787.41723170975	-7986.057242370248	240.08	25630.6257	0.9998400000000001
GOMC	81000	-7995.118893789651	-8794.76988746672	-7995.0394056193045	135.45	25630.6257	0.99893
NAMD	81000	-7992.5500	-8794.5213	-7994.763400000001	139.4454	25630.6257	0.9989301637579608
NAMD	83500	-7988.7967	-8831.6121	-7992.4151	303.8687	25630.6257	0.9989301637579608
GOMC	83500	-7992.3368078275535	-8831.533166251576	-7992.35667987014	362.3	25630.6257	0.99893
GOMC	84000	-7984.984152070583	-8821.795865384236	-7984.924535942823	334.2	25630.6257	0.99776
NAMD	84000	-7982.1888	-8821.9072	-7985.0275	316.2425	25630.6257	0.9977639915407918
NAMD	86500	-8050.3431	-8824.5238	-8054.6167000000005	-525.7582	25630.6257	0.9977639915407918
GOMC	86500	-8054.735021548876	-8824.776671772197	-8054.893997889567	-519.63	25630.6257	0.99776
GOMC	87000	-8069.837773914546	-8835.905015620587	-8069.81790187196	-518.95	25630.6257	1.001
NAMD	87000	-8065.5775	-8835.7282	-8069.625899999999	-552.4715	25630.6257	1.001003358810706
NAMD	89500	-8012.5328	-8780.6458	-8016.1347000000005	-309.6524	25630.6257	1.001003358810706
GOMC	89500	-8016.381979357107	-8780.859457656235	-8016.362107314522	-250.85	25630.6257	1.001
GOMC	90000	-8015.785818079516	-8781.256898507963	-8015.885178292448	-226.31	25630.6257	1.001
NAMD	90000	-8012.1007	-8780.8632	-8015.4727	-271.9767	25630.6257	1.001003358810706
NAMD	92500	-8035.4502	-8874.3414	-8044.889399999999	353.1084	25630.6257	1.001003358810706
GOMC	92500	-8045.1964411074	-8874.655498664082	-8045.2163131499865	375.98	25630.6257	1.001
GOMC	93000	-8056.523505381652	-8885.982562938336	-8056.463889253894	453.43	25630.6257	1.0042
NAMD	93000	-8048.6573	-8885.7813	-8056.241800000001	447.6041	25630.6257	1.00424272608062
NAMD	95500	-8066.5406	-8888.2670	-8072.4249	217.3785	25630.6257	1.00424272608062
GOMC	95500	-8072.421139450779	-8888.16848762284	-8072.341651280432	89.333	25630.6257	1.0042
GOMC	96000	-8071.427537321459	-8887.969767196975	-8071.566641619563	105.37	25630.6257	1.0042
NAMD	96000	-8067.0973	-8887.9145	-8071.485900000001	225.5384	25630.6257	1.00424272608062
NAMD	98500	-8022.8794	-8743.7927	-8027.3556	-668.0304	25630.6257	1.00424272608062
GOMC	98500	-8027.510323205496	-8743.897458445515	-8027.470579120323	-757.24	25630.6257	1.0042
GOMC	99000	-8031.484731722778	-8747.47442611107	-8031.365499467261	-810.53	25630.6257	1.0032999999999999
NAMD	99000	-8026.8709	-8747.4675	-8031.347000000001	-741.3577	25630.6257	1.003335703245044
NAMD	101500	-8110.9925	-8962.2917	-8115.1545	71.5573	25630.6257	1.003335703245044
GOMC	101500	-8115.146031011557	-8962.291206470143	-8115.165903054144	205.91	25630.6257	1.0032999999999999
GOMC	102000	-8118.524278251247	-8962.291206470143	-8118.50440620866	208.25	25630.6257	1.0054
NAMD	102000	-8114.4700	-8962.4361	-8118.6319	74.8082	25630.6257	1.0054088982977891
NAMD	104500	-8060.2163	-8852.8534	-8066.3794	-239.6731	25630.6257	1.0054088982977891
GOMC	104500	-8066.4595266748565	-8852.994972244896	-8066.539014845202	-46.188	25630.6257	1.0054
GOMC	105000	-8057.914548362701	-8853.193692670762	-8057.994036533048	16.797	25630.6257	1.0032999999999999
NAMD	105000	-8051.6146	-8852.9840	-8057.762900000001	-157.5520	25630.6257	1.003335703245044
NAMD	107500	-8036.5700	-8883.2583	-8043.251399999999	570.9160	25630.6257	1.003335703245044
GOMC	107500	-8043.010516422895	-8882.80303612451	-8042.8117959970305	422.78	25630.6257	1.0032999999999999
GOMC	108000	-8038.837387479749	-8882.80303612451	-8038.837387479749	411.18	25630.6257	1.0012999999999999
NAMD	108000	-8033.0540	-8883.2172	-8039.230599999999	569.4894	25630.6257	1.001262508192299
NAMD	110500	-8062.8129	-8872.5333	-8066.8868999999995	-30.3272	25630.6257	1.001262508192299
GOMC	110500	-8067.055687952449	-8872.668294405441	-8067.035815909862	-171.09	25630.6257	1.0012999999999999
GOMC	111000	-8050.363172179866	-8864.123316093286	-8050.323428094694	-160.07	25630.6257	0.99595
NAMD	111000	-8049.4260	-8864.0696	-8050.26	-82.6735	25630.6257	0.9959499458696399
NAMD	113500	-8020.6502	-8838.6927	-8023.9807	1.0640	25630.6257	0.9959499458696399
GOMC	113500	-8023.734635114079	-8838.48838115682	-8023.7942512418385	-10.957	25630.6257	0.99595
GOMC	114000	-8017.375581486428	-8832.526768380896	-8017.276221273496	-16.243	25630.6257	0.99478
NAMD	114000	-8014.8591	-8832.8844	-8017.607500000001	23.4992	25630.6257	0.9947837736524707
NAMD	116500	-8028.7209	-8849.2622	-8032.840299999999	-176.3913	25630.6257	0.9947837736524707
GOMC	116500	-8032.875774703827	-8849.418004579344	-8033.014879001931	-100.11	25630.6257	0.99478
GOMC	117000	-8037.843785350428	-8849.418004579344	-8037.863657393015	-101.77	25630.6257	0.99686
NAMD	117000	-8033.6939	-8849.3911	-8037.813300000001	-179.4603	25630.6257	0.9968569687052158
NAMD	119500	-8044.5134	-8869.1377	-8048.829199999999	-123.0303	25630.6257	0.9968569687052158
GOMC	119500	-8049.170849624681	-8869.488767591616	-8049.190721667268	-123.35	25630.6257	0.99686
GOMC	120000	-8039.632269183206	-8869.290047165752	-8039.592525098033	-148.8	25630.6257	0.99064
NAMD	120000	-8035.6517	-8868.8880	-8039.177600000001	-86.5568	25630.6257	0.9906373835469807
NAMD	122500	-7975.4192	-8791.6184	-7977.2508	-8.8821	25630.6257	0.9906373835469807
GOMC	122500	-7977.432775887748	-8791.78908107876	-7977.432775887747	-68.396	25630.6257	0.99064
GOMC	123000	-7969.28523842732	-8780.064575952778	-7969.404470682838	-117.87	25630.6257	0.9894700000000001
NAMD	123000	-7967.2312	-8779.7441	-7969.0626999999995	-38.7369	25630.6257	0.9894712113298116
NAMD	125500	-8006.0067	-8930.2913	-8009.414200000001	1078.6575	25630.6257	0.9894712113298116
GOMC	125500	-8009.625484877729	-8930.49593833189	-8009.645356920315	912.39	25630.6257	0.9894700000000001
GOMC	126000	-8010.221646155322	-8923.938164278376	-8010.102413899804	903.28	25630.6257	0.99245
NAMD	126000	-8007.0830	-8923.7948	-8009.9334	1047.5140	25630.6257	0.9924514292181326
NAMD	128500	-8011.6609	-8805.1382	-8014.067999999999	-305.3757	25630.6257	0.9924514292181326
GOMC	128500	-8013.997334246739	-8804.904629185789	-8013.858229948633	-397.62	25630.6257	0.99245
GOMC	129000	-8013.4011729691465	-8804.705908759925	-8013.4011729691465	-388.7	25630.6257	0.99245
NAMD	129000	-8011.9374	-8804.9303	-8013.6053	-325.8041	25630.6257	0.9924514292181326
NAMD	131500	-8027.6731	-8749.6055	-8031.212299999999	-1127.9993	25630.6257	0.9924514292181326
GOMC	131500	-8031.08729087105	-8749.46163036971	-8031.08729087105	-1097.4	25630.6257	0.99245
GOMC	132000	-8046.19004323672	-8762.974619328468	-8046.309275492239	-961.54	25630.6257	0.99776
NAMD	132000	-8043.3492	-8763.0118	-8046.3347	-979.6469	25630.6257	0.9977639915407918
NAMD	134500	-7962.2711	-8712.8681	-7965.332399999999	-233.6140	25630.6257	0.9977639915407918
GOMC	134500	-7965.310829910039	-8712.698351584855	-7965.171725611934	-433.33	25630.6257	0.99776
GOMC	135000	-7951.400400099553	-8702.364889439923	-7951.400400099554	-430.67	25630.6257	0.99452
NAMD	135000	-7949.0881	-8702.4083	-7951.431499999999	-271.9583	25630.6257	0.9945246242708776
NAMD	137500	-8030.7419	-8874.2606	-8032.1002	494.7387	25630.6257	0.9945246242708776
GOMC	137500	-8032.478333852098	-8874.655498664082	-8032.518077937271	401.62	25630.6257	0.99452
GOMC	138000	-8034.068097259011	-8874.655498664082	-8034.147585429357	443.89	25630.6257	0.9966
NAMD	138000	-8032.3846	-8874.2615	-8033.742800000001	547.5714	25630.6257	0.9965978193236228
NAMD	140500	-8041.5684	-8895.1691	-8046.132699999999	350.0002	25630.6257	0.9965978193236228
GOMC	140500	-8046.388763662584	-8895.322422953946	-8046.309275492238	382.29	25630.6257	0.9966
GOMC	141000	-8041.222032590118	-8886.777444641792	-8041.162416462359	379.02	25630.6257	0.9975
NAMD	141000	-8037.2371	-8886.6197	-8040.9818	408.3871	25630.6257	0.9975048421591987
NAMD	143500	-7993.7626	-8720.1805	-8000.2772	-780.6881	25630.6257	0.9975048421591987
GOMC	143500	-8000.285624862117	-8720.24972776769	-8000.365113032463	-845.66	25630.6257	0.9975
GOMC	144000	-7996.311216344836	-8720.24972776769	-7996.450320642941	-840.16	25630.6257	0.9954299999999999
NAMD	144000	-7992.3311	-8720.1541	-7996.3426	-834.0996	25630.6257	0.9954316471064536
NAMD	146500	-8029.3555	-8875.8632	-8033.9095	373.1099	25630.6257	0.9954316471064536
GOMC	146500	-8033.670656407283	-8875.649100793402	-8033.710400492455	279.84	25630.6257	0.9954299999999999
GOMC	147000	-8042.8117959970305	-8890.354412307344	-8042.8714121247895	332.33	25630.6257	0.9966
NAMD	147000	-8038.8054	-8890.6362	-8043.1428000000005	449.2802	25630.6257	0.9965978193236228
NAMD	149500	-7985.0963	-8812.4722	-7989.7547	341.6528	25630.6257	0.9965978193236228
GOMC	149500	-7989.952162717184	-8812.654725794488	-7989.952162717184	252.79	25630.6257	0.9966
GOMC	150000	-7987.964958458544	-8812.456005368624	-7988.004702543716	212.44	25630.6257	0.99452
NAMD	150000	-7983.4957	-8812.2582	-7987.7866	276.9568	25630.6257	0.9945246242708776
NAMD	152500	-7951.8737	-8769.6493	-7955.403299999999	120.8273	25630.6257	0.9945246242708776
GOMC	152500	-7955.772249468562	-8769.92983423371	-7955.692761298216	164.36	25630.6257	0.99452
GOMC	153000	-7967.099313742815	-8769.92983423371	-7967.17880191316	103.88	25630.6257	0.99867
NAMD	153000	-7963.4003	-8769.6163	-7966.841399999999	78.7025	25630.6257	0.9986710143763678
NAMD	155500	-8018.2165	-8860.6663	-8021.684400000001	459.3361	25630.6257	0.9986710143763678
GOMC	155500	-8021.747430855438	-8860.745068853597	-8021.787174940611	377.84	25630.6257	0.99867
GOMC	156000	-8028.106484483089	-8867.104122481247	-8028.205844696021	329.1	25630.6257	0.99776
NAMD	156000	-8024.7207	-8866.9298	-8028.0152	419.4724	25630.6257	0.9977639915407918
NAMD	158500	-8025.9426	-8847.0851	-8031.4129	27.7386	25630.6257	0.9977639915407918
GOMC	158500	-8031.8821725745065	-8847.430800320702	-8031.782812361574	7.7146	25630.6257	0.99776
GOMC	159000	-8032.08089300037	-8847.430800320702	-8032.0808930003695	2.1118	25630.6257	0.99776
NAMD	159000	-8026.7548	-8846.9875	-8031.611999999999	43.3407	25630.6257	0.9977639915407918
NAMD	161500	-8080.4391	-8934.6519	-8084.3923	84.6600	25630.6257	0.9977639915407918
GOMC	161500	-8084.344365002624	-8934.470346849172	-8084.225132747106	265.47	25630.6257	0.99776
GOMC	162000	-8084.940526280217	-8934.271626423308	-8085.000142407976	317.52	25630.6257	0.9998400000000001
NAMD	162000	-8081.4490	-8934.3745	-8085.0935	130.0023	25630.6257	0.9998371865935368
NAMD	164500	-8056.0827	-8846.5517	-8061.0442	-281.2507	25630.6257	0.9998371865935368
GOMC	164500	-8060.895354750663	-8846.437198191383	-8060.954970878422	-287.12	25630.6257	0.9998400000000001
GOMC	165000	-8061.0940751765265	-8846.437198191383	-8061.0145870061815	-387.53	25630.6257	0.99776
NAMD	165000	-8057.7718	-8846.5780	-8061.137999999999	-379.3906	25630.6257	0.9977639915407918
NAMD	167500	-8040.0633	-8873.1077	-8041.9553000000005	34.8290	25630.6257	0.9977639915407918
GOMC	167500	-8041.818193867711	-8872.867014831305	-8041.738705697364	44.563	25630.6257	0.99776
GOMC	168000	-8041.818193867711	-8872.867014831305	-8041.738705697364	44.563	25630.6257	0.99776
NAMD	168000	-8040.0637	-8873.1081	-8041.9556999999995	37.6387	25630.6257	0.9977639915407918
NAMD	170500	-8060.7966	-8851.4101	-8067.0749	-228.3693	25630.6257	0.9977639915407918
GOMC	170500	-8067.254408378313	-8851.405208837985	-8067.095432037622	-332.4	25630.6257	0.99776
GOMC	171000	-8062.882559009303	-8851.405208837985	-8062.942175137063	-410.91	25630.6257	0.9936200000000001
NAMD	171000	-8056.8020	-8851.2578	-8062.785999999999	-308.8881	25630.6257	0.9936176014353018
NAMD	173500	-8007.8827	-8844.0220	-8015.084700000001	19.7069	25630.6257	0.9936176014353018
GOMC	173500	-8015.189656801924	-8844.052553081014	-8015.130040674165	49.399	25630.6257	0.9936200000000001
GOMC	174000	-8003.067710824214	-8834.712693065401	-8002.9484785686955	108.62	25630.6257	0.99245
NAMD	174000	-7997.0019	-8834.7074	-8002.918699999999	110.5218	25630.6257	0.9924514292181326
NAMD	176500	-8000.0627	-8870.9400	-8001.269700000001	495.1395	25630.6257	0.9924514292181326
GOMC	176500	-8001.87538826903	-8871.475971850257	-8001.815772141271	485.81	25630.6257	0.99245
GOMC	177000	-7999.689463584525	-8871.277251424393	-7999.510615201248	456.12	25630.6257	0.99038
NAMD	177000	-7997.9927	-8870.8222	-7999.044400000001	451.5607	25630.6257	0.9903782341653875
NAMD	179500	-7983.1336	-8809.1870	-7984.3663	135.2653	25630.6257	0.9903782341653875
GOMC	179500	-7984.586711218854	-8809.475198980663	-7984.666199389199	78.512	25630.6257	0.99038
GOMC	180000	-7985.182872496447	-8814.045768775537	-7985.262360666792	0.73402	25630.6257	0.98623
NAMD	180000	-7983.9943	-8813.7784	-7984.980999999999	58.9784	25630.6257	0.9862318440598974
NAMD	182500	-7984.9249	-8797.0287	-7989.354200000001	-394.7686	25630.6257	0.9862318440598974
GOMC	182500	-7989.5547218654565	-8797.15453257709	-7989.495105737697	-283.02	25630.6257	0.98623
GOMC	183000	-7993.727850808602	-8797.750693854681	-7993.707978766015	-197.75	25630.6257	0.99038
NAMD	183000	-7989.0374	-8797.4808	-7993.4131	-309.5581	25630.6257	0.9903782341653875
NAMD	185500	-8021.4201	-8840.7501	-8025.1476999999995	-318.5802	25630.6257	0.9903782341653875
GOMC	185500	-8025.324398520992	-8840.873026267189	-8025.28465443582	-276.14	25630.6257	0.99038
GOMC	186000	-8030.292409167593	-8840.873026267189	-8030.292409167594	-210.27	25630.6257	0.99452
NAMD	186000	-8026.4541	-8840.7597	-8030.1633	-267.8503	25630.6257	0.9945246242708776
NAMD	188500	-7990.7054	-8820.0203	-7997.0623000000005	142.8070	25630.6257	0.9945246242708776
GOMC	188500	-7997.304818474156	-8820.206101977323	-7997.265074388983	152.31	25630.6257	0.99452
GOMC	189000	-8013.202452543283	-8844.251273506878	-8013.103092330351	212.07	25630.6257	0.99478
NAMD	189000	-8007.3837	-8844.1406	-8012.9786	252.3753	25630.6257	0.9947837736524707
NAMD	191500	-8006.3291	-8727.3930	-8009.1333	-944.6490	25630.6257	0.9947837736524707
GOMC	191500	-8009.228044026001	-8727.403663098798	-8009.168427898242	-879.27	25630.6257	0.99478
GOMC	192000	-8005.054915082855	-8727.204942672932	-8005.015170997682	-945.57	25630.6257	0.99064
NAMD	192000	-8002.8613	-8727.1332	-8004.9237	-989.6286	25630.6257	0.9906373835469807
NAMD	194500	-8037.2854	-8857.6073	-8037.9616	-226.3127	25630.6257	0.9906373835469807
GOMC	194500	-8037.645064924564	-8857.366821613907	-8037.744425137496	-189.84	25630.6257	0.99064
GOMC	195000	-8040.82459173839	-8857.366821613907	-8040.844463780976	-148.17	25630.6257	0.99271
NAMD	195000	-8040.3733	-8857.5748	-8041.0281	-177.2088	25630.6257	0.9927105785997257
NAMD	197500	-8015.4395	-8863.6228	-8017.900299999999	204.1524	25630.6257	0.9927105785997257
GOMC	197500	-8017.971742764021	-8863.725875241558	-8018.031358891781	118.56	25630.6257	0.99271
GOMC	198000	-8008.433162322544	-8854.58473565181	-8008.294058024439	113.97	25630.6257	0.99154
NAMD	198000	-8005.9829	-8854.6559	-8008.3496	208.5706	25630.6257	0.9915444063825567
NAMD	200500	-7963.3799	-8775.2351	-7965.8153999999995	92.3022	25630.6257	0.9915444063825567
GOMC	200500	-7966.105711613495	-8775.494006157905	-7966.085839570909	37.608	25630.6257	0.99154
GOMC	201000	-7965.5095503359025	-8775.494006157905	-7965.608910548835	29.891	25630.6257	0.99154
NAMD	201000	-7963.0327	-8775.2390	-7965.3318	66.4132	25630.6257	0.9915444063825567
NAMD	203500	-7945.5296	-8756.0684	-7948.74	38.0695	25630.6257	0.9915444063825567
