ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG            PRESSURE      GPRESSURE         VOLUME       PRESSAVG      GPRESSAVG
ENERGY:	 0	 0.0256	 0.0000	 0.0000	 0.0000	 -11345.9019	 1210.5563	 0.0000	 0.0000	 0.0000	 -10135.3201	 0.0000	 -10135.3201	 -10135.3201	 0.0000	 -12.7887	 -26837.5030	 25630.6257	 -12.7887	 -26837.5030 
ENERGY:	 0	 0.0256	 0.0000	 0.0000	 0.0000	 -11345.9019	 1210.5563	 0.0000	 0.0000	 0.0000	 -10135.3201	 0.0000	 -10135.3201	 -10135.3206	 0.0000	 -4541.6018	 -4541.6018	 25630.6257	 -4541.6018	 -4541.6018 
ENERGY:	 2500	 4.4990	 0.0000	 0.0000	 0.0000	 -10415.2203	 1165.8385	 0.0000	 0.0000	 911.8457	 -8333.0371	 181.4399	 -9244.8828	 -8333.5680	 110.2660	 -968.0076	 -963.7486	 25630.6257	 -2080.1181	 -2080.0668 
ENERGY:	 3000	 4.3825	 0.0000	 0.0000	 0.0000	 -10415.2809	 1163.6229	 0.0000	 0.0000	 917.7108	 -8329.5647	 181.9595	 -9247.2756	 -8329.1514	 181.9595	 -830.9336	 -830.9336	 25630.6257	 -830.9336	 -830.9336 
ENERGY:	 5500	 5.2516	 0.0000	 0.0000	 0.0000	 -9763.3428	 1026.7352	 0.0000	 0.0000	 1302.3261	 -7429.0298	 258.2192	 -8731.3560	 -7428.4568	 216.1452	 -375.6726	 -376.5596	 25630.6257	 -626.9038	 -627.2900 
ENERGY:	 6000	 4.8164	 0.0000	 0.0000	 0.0000	 -9763.4865	 1023.4169	 0.0000	 0.0000	 1300.5174	 -7434.7358	 257.8606	 -8735.2532	 -7434.0929	 257.8606	 -407.6974	 -407.6974	 25630.6257	 -407.6974	 -407.6974 
ENERGY:	 8500	 8.8189	 0.0000	 0.0000	 0.0000	 -9189.8117	 863.5495	 0.0000	 0.0000	 1430.8907	 -6886.5527	 283.7104	 -8317.4434	 -6886.3681	 268.5521	 -261.5271	 -267.9560	 25630.6257	 -478.4936	 -478.2983 
ENERGY:	 9000	 8.6236	 0.0000	 0.0000	 0.0000	 -9189.4846	 861.4613	 0.0000	 0.0000	 1430.7634	 -6888.6363	 283.6851	 -8319.3997	 -6887.9194	 283.6851	 -321.7286	 -321.7286	 25630.6257	 -321.7286	 -321.7286 
ENERGY:	 11500	 7.3318	 0.0000	 0.0000	 0.0000	 -8848.4178	 764.1173	 0.0000	 0.0000	 1452.0285	 -6624.9401	 287.9015	 -8076.9686	 -6623.8846	 290.8903	 -481.4656	 -487.5332	 25630.6257	 -307.5240	 -307.4472 
ENERGY:	 12000	 4.7410	 0.0000	 0.0000	 0.0000	 -8848.5048	 774.5392	 0.0000	 0.0000	 1447.0162	 -6622.2084	 287.9287	 -8069.2246	 -6621.4537	 287.9287	 -619.3274	 -619.3274	 25630.6257	 -619.3274	 -619.3274 
