#STEP	TOTAL	INTRA(B)	INTRA(NB)	INTER(LJ)	LRC	TOTAL_ELECT	REAL	RECIP	SELF	CORR	ENTHALPY	PRESSURE	COMPRESSIBILITY	ENTHALPY	TOTALMOL	MOLFRAC_TIP3	MOLFRAC_DIOX	MOLDENS_TIP3	MOLDENS_DIOX	TOT_DENSITY
29500	-4078800.0	0.0	0.0	397070.0	0.0	-4475800.0	-4202100.0	15698.0	-23029000.0	22740000.0	-222.66	-719.58	-0.51239	-41.645	841.0	0.984542212	0.0154577883	0.0323051029	0.000507205722	993.36
30000	-4079900.0	0.0	0.0	395920.0	0.0	-4475800.0	-4202100.0	15704.0	-23029000.0	22740000.0	-228.23	-741.51	-0.528	-41.696	841.0	0.984542212	0.0154577883	0.0323051029	0.000507205722	993.36
32500	-4041600.0	0.0	0.0	384410.0	0.0	-4426000.0	-4157200.0	20605.0	-23029000.0	22740000.0	-209.05	-667.32	-0.47517	-41.182	841.0	0.984542212	0.0154577883	0.0323051029	0.000507205722	993.36
33000	-4046000.0	0.0	0.0	385120.0	0.0	-4431100.0	-4162100.0	20704.0	-23057000.0	22767000.0	-204.73	-651.06	-0.46305	-41.146	842.0	0.98456057	0.0154394299	0.0323441188	0.000507205722	994.52
35500	-4047900.0	0.0	0.0	383790.0	0.0	-4431700.0	-4158400.0	16455.0	-23057000.0	22767000.0	-178.72	-548.21	-0.38989	-40.976	842.0	0.98456057	0.0154394299	0.0323441188	0.000507205722	994.52
36000	-4050000.0	0.0	0.0	381700.0	0.0	-4431700.0	-4158400.0	16448.0	-23057000.0	22767000.0	-139.3	-394.33	-0.27946	-40.571	845.0	0.981065089	0.0189349112	0.0323441188	0.000624253197	1000.7
38500	-4046300.0	0.0	0.0	393630.0	0.0	-4439900.0	-4167900.0	17726.0	-23057000.0	22767000.0	-111.35	-283.66	-0.20103	-40.332	845.0	0.981065089	0.0189349112	0.0323441188	0.000624253197	1000.7
39000	-4044500.0	0.0	0.0	395310.0	0.0	-4439800.0	-4167800.0	17745.0	-23057000.0	22767000.0	-115.37	-299.12	-0.21223	-40.391	844.0	0.982227488	0.0177725118	0.0323441188	0.000585237372	998.67
41500	-4050000.0	0.0	0.0	406860.0	0.0	-4456800.0	-4183000.0	15934.0	-23057000.0	22767000.0	-53.285	-53.02	-0.037619	-39.994	844.0	0.982227488	0.0177725118	0.0323441188	0.000585237372	998.67
42000	-4050600.0	0.0	0.0	406180.0	0.0	-4456800.0	-4183000.0	15958.0	-23057000.0	22767000.0	-38.983	3.4644	0.0024552	-39.85	845.0	0.981065089	0.0189349112	0.0323441188	0.000624253197	1000.7
44500	-4071900.0	0.0	0.0	394590.0	0.0	-4466500.0	-4194400.0	17647.0	-23057000.0	22767000.0	-146.07	-420.32	-0.29788	-40.833	845.0	0.981065089	0.0189349112	0.0323441188	0.000624253197	1000.7
45000	-4065900.0	0.0	0.0	396810.0	0.0	-4462700.0	-4191000.0	17770.0	-23029000.0	22740000.0	-149.79	-433.9	-0.30823	-40.896	843.0	0.982206406	0.0177935943	0.0323051029	0.000585237372	997.5
47500	-4050900.0	0.0	0.0	396790.0	0.0	-4447600.0	-4175600.0	17358.0	-23029000.0	22740000.0	-130.12	-356.69	-0.25338	-40.606	843.0	0.982206406	0.0177935943	0.0323051029	0.000585237372	997.5
48000	-4047600.0	0.0	0.0	400110.0	0.0	-4447700.0	-4175600.0	17335.0	-23029000.0	22740000.0	-119.91	-315.87	-0.22465	-40.547	842.0	0.983372922	0.0166270784	0.0323051029	0.000546221547	995.43
50500	-4054900.0	0.0	0.0	417140.0	0.0	-4472100.0	-4200100.0	17461.0	-23029000.0	22740000.0	-45.014	-19.647	-0.013973	-40.077	842.0	0.983372922	0.0166270784	0.0323051029	0.000546221547	995.43
51000	-4053000.0	0.0	0.0	420560.0	0.0	-4473600.0	-4201100.0	16905.0	-23029000.0	22740000.0	-33.203	27.099	0.019296	-40.02	841.0	0.984542212	0.0154577883	0.0323051029	0.000507205722	993.36
53500	-4013400.0	0.0	0.0	388980.0	0.0	-4402400.0	-4132300.0	19263.0	-23029000.0	22740000.0	-109.86	-276.98	-0.19723	-40.187	841.0	0.984542212	0.0154577883	0.0323051029	0.000507205722	993.36
54000	-4014400.0	0.0	0.0	388070.0	0.0	-4402500.0	-4132300.0	19259.0	-23029000.0	22740000.0	-102.4	-247.96	-0.17635	-40.095	842.0	0.983372922	0.0166270784	0.0323051029	0.000546221547	995.43
56500	-4018200.0	0.0	0.0	390300.0	0.0	-4408500.0	-4137000.0	17887.0	-23029000.0	22740000.0	-111.78	-284.86	-0.2026	-40.2	842.0	0.983372922	0.0166270784	0.0323051029	0.000546221547	995.43
57000	-4017100.0	0.0	0.0	396490.0	0.0	-4413500.0	-4141300.0	17504.0	-23057000.0	22767000.0	-131.88	-362.5	-0.25874	-40.476	839.0	0.988081049	0.0119189511	0.0323441188	0.000390158248	988.3
59500	-4059800.0	0.0	0.0	441090.0	0.0	-4500900.0	-4232500.0	21334.0	-23057000.0	22767000.0	31.156	281.06	0.20061	-39.716	839.0	0.988081049	0.0119189511	0.0323441188	0.000390158248	988.3
60000	-4065300.0	0.0	0.0	440160.0	0.0	-4505400.0	-4237000.0	21667.0	-23085000.0	22795000.0	57.167	384.48	0.27345	-39.438	842.0	0.985748219	0.0142517815	0.0323831346	0.000468189898	993.62
62500	-4036700.0	0.0	0.0	414030.0	0.0	-4450700.0	-4180700.0	20028.0	-23085000.0	22795000.0	-48.323	-33.434	-0.023779	-39.922	842.0	0.985748219	0.0142517815	0.0323831346	0.000468189898	993.62
63000	-4036900.0	0.0	0.0	413980.0	0.0	-4450800.0	-4180800.0	20041.0	-23085000.0	22795000.0	-51.797	-47.155	-0.033537	-39.949	842.0	0.985748219	0.0142517815	0.0323831346	0.000468189898	993.62
65500	-4011100.0	0.0	0.0	357700.0	0.0	-4368800.0	-4096800.0	18114.0	-23085000.0	22795000.0	-287.55	-979.66	-0.69675	-41.404	842.0	0.985748219	0.0142517815	0.0323831346	0.000468189898	993.62
66000	-4012500.0	0.0	0.0	358880.0	0.0	-4371400.0	-4099900.0	18643.0	-23085000.0	22795000.0	-261.3	-877.1	-0.62307	-41.181	843.0	0.984578885	0.0154211151	0.0323831346	0.000507205722	995.69
68500	-4064700.0	0.0	0.0	367740.0	0.0	-4432400.0	-4160200.0	17873.0	-23085000.0	22795000.0	-298.55	-1022.4	-0.7263	-41.961	843.0	0.984578885	0.0154211151	0.0323831346	0.000507205722	995.69
69000	-4070600.0	0.0	0.0	365440.0	0.0	-4436000.0	-4163300.0	17658.0	-23113000.0	22822000.0	-288.16	-983.78	-0.6972	-41.85	845.0	0.983431953	0.0165680473	0.0324221504	0.000546221547	998.93
71500	-4045200.0	0.0	0.0	393210.0	0.0	-4438400.0	-4167900.0	19878.0	-23113000.0	22822000.0	-118.01	-310.12	-0.21978	-40.37	845.0	0.983431953	0.0165680473	0.0324221504	0.000546221547	998.93
72000	-4046000.0	0.0	0.0	392410.0	0.0	-4438400.0	-4167800.0	19854.0	-23113000.0	22822000.0	-105.09	-259.34	-0.18357	-40.237	846.0	0.982269504	0.0177304965	0.0324221504	0.000585237372	1001.0
74500	-4040200.0	0.0	0.0	392060.0	0.0	-4432300.0	-4159900.0	18081.0	-23113000.0	22822000.0	-74.069	-136.41	-0.09656	-39.956	846.0	0.982269504	0.0177304965	0.0324221504	0.000585237372	1001.0
75000	-4035900.0	0.0	0.0	392510.0	0.0	-4428400.0	-4156800.0	18449.0	-23085000.0	22795000.0	-58.38	-74.296	-0.052591	-39.8	846.0	0.98108747	0.0189125296	0.0323831346	0.000624253197	1001.9
77500	-4014300.0	0.0	0.0	414940.0	0.0	-4429200.0	-4161000.0	21890.0	-23085000.0	22795000.0	94.2	530.58	0.37558	-38.484	846.0	0.98108747	0.0189125296	0.0323831346	0.000624253197	1001.9
78000	-4014100.0	0.0	0.0	415180.0	0.0	-4429300.0	-4161000.0	21871.0	-23085000.0	22795000.0	75.997	457.95	0.32455	-38.661	845.0	0.982248521	0.0177514793	0.0323831346	0.000585237372	999.84
80500	-4018700.0	0.0	0.0	403260.0	0.0	-4422000.0	-4150600.0	18645.0	-23085000.0	22795000.0	21.005	240.08	0.17014	-39.104	845.0	0.982248521	0.0177514793	0.0323831346	0.000585237372	999.84
81000	-4023300.0	0.0	0.0	402440.0	0.0	-4425700.0	-4153900.0	18634.0	-23113000.0	22822000.0	-5.428	135.45	0.095992	-39.34	845.0	0.983431953	0.0165680473	0.0324221504	0.000546221547	998.93
83500	-4021900.0	0.0	0.0	422290.0	0.0	-4444200.0	-4171400.0	17629.0	-23113000.0	22822000.0	51.796	362.3	0.25676	-38.912	845.0	0.983431953	0.0165680473	0.0324221504	0.000546221547	998.93
84000	-4018200.0	0.0	0.0	421130.0	0.0	-4439300.0	-4166700.0	17528.0	-23085000.0	22795000.0	44.801	334.2	0.23713	-38.973	844.0	0.983412322	0.0165876777	0.0323831346	0.000546221547	997.76
86500	-4053300.0	0.0	0.0	387420.0	0.0	-4440800.0	-4167700.0	17060.0	-23085000.0	22795000.0	-171.13	-519.63	-0.36869	-40.881	844.0	0.983412322	0.0165876777	0.0323831346	0.000546221547	997.76
87000	-4060900.0	0.0	0.0	385510.0	0.0	-4446400.0	-4173100.0	17208.0	-23113000.0	22822000.0	-170.63	-518.95	-0.36734	-40.857	846.0	0.982269504	0.0177304965	0.0324221504	0.000585237372	1001.0
89500	-4034000.0	0.0	0.0	384710.0	0.0	-4418700.0	-4145600.0	17318.0	-23113000.0	22822000.0	-102.84	-250.85	-0.17757	-40.104	846.0	0.982269504	0.0177304965	0.0324221504	0.000585237372	1001.0
90000	-4033700.0	0.0	0.0	385150.0	0.0	-4418900.0	-4145700.0	17285.0	-23113000.0	22822000.0	-96.649	-226.31	-0.16019	-40.056	846.0	0.982269504	0.0177304965	0.0324221504	0.000585237372	1001.0
92500	-4048500.0	0.0	0.0	417390.0	0.0	-4465900.0	-4195200.0	19739.0	-23113000.0	22822000.0	54.92	375.98	0.26614	-39.102	846.0	0.982269504	0.0177304965	0.0324221504	0.000585237372	1001.0
93000	-4054200.0	0.0	0.0	417430.0	0.0	-4471600.0	-4200500.0	19673.0	-23141000.0	22850000.0	74.199	453.43	0.32021	-38.925	848.0	0.981132075	0.0188679245	0.0324611662	0.000624253197	1004.2
95500	-4062200.0	0.0	0.0	410540.0	0.0	-4472700.0	-4202300.0	20314.0	-23141000.0	22850000.0	-17.379	89.333	0.063086	-39.667	848.0	0.981132075	0.0188679245	0.0324611662	0.000624253197	1004.2
96000	-4061700.0	0.0	0.0	410830.0	0.0	-4472600.0	-4202100.0	20363.0	-23141000.0	22850000.0	-13.344	105.37	0.074414	-39.633	848.0	0.981132075	0.0188679245	0.0324611662	0.000624253197	1004.2
98500	-4039600.0	0.0	0.0	360520.0	0.0	-4400100.0	-4125200.0	15953.0	-23141000.0	22850000.0	-229.9	-757.24	-0.53475	-40.985	848.0	0.981132075	0.0188679245	0.0324611662	0.000624253197	1004.2
99000	-4041600.0	0.0	0.0	360360.0	0.0	-4401900.0	-4127700.0	16877.0	-23168000.0	22877000.0	-243.32	-810.53	-0.57239	-41.102	848.0	0.982311321	0.0176886792	0.0325001821	0.000585237372	1003.3
101500	-4083700.0	0.0	0.0	426290.0	0.0	-4510000.0	-4235800.0	16928.0	-23168000.0	22877000.0	11.706	205.91	0.14541	-39.665	848.0	0.982311321	0.0176886792	0.0325001821	0.000585237372	1003.3
102000	-4085400.0	0.0	0.0	424610.0	0.0	-4510000.0	-4235800.0	16923.0	-23168000.0	22877000.0	12.263	208.25	0.14689	-39.631	849.0	0.981154299	0.0188457008	0.0325001821	0.000624253197	1005.4
104500	-4059200.0	0.0	0.0	395760.0	0.0	-4455000.0	-4181400.0	17558.0	-23168000.0	22877000.0	-51.347	-46.188	-0.032579	-39.837	849.0	0.981154299	0.0188457008	0.0325001821	0.000624253197	1005.4
105000	-4054900.0	0.0	0.0	400160.0	0.0	-4455100.0	-4181500.0	17551.0	-23168000.0	22877000.0	-35.536	16.797	0.011862	-39.727	848.0	0.982311321	0.0176886792	0.0325001821	0.000585237372	1003.3
107500	-4047400.0	0.0	0.0	422700.0	0.0	-4470000.0	-4198000.0	19069.0	-23168000.0	22877000.0	66.563	422.78	0.29856	-38.914	848.0	0.982311321	0.0176886792	0.0325001821	0.000585237372	1003.3
108000	-4045300.0	0.0	0.0	424700.0	0.0	-4470000.0	-4198000.0	19088.0	-23168000.0	22877000.0	63.743	411.18	0.29071	-38.961	847.0	0.983471074	0.0165289256	0.0325001821	0.000546221547	1001.3
110500	-4059500.0	0.0	0.0	405410.0	0.0	-4464900.0	-4193800.0	20016.0	-23168000.0	22877000.0	-82.895	-171.09	-0.12096	-40.161	847.0	0.983471074	0.0165289256	0.0325001821	0.000546221547	1001.3
111000	-4051100.0	0.0	0.0	409520.0	0.0	-4460600.0	-4189500.0	19646.0	-23141000.0	22850000.0	-80.324	-160.07	-0.11357	-40.201	844.0	0.985781991	0.0142180095	0.0324611662	0.000468189898	995.95
113500	-4037700.0	0.0	0.0	409970.0	0.0	-4447700.0	-4174600.0	17694.0	-23141000.0	22850000.0	-42.543	-10.957	-0.0077742	-39.796	844.0	0.985781991	0.0142180095	0.0324611662	0.000468189898	995.95
114000	-4034500.0	0.0	0.0	410250.0	0.0	-4444700.0	-4172000.0	17726.0	-23113000.0	22822000.0	-43.898	-16.243	-0.011539	-39.822	843.0	0.985765125	0.0142348754	0.0324221504	0.000468189898	994.78
116500	-4042300.0	0.0	0.0	410830.0	0.0	-4453200.0	-4180800.0	18071.0	-23113000.0	22822000.0	-65.176	-100.11	-0.071114	-40.053	843.0	0.985765125	0.0142348754	0.0324221504	0.000468189898	994.78
117000	-4044800.0	0.0	0.0	408390.0	0.0	-4453200.0	-4180800.0	18052.0	-23113000.0	22822000.0	-65.543	-101.77	-0.072207	-40.033	844.0	0.984597156	0.0154028436	0.0324221504	0.000507205722	996.86
119500	-4050500.0	0.0	0.0	412790.0	0.0	-4463300.0	-4191900.0	18970.0	-23113000.0	22822000.0	-71.048	-123.35	-0.08752	-40.128	844.0	0.984597156	0.0154028436	0.0324221504	0.000507205722	996.86
120000	-4045700.0	0.0	0.0	417520.0	0.0	-4463200.0	-4190600.0	17837.0	-23113000.0	22822000.0	-77.702	-148.8	-0.10595	-40.27	841.0	0.988109394	0.0118906064	0.0324221504	0.000390158248	990.64
122500	-4014400.0	0.0	0.0	409800.0	0.0	-4424200.0	-4153700.0	19936.0	-23113000.0	22822000.0	-57.019	-68.396	-0.048702	-39.814	841.0	0.988109394	0.0118906064	0.0324221504	0.000390158248	990.64
123000	-4010300.0	0.0	0.0	407940.0	0.0	-4418300.0	-4148200.0	20015.0	-23085000.0	22795000.0	-69.597	-117.87	-0.084027	-39.911	840.0	0.988095238	0.0119047619	0.0323831346	0.000390158248	989.47
125500	-4030600.0	0.0	0.0	463390.0	0.0	-4494000.0	-4225600.0	21738.0	-23085000.0	22795000.0	191.57	912.39	0.65045	-38.219	840.0	0.988095238	0.0119047619	0.0323831346	0.000390158248	989.47
126000	-4030900.0	0.0	0.0	459860.0	0.0	-4490700.0	-4222700.0	21725.0	-23057000.0	22767000.0	189.04	903.28	0.64319	-38.193	841.0	0.985731272	0.0142687277	0.0323441188	0.000468189898	992.45
128500	-4032800.0	0.0	0.0	398070.0	0.0	-4430800.0	-4159200.0	18105.0	-23057000.0	22767000.0	-140.62	-397.62	-0.28313	-40.599	841.0	0.985731272	0.0142687277	0.0323441188	0.000468189898	992.45
129000	-4032500.0	0.0	0.0	398200.0	0.0	-4430700.0	-4159100.0	18136.0	-23057000.0	22767000.0	-138.36	-388.7	-0.27678	-40.581	841.0	0.985731272	0.0142687277	0.0323441188	0.000468189898	992.45
131500	-4041400.0	0.0	0.0	361500.0	0.0	-4402900.0	-4131500.0	18352.0	-23057000.0	22767000.0	-318.03	-1097.4	-0.78142	-41.969	841.0	0.985731272	0.0142687277	0.0323441188	0.000468189898	992.45
132000	-4049000.0	0.0	0.0	360640.0	0.0	-4409700.0	-4138000.0	18398.0	-23085000.0	22795000.0	-282.67	-961.54	-0.68224	-41.647	844.0	0.983412322	0.0165876777	0.0323831346	0.000546221547	997.76
134500	-4008300.0	0.0	0.0	376170.0	0.0	-4384400.0	-4114100.0	19770.0	-23085000.0	22795000.0	-148.9	-433.33	-0.30746	-40.279	844.0	0.983412322	0.0165876777	0.0323831346	0.000546221547	997.76
135000	-4001300.0	0.0	0.0	377900.0	0.0	-4379200.0	-4108600.0	19237.0	-23057000.0	22767000.0	-148.51	-430.67	-0.3063	-40.301	842.0	0.98456057	0.0154394299	0.0323441188	0.000507205722	994.52
137500	-4042100.0	0.0	0.0	423780.0	0.0	-4465900.0	-4193200.0	17056.0	-23057000.0	22767000.0	61.733	401.62	0.28564	-39.178	842.0	0.98456057	0.0154394299	0.0323441188	0.000507205722	994.52
138000	-4042900.0	0.0	0.0	422960.0	0.0	-4465900.0	-4193200.0	17066.0	-23057000.0	22767000.0	72.336	443.89	0.31532	-39.062	843.0	0.983392645	0.0166073547	0.0323441188	0.000546221547	996.6
140500	-4049100.0	0.0	0.0	427240.0	0.0	-4476300.0	-4205600.0	19039.0	-23057000.0	22767000.0	56.704	382.29	0.27157	-39.236	843.0	0.983392645	0.0166073547	0.0323441188	0.000546221547	996.6
141000	-4046500.0	0.0	0.0	425530.0	0.0	-4472000.0	-4201800.0	19151.0	-23029000.0	22740000.0	55.902	379.02	0.26924	-39.216	843.0	0.982206406	0.0177935943	0.0323051029	0.000585237372	997.5
143500	-4025900.0	0.0	0.0	362260.0	0.0	-4388200.0	-4116900.0	18093.0	-23029000.0	22740000.0	-253.49	-845.66	-0.60074	-41.256	843.0	0.982206406	0.0177935943	0.0323051029	0.000585237372	997.5
144000	-4023900.0	0.0	0.0	364230.0	0.0	-4388200.0	-4116800.0	18038.0	-23029000.0	22740000.0	-252.37	-840.16	-0.59754	-41.275	842.0	0.983372922	0.0166270784	0.0323051029	0.000546221547	995.43
146500	-4042700.0	0.0	0.0	423680.0	0.0	-4466400.0	-4193400.0	16449.0	-23029000.0	22740000.0	30.904	279.84	0.19902	-39.407	842.0	0.983372922	0.0166270784	0.0323051029	0.000546221547	995.43
147000	-4047300.0	0.0	0.0	426470.0	0.0	-4473800.0	-4200500.0	16462.0	-23057000.0	22767000.0	44.093	332.33	0.23608	-39.31	843.0	0.983392645	0.0166073547	0.0323441188	0.000546221547	996.6
149500	-4020700.0	0.0	0.0	414000.0	0.0	-4434700.0	-4165300.0	20382.0	-23057000.0	22767000.0	24.248	252.79	0.17958	-39.193	843.0	0.983392645	0.0166073547	0.0323441188	0.000546221547	996.6
150000	-4019700.0	0.0	0.0	414880.0	0.0	-4434600.0	-4165200.0	20405.0	-23057000.0	22767000.0	14.075	212.44	0.15109	-39.304	842.0	0.98456057	0.0154394299	0.0323441188	0.000507205722	994.52
152500	-4003500.0	0.0	0.0	409740.0	0.0	-4413200.0	-4140500.0	17009.0	-23057000.0	22767000.0	2.0658	164.36	0.1169	-39.232	842.0	0.98456057	0.0154394299	0.0323441188	0.000507205722	994.52
153000	-4009200.0	0.0	0.0	403960.0	0.0	-4413200.0	-4140400.0	16964.0	-23057000.0	22767000.0	-13.266	103.88	0.073708	-39.306	844.0	0.982227488	0.0177725118	0.0323441188	0.000585237372	998.67
155500	-4036700.0	0.0	0.0	422180.0	0.0	-4458900.0	-4187600.0	18402.0	-23057000.0	22767000.0	55.636	377.84	0.26809	-39.076	844.0	0.982227488	0.0177725118	0.0323441188	0.000585237372	998.67
156000	-4039900.0	0.0	0.0	422150.0	0.0	-4462100.0	-4190000.0	18054.0	-23085000.0	22795000.0	43.297	329.1	0.23351	-39.196	844.0	0.983412322	0.0165876777	0.0323831346	0.000546221547	997.76
158500	-4041800.0	0.0	0.0	410450.0	0.0	-4452200.0	-4180100.0	17949.0	-23085000.0	22795000.0	-37.869	7.7146	0.0054738	-39.803	844.0	0.983412322	0.0165876777	0.0323831346	0.000546221547	997.76
159000	-4041900.0	0.0	0.0	410300.0	0.0	-4452200.0	-4179800.0	17666.0	-23085000.0	22795000.0	-39.285	2.1118	0.0014984	-39.814	844.0	0.983412322	0.0165876777	0.0323831346	0.000546221547	997.76
161500	-4068200.0	0.0	0.0	427860.0	0.0	-4496000.0	-4223000.0	17074.0	-23085000.0	22795000.0	26.952	265.47	0.18836	-39.591	844.0	0.983412322	0.0165876777	0.0323831346	0.000546221547	997.76
162000	-4068500.0	0.0	0.0	427370.0	0.0	-4495900.0	-4222800.0	17042.0	-23085000.0	22795000.0	40.045	317.52	0.22503	-39.453	845.0	0.982248521	0.0177514793	0.0323831346	0.000585237372	999.84
164500	-4056400.0	0.0	0.0	395270.0	0.0	-4451700.0	-4178100.0	16477.0	-23085000.0	22795000.0	-112.32	-287.12	-0.20348	-40.438	845.0	0.982248521	0.0177514793	0.0323831346	0.000585237372	999.84
165000	-4056500.0	0.0	0.0	395240.0	0.0	-4451700.0	-4178100.0	16468.0	-23085000.0	22795000.0	-137.81	-387.53	-0.27496	-40.67	844.0	0.983412322	0.0165876777	0.0323831346	0.000546221547	997.76
167500	-4046800.0	0.0	0.0	418240.0	0.0	-4465000.0	-4193700.0	18763.0	-23085000.0	22795000.0	-28.614	44.563	0.031619	-39.785	844.0	0.983412322	0.0165876777	0.0323831346	0.000546221547	997.76
168000	-4046800.0	0.0	0.0	418240.0	0.0	-4465000.0	-4193700.0	18763.0	-23085000.0	22795000.0	-28.614	44.563	0.031619	-39.785	844.0	0.983412322	0.0165876777	0.0323831346	0.000546221547	997.76
170500	-4059600.0	0.0	0.0	394680.0	0.0	-4454200.0	-4179500.0	15377.0	-23085000.0	22795000.0	-123.92	-332.4	-0.23585	-40.6	844.0	0.983412322	0.0165876777	0.0323831346	0.000546221547	997.76
171000	-4057400.0	0.0	0.0	396770.0	0.0	-4454200.0	-4179500.0	15387.0	-23085000.0	22795000.0	-144.06	-410.91	-0.29224	-40.819	842.0	0.985748219	0.0142517815	0.0323831346	0.000468189898	993.62
173500	-4033400.0	0.0	0.0	417130.0	0.0	-4450500.0	-4179600.0	19114.0	-23085000.0	22795000.0	-27.326	49.399	0.035133	-39.738	842.0	0.985748219	0.0142517815	0.0323831346	0.000468189898	993.62
174000	-4027300.0	0.0	0.0	418560.0	0.0	-4445800.0	-4175100.0	19019.0	-23057000.0	22767000.0	-12.291	108.62	0.077347	-39.616	841.0	0.985731272	0.0142687277	0.0323441188	0.000468189898	992.45
176500	-4026700.0	0.0	0.0	437630.0	0.0	-4464300.0	-4193500.0	18973.0	-23057000.0	22767000.0	83.292	485.81	0.34593	-38.918	841.0	0.985731272	0.0142687277	0.0323441188	0.000468189898	992.45
177000	-4025600.0	0.0	0.0	438690.0	0.0	-4464200.0	-4193500.0	18975.0	-23057000.0	22767000.0	75.87	456.12	0.32517	-39.008	840.0	0.986904762	0.0130952381	0.0323441188	0.000429174073	990.38
179500	-4018000.0	0.0	0.0	415060.0	0.0	-4433100.0	-4162400.0	19013.0	-23057000.0	22767000.0	-19.853	78.512	0.055972	-39.627	840.0	0.986904762	0.0130952381	0.0323441188	0.000429174073	990.38
