#STEP MOLFRAC_DIOX
258000 0.0151869159
260500 0.0151869159
261000 0.0151691949
263500 0.0151691949
264000 0.0140186916
266500 0.0140186916
267000 0.0105509965
269500 0.0105509965
270000 0.00938967136
272500 0.00938967136
273000 0.00705052879
275500 0.00705052879
276000 0.00819672131
278500 0.00819672131
279000 0.00934579439
281500 0.00934579439
282000 0.00934579439
284500 0.00934579439
285000 0.00935672515
287500 0.00935672515
288000 0.0105017503
290500 0.0105017503
291000 0.0139534884
293500 0.0139534884
294000 0.0139372822
296500 0.0139372822
297000 0.0104895105
299500 0.0104895105
300000 0.0104772992
302500 0.0104772992
303000 0.011627907
305500 0.011627907
306000 0.0116550117
308500 0.0116550117
309000 0.0127906977
311500 0.0127906977
312000 0.0127906977
314500 0.0127906977
315000 0.0116144019
317500 0.0116144019
318000 0.00931315483
320500 0.00931315483
321000 0.00814901048
323500 0.00814901048
324000 0.00813953488
326500 0.00813953488
327000 0.00926998841
329500 0.00926998841
330000 0.00928074246
332500 0.00928074246
333000 0.00813953488
335500 0.00813953488
336000 0.00929152149
338500 0.00929152149
339000 0.0104529617
341500 0.0104529617
342000 0.0104529617
344500 0.0104529617
345000 0.0116009281
347500 0.0116009281
348000 0.0138888889
350500 0.0138888889
351000 0.0104529617
353500 0.0104529617
354000 0.0104529617
356500 0.0104529617
357000 0.0127314815
359500 0.0127314815
360000 0.0116009281
362500 0.0116009281
363000 0.00930232558
365500 0.00930232558
366000 0.00930232558
368500 0.00930232558
369000 0.00932400932
371500 0.00932400932
372000 0.0104651163
374500 0.0104651163
375000 0.0116144019
377500 0.0116144019
378000 0.0116144019
380500 0.0116144019
381000 0.0116144019
383500 0.0116144019
384000 0.00698486612
386500 0.00698486612
387000 0.00698486612
389500 0.00698486612
390000 0.00813953488
392500 0.00813953488
393000 0.0046728972
395500 0.0046728972
396000 0.00814901048
398500 0.00814901048
399000 0.00700116686
401500 0.00700116686
402000 0.0058411215
404500 0.0058411215
405000 0.0058411215
407500 0.0058411215
408000 0.0058411215
410500 0.0058411215
411000 0.0104651163
413500 0.0104651163
414000 0.0116144019
416500 0.0116144019
417000 0.0116144019
419500 0.0116144019
420000 0.0104529617
422500 0.0104529617
423000 0.00814901048
425500 0.00814901048
426000 0.00583430572
428500 0.00583430572
429000 0.00814901048
431500 0.00814901048
432000 0.0104529617
434500 0.0104529617
435000 0.0116009281
437500 0.0116009281
438000 0.0104651163
440500 0.0104651163
441000 0.012775842
443500 0.012775842
444000 0.012775842
446500 0.012775842
447000 0.011627907
449500 0.011627907
450000 0.012775842
452500 0.012775842
453000 0.0127906977
455500 0.0127906977
456000 0.0128055879
458500 0.0128055879
459000 0.0128055879
461500 0.0128055879
462000 0.0139372822
464500 0.0139372822
465000 0.0127906977
467500 0.0127906977
468000 0.0139372822
470500 0.0139372822
471000 0.0127906977
473500 0.0127906977
474000 0.0128055879
476500 0.0128055879
477000 0.0105140187
479500 0.0105140187
480000 0.0128055879
482500 0.0128055879
483000 0.0105017503
485500 0.0105017503
486000 0.0105017503
488500 0.0105017503
489000 0.008168028
491500 0.008168028
492000 0.00931315483
494500 0.00931315483
495000 0.0104651163
497500 0.0104651163
498000 0.00931315483
500500 0.00931315483
501000 0.00931315483
503500 0.00931315483
504000 0.00815850816
506500 0.00815850816
507000 0.00929152149
509500 0.00929152149
510000 0.00929152149
512500 0.00929152149
513000 0.00813953488
515500 0.00813953488
516000 0.00929152149
518500 0.00929152149
519000 0.00814901048
521500 0.00814901048
522000 0.00699300699
524500 0.00699300699
525000 0.00814901048
527500 0.00814901048
528000 0.0104529617
530500 0.0104529617
531000 0.00814901048
533500 0.00814901048
534000 0.00813953488
536500 0.00813953488
537000 0.00814901048
539500 0.00814901048
540000 0.0104529617
542500 0.0104529617
543000 0.0104529617
545500 0.0104529617
546000 0.011627907
548500 0.011627907
549000 0.0127610209
551500 0.0127610209
552000 0.0127610209
554500 0.0127610209
555000 0.0127610209
557500 0.0127610209
558000 0.0116144019
560500 0.0116144019
561000 0.00932400932
563500 0.00932400932
564000 0.00934579439
566500 0.00934579439
567000 0.0105017503
569500 0.0105017503
570000 0.0105140187
572500 0.0105140187
573000 0.00935672515
575500 0.00935672515
576000 0.00935672515
578500 0.00935672515
579000 0.0116686114
581500 0.0116686114
582000 0.0128504673
584500 0.0128504673
585000 0.0151515152
587500 0.0151515152
588000 0.0128504673
590500 0.0128504673
591000 0.0105386417
593500 0.0105386417
594000 0.0105386417
596500 0.0105386417
597000 0.0128504673
599500 0.0128504673
600000 0.0151338766
602500 0.0151338766
603000 0.0128354726
605500 0.0128354726
606000 0.0116550117
608500 0.0116550117
609000 0.0116550117
611500 0.0116550117
612000 0.0105017503
614500 0.0105017503
615000 0.0105017503
617500 0.0105017503
618000 0.0128055879
620500 0.0128055879
621000 0.0128354726
623500 0.0128354726
624000 0.011682243
626500 0.011682243
627000 0.0128205128
629500 0.0128205128
630000 0.0128055879
632500 0.0128055879
633000 0.0128055879
635500 0.0128055879
636000 0.0128055879
638500 0.0128055879
639000 0.0150987224
641500 0.0150987224
642000 0.0173812283
644500 0.0173812283
645000 0.0162412993
647500 0.0162412993
648000 0.0162412993
650500 0.0162412993
651000 0.0162601626
653500 0.0162601626
654000 0.0185399768
656500 0.0185399768
657000 0.0151162791
659500 0.0151162791
660000 0.013986014
662500 0.013986014
663000 0.0105386417
665500 0.0105386417
666000 0.0128504673
668500 0.0128504673
669000 0.011682243
671500 0.011682243
672000 0.0128504673
674500 0.0128504673
675000 0.0116959064
677500 0.0116959064
678000 0.0116959064
680500 0.0116959064
681000 0.0116959064
683500 0.0116959064
684000 0.0105386417
686500 0.0105386417
687000 0.0105633803
689500 0.0105633803
690000 0.00822561692
692500 0.00822561692
693000 0.0070754717
695500 0.0070754717
696000 0.0070754717
698500 0.0070754717
699000 0.00706713781
701500 0.00706713781
702000 0.0117233294
704500 0.0117233294
705000 0.0128654971
707500 0.0128654971
708000 0.0140023337
710500 0.0140023337
711000 0.0151691949
713500 0.0151691949
714000 0.0116959064
716500 0.0116959064
717000 0.0116959064
719500 0.0116959064
720000 0.00705052879
722500 0.00705052879
723000 0.00821596244
725500 0.00821596244
726000 0.0093676815
728500 0.0093676815
729000 0.00937866354
731500 0.00937866354
732000 0.00937866354
734500 0.00937866354
735000 0.00705052879
737500 0.00705052879
738000 0.0082063306
740500 0.0082063306
741000 0.0093676815
743500 0.0093676815
744000 0.011682243
746500 0.011682243
747000 0.00937866354
749500 0.00937866354
750000 0.0105386417
752500 0.0105386417
753000 0.0105509965
755500 0.0105509965
756000 0.0105509965
758500 0.0105509965
759000 0.0105386417
761500 0.0105386417
762000 0.0116686114
764500 0.0116686114
765000 0.0128354726
767500 0.0128354726
768000 0.0151338766
770500 0.0151338766
771000 0.0162601626
773500 0.0162601626
774000 0.0151162791
776500 0.0151162791
777000 0.0128354726
779500 0.0128354726
780000 0.0128354726
782500 0.0128354726
783000 0.0105386417
785500 0.0105386417
786000 0.0105386417
788500 0.0105386417
789000 0.0128354726
791500 0.0128354726
792000 0.0128354726
794500 0.0128354726
795000 0.011682243
797500 0.011682243
798000 0.0105263158
800500 0.0105263158
801000 0.0105140187
803500 0.0105140187
804000 0.0105509965
806500 0.0105509965
807000 0.0105386417
809500 0.0105386417
810000 0.0105263158
812500 0.0105263158
813000 0.0105386417
815500 0.0105386417
816000 0.00821596244
818500 0.00821596244
819000 0.00937866354
821500 0.00937866354
822000 0.0105509965
824500 0.0105509965
825000 0.00823529412
827500 0.00823529412
828000 0.0117233294
830500 0.0117233294
831000 0.0117096019
833500 0.0117096019
834000 0.0105509965
836500 0.0105509965
837000 0.00938967136
839500 0.00938967136
840000 0.0105633803
842500 0.0105633803
843000 0.0105509965
845500 0.0105509965
846000 0.0105633803
848500 0.0105633803
849000 0.0105509965
851500 0.0105509965
852000 0.0105509965
854500 0.0105509965
855000 0.00822561692
857500 0.00822561692
858000 0.0105509965
860500 0.0105509965
861000 0.0117096019
863500 0.0117096019
864000 0.0140350877
866500 0.0140350877
867000 0.0128654971
869500 0.0128654971
870000 0.0140186916
872500 0.0140186916
873000 0.0117096019
875500 0.0117096019
876000 0.0140023337
878500 0.0140023337
879000 0.0128654971
881500 0.0128654971
882000 0.0105509965
884500 0.0105509965
885000 0.0105386417
887500 0.0105386417
888000 0.0117096019
890500 0.0117096019
891000 0.0105633803
893500 0.0105633803
894000 0.0105633803
896500 0.0105633803
897000 0.00823529412
899500 0.00823529412
900000 0.00706713781
902500 0.00706713781
903000 0.00824499411
905500 0.00824499411
906000 0.0105882353
908500 0.0105882353
909000 0.014084507
911500 0.014084507
912000 0.015258216
914500 0.015258216
915000 0.015258216
917500 0.015258216
918000 0.0129411765
920500 0.0129411765
921000 0.011778563
923500 0.011778563
924000 0.0129564193
926500 0.0129564193
927000 0.0106132075
929500 0.0106132075
930000 0.0106132075
932500 0.0106132075
933000 0.00944510035
935500 0.00944510035
936000 0.00710059172
938500 0.00710059172
939000 0.00710059172
941500 0.00710059172
942000 0.00827423168
944500 0.00827423168
945000 0.00944510035
947500 0.00944510035
948000 0.0152761457
950500 0.0152761457
951000 0.0152761457
953500 0.0152761457
954000 0.0152761457
956500 0.0152761457
957000 0.0164512338
959500 0.0164512338
960000 0.0130023641
962500 0.0130023641
963000 0.00948991696
965500 0.00948991696
966000 0.0118343195
968500 0.0118343195
969000 0.0118343195
971500 0.0118343195
972000 0.00831353919
974500 0.00831353919
975000 0.00830367734
977500 0.00830367734
978000 0.00947867299
980500 0.00947867299
981000 0.0129716981
983500 0.0129716981
984000 0.0141509434
986500 0.0141509434
987000 0.0153301887
989500 0.0153301887
990000 0.0164899882
992500 0.0164899882
993000 0.0141676505
995500 0.0141676505
996000 0.00948991696
998500 0.00948991696
999000 0.0118343195
1001500 0.0118343195
1002000 0.0118483412
1004500 0.0118483412
1005000 0.0106761566
1007500 0.0106761566
1008000 0.0130177515
1010500 0.0130177515
1011000 0.00950118765
1013500 0.00950118765
1014000 0.00832342449
1016500 0.00832342449
1017000 0.00476758045
1019500 0.00476758045
1020000 0.00476758045
1022500 0.00476758045
1023000 0.00477897252
1025500 0.00477897252
1026000 0.00952380952
1028500 0.00952380952
1029000 0.00952380952
1031500 0.00952380952
1032000 0.0130331754
1034500 0.0130331754
1035000 0.0130331754
1037500 0.0130331754
1038000 0.0142011834
1040500 0.0142011834
1041000 0.0130331754
1043500 0.0130331754
1044000 0.00833333333
1046500 0.00833333333
1047000 0.00950118765
1049500 0.00950118765
1050000 0.0130177515
1052500 0.0130177515
1053000 0.0141843972
1055500 0.0141843972
1056000 0.0165289256
1058500 0.0165289256
1059000 0.0165484634
1061500 0.0165484634
1062000 0.0176886792
1064500 0.0176886792
1065000 0.0153664303
1067500 0.0153664303
1068000 0.0153664303
1070500 0.0153664303
1071000 0.0176886792
1073500 0.0176886792
1074000 0.0176886792
1076500 0.0176886792
1077000 0.0165289256
1079500 0.0165289256
1080000 0.0153846154
1082500 0.0153846154
1083000 0.0153846154
1085500 0.0153846154
1086000 0.0118906064
1088500 0.0118906064
1089000 0.0142180095
1091500 0.0142180095
1092000 0.0165484634
1094500 0.0165484634
1095000 0.0142180095
1097500 0.0142180095
1098000 0.0118483412
1100500 0.0118483412
1101000 0.0118483412
1103500 0.0118483412
1104000 0.0165484634
1106500 0.0165484634
1107000 0.0165876777
1109500 0.0165876777
1110000 0.0130952381
1112500 0.0130952381
1113000 0.0131108462
1115500 0.0131108462
1116000 0.0131108462
1118500 0.0131108462
1119000 0.0154577883
1121500 0.0154577883
1122000 0.0166666667
1124500 0.0166666667
1125000 0.0154946365
1127500 0.0154946365
1128000 0.0143198091
1130500 0.0143198091
1131000 0.0154946365
1133500 0.0154946365
1134000 0.0143198091
1136500 0.0143198091
1137000 0.0166865316
1139500 0.0166865316
1140000 0.0154577883
1142500 0.0154577883
1143000 0.0154761905
1145500 0.0154761905
1146000 0.0178147268
1148500 0.0178147268
1149000 0.0178147268
1151500 0.0178147268
1152000 0.0178359096
1154500 0.0178359096
1155000 0.0190023753
1157500 0.0190023753
1158000 0.0190023753
1160500 0.0190023753
1161000 0.0201660735
1163500 0.0201660735
1164000 0.0212514758
1166500 0.0212514758
1167000 0.0189349112
1169500 0.0189349112
1170000 0.0189349112
1172500 0.0189349112
1173000 0.0166073547
1175500 0.0166073547
1176000 0.0165876777
1178500 0.0165876777
1179000 0.0142687277
1181500 0.0142687277
1182000 0.0154394299
1184500 0.0154394299
1185000 0.0142687277
1187500 0.0142687277
1188000 0.0154211151
1190500 0.0154211151
1191000 0.0177514793
1193500 0.0177514793
1194000 0.0200945626
1196500 0.0200945626
1197000 0.0200945626
1199500 0.0200945626
1200000 0.0177935943
1202500 0.0177935943
1203000 0.0177935943
1205500 0.0177935943
1206000 0.018957346
1208500 0.018957346
1209000 0.0224586288
1211500 0.0224586288
1212000 0.0225118483
1214500 0.0225118483
1215000 0.0202140309
1217500 0.0202140309
1218000 0.0190703218
1220500 0.0190703218
1221000 0.0190930788
1223500 0.0190930788
1224000 0.0190930788
1226500 0.0190930788
1227000 0.0190930788
1229500 0.0190930788
1230000 0.0214285714
1232500 0.0214285714
1233000 0.0178571429
1235500 0.0178571429
1236000 0.0166865316
1238500 0.0166865316
1239000 0.0190249703
1241500 0.0190249703
1242000 0.0213270142
1244500 0.0213270142
1245000 0.0190023753
1247500 0.0190023753
1248000 0.0166865316
1250500 0.0166865316
1251000 0.0166865316
1253500 0.0166865316
1254000 0.019047619
1256500 0.019047619
1257000 0.0155131265
1259500 0.0155131265
1260000 0.0143198091
1262500 0.0143198091
1263000 0.0131421744
1265500 0.0131421744
1266000 0.0143198091
1268500 0.0143198091
1269000 0.0178571429
1271500 0.0178571429
1272000 0.0155131265
1274500 0.0155131265
1275000 0.0167264038
1277500 0.0167264038
1278000 0.0143712575
1280500 0.0143712575
1281000 0.0155502392
1283500 0.0155502392
1284000 0.0143712575
1286500 0.0143712575
1287000 0.0155502392
1289500 0.0155502392
1290000 0.0167264038
1292500 0.0167264038
1293000 0.017921147
1295500 0.017921147
1296000 0.017921147
1298500 0.017921147
1299000 0.0167464115
1301500 0.0167464115
1302000 0.0167464115
1304500 0.0167464115
1305000 0.0167464115
1307500 0.0167464115
1308000 0.0190930788
1310500 0.0190930788
1311000 0.0178784267
1313500 0.0178784267
1314000 0.0202380952
1316500 0.0202380952
1317000 0.0178997613
1319500 0.0178997613
1320000 0.0167264038
1322500 0.0167264038
1323000 0.0167064439
1325500 0.0167064439
1326000 0.0143198091
1328500 0.0143198091
1329000 0.0166270784
1331500 0.0166270784
1332000 0.0142857143
1334500 0.0142857143
1335000 0.0119331742
1337500 0.0119331742
1338000 0.0130952381
1340500 0.0130952381
1341000 0.0142857143
1343500 0.0142857143
1344000 0.0154394299
1346500 0.0154394299
1347000 0.0154761905
1349500 0.0154761905
1350000 0.0154577883
1352500 0.0154577883
1353000 0.0154761905
1355500 0.0154761905
1356000 0.0131264916
1358500 0.0131264916
1359000 0.0154761905
1361500 0.0154761905
1362000 0.0143198091
1364500 0.0143198091
1365000 0.0131108462
1367500 0.0131108462
1368000 0.0107655502
1370500 0.0107655502
1371000 0.0119474313
1373500 0.0119474313
1374000 0.0143027414
1376500 0.0143027414
1377000 0.0166666667
1379500 0.0166666667
1380000 0.0154946365
1382500 0.0154946365
1383000 0.0143198091
1385500 0.0143198091
1386000 0.0107784431
1388500 0.0107784431
1389000 0.0154946365
1391500 0.0154946365
1392000 0.0143198091
1394500 0.0143198091
1395000 0.00959232614
1397500 0.00959232614
1398000 0.00959232614
1400500 0.00959232614
1401000 0.0107784431
1403500 0.0107784431
1404000 0.0107784431
1406500 0.0107784431
1407000 0.0107784431
1409500 0.0107784431
1410000 0.0107526882
1412500 0.0107526882
1413000 0.0119474313
1415500 0.0119474313
1416000 0.0131264916
1418500 0.0131264916
1419000 0.0142857143
1421500 0.0142857143
1422000 0.0166270784
1424500 0.0166270784
1425000 0.016646849
1427500 0.016646849
1428000 0.0154761905
1430500 0.0154761905
1431000 0.0119474313
1433500 0.0119474313
1434000 0.0107655502
1436500 0.0107655502
1437000 0.0131264916
1439500 0.0131264916
1440000 0.0143198091
1442500 0.0143198091
1443000 0.0155131265
1445500 0.0155131265
1446000 0.0201660735
1448500 0.0201660735
1449000 0.0201660735
1451500 0.0201660735
1452000 0.0190023753
1454500 0.0190023753
1455000 0.0201660735
1457500 0.0201660735
1458000 0.0213270142
1460500 0.0213270142
1461000 0.0213270142
1463500 0.0213270142
1464000 0.0213523132
1466500 0.0213523132
1467000 0.0201660735
1469500 0.0201660735
1470000 0.0178359096
1472500 0.0178359096
1473000 0.0178784267
1475500 0.0178784267
1476000 0.0201900238
1478500 0.0201900238
1479000 0.0178784267
1481500 0.0178784267
1482000 0.0178784267
1484500 0.0178784267
1485000 0.019047619
1487500 0.019047619
1488000 0.0202380952
1490500 0.0202380952
1491000 0.0202380952
1493500 0.0202380952
1494000 0.0178997613
1496500 0.0178997613
1497000 0.0167464115
1499500 0.0167464115
1500000 0.0202863962
1502500 0.0202863962
1503000 0.0226190476
1505500 0.0226190476
1506000 0.0203349282
1508500 0.0203349282
1509000 0.0215053763
1511500 0.0215053763
1512000 0.022673031
1514500 0.022673031
1515000 0.0226460072
1517500 0.0226460072
1518000 0.0214797136
1520500 0.0214797136
1521000 0.0226460072
1523500 0.0226460072
1524000 0.0203106332
1526500 0.0203106332
1527000 0.0179856115
1529500 0.0179856115
1530000 0.0214797136
1532500 0.0214797136
1533000 0.0226460072
1535500 0.0226460072
1536000 0.0191846523
1538500 0.0191846523
1539000 0.0168269231
1541500 0.0168269231
1542000 0.0227001195
1544500 0.0227001195
1545000 0.0215311005
1547500 0.0215311005
1548000 0.0168471721
1550500 0.0168471721
1551000 0.0215568862
1553500 0.0215568862
1554000 0.0191616766
1556500 0.0191616766
1557000 0.022673031
1559500 0.022673031
1560000 0.0215053763
1562500 0.0215053763
1563000 0.0144230769
1565500 0.0144230769
1566000 0.0167865707
1568500 0.0167865707
1569000 0.017921147
1571500 0.017921147
1572000 0.0167664671
1574500 0.0167664671
1575000 0.0167664671
1577500 0.0167664671
1578000 0.0191158901
1580500 0.0191158901
1581000 0.01558753
1583500 0.01558753
1584000 0.0167464115
1586500 0.0167464115
1587000 0.017921147
1589500 0.017921147
1590000 0.0167064439
1592500 0.0167064439
1593000 0.0167064439
1595500 0.0167064439
1596000 0.019047619
1598500 0.019047619
1599000 0.019047619
1601500 0.019047619
1602000 0.0178571429
1604500 0.0178571429
1605000 0.0154946365
1607500 0.0154946365
1608000 0.0154946365
1610500 0.0154946365
1611000 0.0143027414
1613500 0.0143027414
1614000 0.0143198091
1616500 0.0143198091
1617000 0.0178147268
1619500 0.0178147268
1620000 0.0189349112
1622500 0.0189349112
1623000 0.0200945626
1625500 0.0200945626
1626000 0.0177725118
1628500 0.0177725118
1629000 0.0200708383
1631500 0.0200708383
1632000 0.0200708383
1634500 0.0200708383
1635000 0.0212264151
1637500 0.0212264151
1638000 0.0212514758
1640500 0.0212514758
1641000 0.0200945626
1643500 0.0200945626
1644000 0.0212514758
1646500 0.0212514758
1647000 0.0212514758
1649500 0.0212514758
1650000 0.0188902007
1652500 0.0188902007
1653000 0.0188902007
1655500 0.0188902007
1656000 0.0188902007
1658500 0.0188902007
1659000 0.0177095632
1661500 0.0177095632
1662000 0.0188679245
1664500 0.0188679245
1665000 0.0188235294
1667500 0.0188235294
1668000 0.0200235571
1670500 0.0200235571
1671000 0.0177095632
1673500 0.0177095632
1674000 0.0154028436
1676500 0.0154028436
1677000 0.0142348754
1679500 0.0142348754
1680000 0.0153846154
1682500 0.0153846154
1683000 0.0188679245
1685500 0.0188679245
1686000 0.0165484634
1688500 0.0165484634
1689000 0.0177095632
1691500 0.0177095632
1692000 0.0177095632
1694500 0.0177095632
1695000 0.0165484634
1697500 0.0165484634
1698000 0.0211515864
1700500 0.0211515864
1701000 0.0188457008
1703500 0.0188457008
1704000 0.0188457008
1706500 0.0188457008
1707000 0.0188457008
1709500 0.0188457008
1710000 0.0223266745
1712500 0.0223266745
1713000 0.0188902007
1715500 0.0188902007
1716000 0.0165484634
1718500 0.0165484634
1719000 0.0153664303
1721500 0.0153664303
1722000 0.0153664303
1724500 0.0153664303
1725000 0.0153846154
1727500 0.0153846154
1728000 0.0153482881
1730500 0.0153482881
1731000 0.0106508876
1733500 0.0106508876
1734000 0.011820331
1736500 0.011820331
1737000 0.0106635071
1739500 0.0106635071
1740000 0.00951248514
1742500 0.00951248514
1743000 0.00951248514
1745500 0.00951248514
1746000 0.00951248514
1748500 0.00951248514
1749000 0.00951248514
1751500 0.00951248514
1752000 0.0118764846
1754500 0.0118764846
1755000 0.0118764846
1757500 0.0118764846
1758000 0.0153846154
1760500 0.0153846154
1761000 0.0142348754
1763500 0.0142348754
1764000 0.013064133
1766500 0.013064133
1767000 0.0153664303
1769500 0.0153664303
1770000 0.0153664303
1772500 0.0153664303
1773000 0.0176886792
1775500 0.0176886792
1776000 0.0177095632
1778500 0.0177095632
1779000 0.0177095632
1781500 0.0177095632
1782000 0.0176886792
1784500 0.0176886792
1785000 0.0189125296
1787500 0.0189125296
1788000 0.0189125296
1790500 0.0189125296
1791000 0.0189125296
1793500 0.0189125296
1794000 0.0189125296
1796500 0.0189125296
1797000 0.0188902007
1799500 0.0188902007
1800000 0.0165484634
1802500 0.0165484634
1803000 0.0165484634
1805500 0.0165484634
1806000 0.0130796671
1808500 0.0130796671
1809000 0.0119189511
1811500 0.0119189511
1812000 0.0142517815
1814500 0.0142517815
1815000 0.0119189511
1817500 0.0119189511
1818000 0.0119331742
1820500 0.0119331742
1821000 0.0130952381
1823500 0.0130952381
1824000 0.00955794504
1826500 0.00955794504
1827000 0.0107526882
1829500 0.0107526882
1830000 0.0107655502
1832500 0.0107655502
1833000 0.0119474313
1835500 0.0119474313
1836000 0.0119617225
1838500 0.0119617225
1839000 0.0119617225
1841500 0.0119617225
1842000 0.0119904077
1844500 0.0119904077
1845000 0.0108043217
1847500 0.0108043217
1848000 0.0120048019
1850500 0.0120048019
1851000 0.014354067
1853500 0.014354067
1854000 0.0155502392
1856500 0.0155502392
1857000 0.017921147
1859500 0.017921147
1860000 0.0167865707
1862500 0.0167865707
1863000 0.0156062425
1865500 0.0156062425
1866000 0.0168067227
1868500 0.0168067227
1869000 0.0156062425
1871500 0.0156062425
1872000 0.0144230769
1874500 0.0144230769
1875000 0.0144057623
1877500 0.0144057623
1878000 0.0132370638
1880500 0.0132370638
1881000 0.00966183575
1883500 0.00966183575
1884000 0.0143884892
1886500 0.0143884892
1887000 0.01558753
1889500 0.01558753
1890000 0.0214285714
1892500 0.0214285714
1893000 0.0202622169
1895500 0.0202622169
1896000 0.0202622169
1898500 0.0202622169
1899000 0.0202622169
1901500 0.0202622169
1902000 0.0202622169
1904500 0.0202622169
1905000 0.0190703218
1907500 0.0190703218
1908000 0.0213523132
1910500 0.0213523132
1911000 0.0213776722
1913500 0.0213776722
1914000 0.0236686391
1916500 0.0236686391
1917000 0.0225385528
1919500 0.0225385528
1920000 0.0225385528
1922500 0.0225385528
1923000 0.0225385528
1925500 0.0225385528
1926000 0.0213776722
1928500 0.0213776722
1929000 0.0225385528
1931500 0.0225385528
1932000 0.0225385528
1934500 0.0225385528
1935000 0.0213776722
1937500 0.0213776722
1938000 0.0178784267
1940500 0.0178784267
1941000 0.0202140309
1943500 0.0202140309
1944000 0.0237247924
1946500 0.0237247924
1947000 0.0225653207
1949500 0.0225653207
1950000 0.0225653207
1952500 0.0225653207
1953000 0.0237529691
1955500 0.0237529691
1956000 0.0225653207
1958500 0.0225653207
1959000 0.0202380952
1961500 0.0202380952
1962000 0.0167264038
1964500 0.0167264038
1965000 0.0120048019
1967500 0.0120048019
1968000 0.0155688623
1970500 0.0155688623
1971000 0.0131736527
1973500 0.0131736527
1974000 0.0167064439
1976500 0.0167064439
1977000 0.0155316607
1979500 0.0155316607
1980000 0.019047619
1982500 0.019047619
1983000 0.0167064439
1985500 0.0167064439
1986000 0.0202140309
1988500 0.0202140309
1989000 0.0178784267
1991500 0.0178784267
1992000 0.0225653207
1994500 0.0225653207
1995000 0.0202380952
1997500 0.0202380952
1998000 0.0167264038
2000500 0.0167264038
2001000 0.0143884892
2003500 0.0143884892
2004000 0.0120192308
2006500 0.0120192308
