#ENGINE	STEP	TOTAL_POT	TOTAL_ELECT	TOTAL_VDW_plus_ELECT	PRESSURE	VOLUME	DENSITY
NAMD	1842000	-7949.8430	-8858.2904	-7950.8368	676.3299	25630.6257	0.9824676992922572
NAMD	1844500	-7953.0739	-8732.6329	-7954.3922	-621.3794	25630.6257	0.9824676992922572
GOMC	1844500	-7954.579926913378	-8732.769114597128	-7954.540182828206	-645.56	25630.6257	0.9824700000000001
GOMC	1845000	-7949.015754989184	-8732.967835022991	-7949.035627031771	-610.57	25630.6257	0.98039
NAMD	1845000	-7948.1299	-8732.7203	-7948.766800000001	-633.0347	25630.6257	0.9803945042395121
NAMD	1847500	-7946.9211	-8720.7022	-7949.2891	-681.4778	25630.6257	0.9803945042395121
GOMC	1847500	-7949.413195840912	-8720.845889045282	-7949.452939926085	-699.18	25630.6257	0.98039
GOMC	1848000	-7943.054142213261	-8708.12778178998	-7943.093886298434	-741.18	25630.6257	0.9813
NAMD	1848000	-7940.6759	-8708.0939	-7943.0437999999995	-719.5812	25630.6257	0.9813015270750882
NAMD	1850500	-7870.7047	-8600.9515	-7873.975299999999	-899.4772	25630.6257	0.9813015270750882
GOMC	1850500	-7874.098154438424	-8601.01747224924	-7874.058410353251	-884.73	25630.6257	0.9813
GOMC	1851000	-7885.425218712677	-8611.152213968307	-7885.484834840436	-783.17	25630.6257	0.98661
NAMD	1851000	-7882.0562	-8611.0050	-7885.326799999999	-801.1104	25630.6257	0.9866140893977473
NAMD	1853500	-7921.0641	-8711.7313	-7925.5319	-308.1130	25630.6257	0.9866140893977473
GOMC	1853500	-7925.368024311358	-8711.704749455534	-7925.527000652049	-333.58	25630.6257	0.98661
GOMC	1854000	-7920.797454516484	-8705.14697540202	-7920.757710431311	-310.26	25630.6257	0.98752
NAMD	1854000	-7916.3285	-8705.2112	-7920.7963	-290.3658	25630.6257	0.9875211122333232
NAMD	1856500	-7997.5330	-8911.7539	-8002.3425	548.4957	25630.6257	0.9875211122333232
GOMC	1856500	-8002.6702699724865	-8912.01493872653	-8002.6305258873135	661.62	25630.6257	0.98752
GOMC	1857000	-7999.490743158661	-8902.675078710918	-7999.629847456766	693.72	25630.6257	0.9905
NAMD	1857000	-7995.2879	-8902.3673	-7999.3038	624.0542	25630.6257	0.9905013301216442
NAMD	1859500	-7972.3215	-8752.9243	-7976.312100000001	-414.2368	25630.6257	0.9905013301216442
GOMC	1859500	-7976.240453332563	-8752.8398776094	-7976.240453332563	-470.19	25630.6257	0.9905
GOMC	1860000	-7954.579926913378	-8731.576792041942	-7954.599798955964	-548.21	25630.6257	0.98609
NAMD	1860000	-7952.2633	-8731.6600	-7954.671899999999	-537.0409	25630.6257	0.9860893119000212
NAMD	1862500	-7921.9303	-8688.7311	-7925.224900000001	-539.1107	25630.6257	0.9860893119000212
GOMC	1862500	-7925.169303885494	-8688.6531800553	-7925.169303885494	-576.97	25630.6257	0.98609
GOMC	1863000	-7923.579540478581	-8688.6531800553	-7923.559668435994	-616.56	25630.6257	0.98402
NAMD	1863000	-7920.3244	-8688.7310	-7923.6167	-557.3055	25630.6257	0.9840161168472762
NAMD	1865500	-7870.3270	-8701.0373	-7873.1963	123.6600	25630.6257	0.9840161168472762
GOMC	1865500	-7872.90583188324	-8700.77512603301	-7872.945575968412	133.07	25630.6257	0.98402
GOMC	1866000	-7864.957014848676	-8694.217351979494	-7864.8775266783305	213.06	25630.6257	0.9849199999999999
NAMD	1866000	-7862.6289	-8694.5455	-7865.1831	227.9004	25630.6257	0.9849231396828521
NAMD	1868500	-7830.0910	-8575.5333	-7832.8033	-690.5339	25630.6257	0.9849231396828521
GOMC	1868500	-7833.161746710423	-8575.978698590365	-7833.261106923354	-661.43	25630.6257	0.9849199999999999
GOMC	1869000	-7843.693929281219	-8588.895526271532	-7843.793289494152	-713.48	25630.6257	0.98402
NAMD	1869000	-7840.7078	-8588.4962	-7843.3771	-730.8294	25630.6257	0.9840161168472762
NAMD	1871500	-7922.1371	-8802.3421	-7927.6494	469.5116	25630.6257	0.9840161168472762
GOMC	1871500	-7927.951389847591	-8802.51998407542	-7927.852029634658	498.7	25630.6257	0.98402
GOMC	1872000	-7925.368024311358	-8801.923822797828	-7925.228920013253	431.59	25630.6257	0.9819500000000001
NAMD	1872000	-7920.6605	-8801.7988	-7925.089800000001	384.0628	25630.6257	0.9819429217945311
NAMD	1874500	-7924.4838	-8716.8750	-7929.7554	-319.4082	25630.6257	0.9819429217945311
GOMC	1874500	-7929.739873680368	-8716.871480528	-7929.77961776554	-446.5	25630.6257	0.9819500000000001
GOMC	1875000	-7937.887411140795	-8724.820297562565	-7937.827795013037	-403.44	25630.6257	0.98311
NAMD	1875000	-7932.9109	-8724.7559	-7937.7362	-324.7452	25630.6257	0.9831155727462401
NAMD	1877500	-7891.6853	-8764.2988	-7896.116	344.1592	25630.6257	0.9831155727462401
GOMC	1877500	-7896.156121709338	-8764.365662309516	-7896.19586579451	350.62	25630.6257	0.98311
GOMC	1878000	-7883.6367348799	-8758.602769959458	-7883.557246709555	389.29	25630.6257	0.97987
NAMD	1878000	-7881.8041	-8758.6949	-7883.6333	267.1123	25630.6257	0.979876205476326
NAMD	1880500	-7930.4470	-8805.2161	-7931.4343	380.9850	25630.6257	0.979876205476326
GOMC	1880500	-7931.528357513144	-8805.302070037516	-7931.54822955573	359.04	25630.6257	0.97987
GOMC	1881000	-7922.784658775125	-8805.103349611652	-7922.804530817711	296.25	25630.6257	0.97365
NAMD	1881000	-7922.0887	-8805.1715	-7922.8635	341.1585	25630.6257	0.9736566203180907
NAMD	1883500	-7906.9974	-8766.6355	-7911.3318	35.4720	25630.6257	0.9736566203180907
GOMC	1883500	-7911.8550353526	-8767.147748271613	-7911.8550353526	-31.428	25630.6257	0.97365
GOMC	1884000	-7939.477174547707	-8782.250500637283	-7939.51691863288	66.531	25630.6257	0.9842799999999999
NAMD	1884000	-7934.7269	-8781.8190	-7939.061299999999	125.7887	25630.6257	0.9842817449634091
NAMD	1886500	-7916.4489	-8736.3456	-7921.5604	-60.9137	25630.6257	0.9842817449634091
GOMC	1886500	-7922.188497497533	-8736.942243540272	-7922.168625454946	-191.98	25630.6257	0.9842799999999999
GOMC	1887000	-7914.239680462969	-8727.801103950525	-7914.398656803661	-148.83	25630.6257	0.98519
NAMD	1887000	-7908.6870	-8727.1385	-7913.725799999999	-6.0575	25630.6257	0.9851887677989851
NAMD	1889500	-7854.8493	-8758.3489	-7858.056200000001	1109.4570	25630.6257	0.9851887677989851
GOMC	1889500	-7858.001799943434	-8758.20532910773	-7857.922311773088	1063.9	25630.6257	0.98519
GOMC	1890000	-7874.296874864289	-8765.756705290565	-7874.257130779116	1248.2	25630.6257	0.99672
NAMD	1890000	-7871.1091	-8765.7680	-7874.2549	1269.0647	25630.6257	0.9967209152798794
NAMD	1892500	-7924.4922	-8728.8894	-7931.6253	172.9222	25630.6257	0.9967209152798794
GOMC	1892500	-7931.727077939008	-8728.993426505709	-7931.746949981594	211.49	25630.6257	0.99672
GOMC	1893000	-7923.976981330309	-8728.993426505709	-7924.016725415482	259.04	25630.6257	0.9946499999999999
NAMD	1893000	-7916.7815	-8728.8821	-7923.890800000001	210.7963	25630.6257	0.9946477202271343
NAMD	1895500	-7867.3262	-8629.2671	-7873.2264	-390.0460	25630.6257	0.9946477202271343
GOMC	1895500	-7873.501993160832	-8629.434493147804	-7873.402632947901	-237.73	25630.6257	0.9946499999999999
GOMC	1896000	-7872.110950179784	-8629.434493147804	-7872.011589966853	-210.13	25630.6257	0.9946499999999999
NAMD	1896000	-7866.5900	-8629.2617	-7871.828299999999	-358.1170	25630.6257	0.9946477202271343
NAMD	1898500	-7891.0109	-8705.7934	-7898.984200000001	519.5461	25630.6257	0.9946477202271343
GOMC	1898500	-7899.3356485231625	-8705.941857105476	-7899.1568001398855	245.76	25630.6257	0.9946499999999999
GOMC	1899000	-7898.938207671435	-8705.941857105476	-7898.958079714021	235.47	25630.6257	0.9946499999999999
NAMD	1899000	-7890.7978	-8705.7506	-7898.7507	521.1375	25630.6257	0.9946477202271343
NAMD	1901500	-7929.8007	-8742.8749	-7938.3348000000005	-5.7736	25630.6257	0.9946477202271343
GOMC	1901500	-7938.483572418388	-8742.903856316196	-7938.384212205456	210.2	25630.6257	0.9946499999999999
GOMC	1902000	-7931.727077939008	-8734.557598429903	-7931.727077939007	262.16	25630.6257	0.9946499999999999
NAMD	1902000	-7926.3393	-8734.4504	-7931.598199999999	107.7750	25630.6257	0.9946477202271343
NAMD	1904500	-7955.6659	-8700.5726	-7960.3439	-493.2846	25630.6257	0.9946477202271343
GOMC	1904500	-7960.1440988375725	-8700.377685181282	-7960.1639708801595	-569.44	25630.6257	0.9946499999999999
GOMC	1905000	-7968.490356723863	-8710.313706474486	-7968.351252425759	-611.38	25630.6257	0.99374
NAMD	1905000	-7964.3536	-8710.5425	-7968.5518999999995	-587.7868	25630.6257	0.9937406973915585
NAMD	1907500	-7961.2210	-8698.3883	-7963.555600000001	-765.8184	25630.6257	0.9937406973915585
GOMC	1907500	-7963.721066503126	-8698.589201348505	-7963.780682630885	-630.45	25630.6257	0.99374
GOMC	1908000	-7985.580313348175	-8716.076598824544	-7985.679673561107	-544.73	25630.6257	1.0002
NAMD	1908000	-7983.1834	-8715.8705	-7985.4589000000005	-678.0229	25630.6257	1.0002194319313866
NAMD	1910500	-8036.8483	-8884.9896	-8038.779800000001	283.2884	25630.6257	1.0002194319313866
GOMC	1910500	-8039.036107905613	-8885.187681234878	-8038.99636382044	375.85	25630.6257	1.0002
GOMC	1911000	-8027.311602779632	-8872.469573979577	-8027.331474822218	363.75	25630.6257	0.99905
NAMD	1911000	-8025.5147	-8872.2924	-8027.1376	278.5768	25630.6257	0.9990532597142175
NAMD	1913500	-8045.5463	-8865.0304	-8050.146299999999	92.5627	25630.6257	0.9990532597142175
GOMC	1913500	-8050.363172179866	-8865.31563864847	-8050.442660350211	-15.177	25630.6257	0.99905
GOMC	1914000	-8067.850569655905	-8876.642702922723	-8068.009545996597	31.471	25630.6257	1.0044
NAMD	1914000	-8063.5823	-8876.3653	-8067.709199999999	165.4067	25630.6257	1.0043658220368767
NAMD	1916500	-8025.8488	-8832.3480	-8032.6408	41.0474	25630.6257	1.0043658220368767
GOMC	1916500	-8032.478333852098	-8832.129327529168	-8032.438589766925	8.2543	25630.6257	1.0044
GOMC	1917000	-8020.952549151982	-8823.783069642877	-8020.85318893905	-41.502	25630.6257	1.0011
NAMD	1917000	-8016.0828	-8824.0473	-8021.108700000001	17.0705	25630.6257	1.0011264547669625
NAMD	1919500	-7961.1374	-8803.3621	-7966.8682	349.1125	25630.6257	1.0011264547669625
GOMC	1919500	-7967.099313742815	-8803.513586204741	-7967.039697615057	509.53	25630.6257	1.0011
GOMC	1920000	-7962.9261847996695	-8801.725102371964	-7962.9460568422555	570.9	25630.6257	1.0011
NAMD	1920000	-7957.1824	-8801.6452	-7962.843000000001	391.2226	25630.6257	1.0011264547669625
NAMD	1922500	-7939.0643	-8698.2383	-7944.421600000001	-258.3009	25630.6257	1.0011264547669625
GOMC	1922500	-7944.4451851943095	-8698.191760496777	-7944.3855690665505	-179.03	25630.6257	1.0011
GOMC	1923000	-7946.034948601223	-8696.800717515727	-7945.995204516049	-208.09	25630.6257	1.0011
NAMD	1923000	-7941.1346	-8696.8221	-7945.990099999999	-327.4636	25630.6257	1.0011264547669625
NAMD	1925500	-7988.4320	-8767.8411	-7994.1326	-47.6169	25630.6257	1.0011264547669625
GOMC	1925500	-7994.9201733637865	-8768.538791252662	-7994.8406851934415	-136.25	25630.6257	1.0011
GOMC	1926000	-7992.535528253418	-8773.904242750992	-7992.615016423763	-106.41	25630.6257	0.99905
NAMD	1926000	-7987.1922	-8773.1009	-7991.785099999999	-12.1565	25630.6257	0.9990532597142175
NAMD	1928500	-8022.7481	-8836.0494	-8027.6316	102.4835	25630.6257	0.9990532597142175
GOMC	1928500	-8027.70904363136	-8836.10373604645	-8027.709043631361	105.16	25630.6257	0.99905
GOMC	1929000	-8026.318000650312	-8829.7446824188	-8026.178896352207	124.01	25630.6257	1.0011
NAMD	1929000	-8021.4454	-8829.7451	-8026.1696	139.3911	25630.6257	1.0011264547669625
NAMD	1931500	-8030.5611	-8812.8342	-8040.439799999999	-404.9731	25630.6257	1.0011264547669625
GOMC	1931500	-8040.427150886662	-8812.853446220352	-8040.466894971833	-450.22	25630.6257	1.0011
GOMC	1932000	-8040.228430460797	-8812.654725794488	-8040.1091982052785	-453.14	25630.6257	1.0011
NAMD	1932000	-8032.9871	-8812.7970	-8040.242200000001	-384.6583	25630.6257	1.0011264547669625
NAMD	1934500	-7928.1963	-8731.1227	-7933.8544	276.3830	25630.6257	1.0011264547669625
GOMC	1934500	-7933.913002623513	-8731.179351190214	-7933.932874666099	253.38	25630.6257	1.0011
GOMC	1935000	-7930.137314532096	-8728.794706079845	-7930.196930659855	209.75	25630.6257	0.99905
NAMD	1935000	-7924.6868	-8728.6659	-7930.0426	226.8530	25630.6257	0.9990532597142175
NAMD	1937500	-8018.8062	-8814.9953	-8027.032200000001	-223.0932	25630.6257	0.9990532597142175
GOMC	1937500	-8027.112882353768	-8815.039370904857	-8027.093010311181	-164.75	25630.6257	0.99905
GOMC	1938000	-8016.381979357107	-8815.039370904857	-8016.322363229348	-190.26	25630.6257	0.99283
NAMD	1938000	-8011.4743	-8814.9717	-8016.2431	-277.2715	25630.6257	0.9928336745559825
NAMD	1940500	-7974.2164	-8806.8530	-7977.371299999999	287.5070	25630.6257	0.9928336745559825
GOMC	1940500	-7977.432775887748	-8806.89183344443	-7977.432775887747	310.72	25630.6257	0.99283
GOMC	1941000	-7984.785431644718	-8807.090553870294	-7984.765559602132	338.59	25630.6257	0.99698
NAMD	1941000	-7981.5755	-8807.0242	-7984.6858999999995	317.7250	25630.6257	0.9969800646614726
NAMD	1943500	-7980.1172	-8859.6945	-7984.719999999999	747.1771	25630.6257	0.9969800646614726
GOMC	1943500	-7984.984152070583	-8859.95018715014	-7985.004024113168	721.36	25630.6257	0.99698
GOMC	1944000	-7986.375195051632	-8849.616725005208	-7986.275834838699	763.97	25630.6257	1.002
NAMD	1944000	-7981.4720	-8849.4319	-7986.0749	771.6904	25630.6257	1.0020334776025386
NAMD	1946500	-7944.1485	-8754.9791	-7948.886100000001	175.3405	25630.6257	1.0020334776025386
GOMC	1946500	-7949.015754989184	-8755.224522719769	-7949.15485928729	276.92	25630.6257	1.002
GOMC	1947000	-7945.240066897766	-8755.224522719769	-7945.200322812594	252.81	25630.6257	0.9999600000000001
NAMD	1947000	-7940.9524	-8755.1628	-7945.1131000000005	195.1089	25630.6257	0.9999602825497936
NAMD	1949500	-8008.2515	-8816.9851	-8013.1575	144.3758	25630.6257	0.9999602825497936
GOMC	1949500	-8013.202452543283	-8817.026575163498	-8013.222324585869	60.336	25630.6257	0.9999600000000001
GOMC	1950000	-8012.407570839826	-8817.026575163498	-8012.447314924999	74.552	25630.6257	0.9999600000000001
NAMD	1950000	-8007.9856	-8816.8229	-8012.2348999999995	133.6496	25630.6257	0.9999602825497936
NAMD	1952500	-7976.9597	-8713.5949	-7984.0769	-762.3260	25630.6257	0.9999602825497936
GOMC	1952500	-7984.1892703671265	-8713.691953714175	-7984.1892703671265	-665.7	25630.6257	0.9999600000000001
GOMC	1953000	-7981.009743553301	-8700.973846458874	-7980.969999468128	-737.73	25630.6257	1.0009
NAMD	1953000	-7973.8158	-8700.8849	-7980.864699999999	-833.1112	25630.6257	1.0008673053853696
NAMD	1955500	-8000.1708	-8832.8355	-8006.255899999999	93.3762	25630.6257	1.0008673053853696
GOMC	1955500	-8006.247237638039	-8832.924209232624	-8006.366469893557	272.54	25630.6257	1.0009
GOMC	1956000	-8011.61268913637	-8838.885822008548	-8011.692177306716	217.49	25630.6257	0.9999600000000001
NAMD	1956000	-8005.5437	-8838.8451	-8011.628900000001	26.1465	25630.6257	0.9999602825497936
NAMD	1958500	-7985.6153	-8828.1661	-7990.2538	542.4216	25630.6257	0.9999602825497936
GOMC	1958500	-7990.548323994777	-8828.353639437752	-7990.448963781846	592.33	25630.6257	0.9999600000000001
GOMC	1959000	-7981.208463979166	-8828.353639437752	-7981.3475682772705	609.5	25630.6257	0.99581
NAMD	1959000	-7976.7579	-8828.0244	-7980.9989000000005	546.3907	25630.6257	0.9958138924443035
NAMD	1961500	-8009.0162	-8852.3423	-8015.1134	299.0958	25630.6257	0.9958138924443035
GOMC	1961500	-8015.388377227788	-8852.597531393169	-8015.388377227787	292.65	25630.6257	0.99581
GOMC	1962000	-8007.24083976736	-8852.398810967305	-8007.320327937705	202.94	25630.6257	0.9895900000000001
NAMD	1962000	-8004.0158	-8852.0807	-8006.974300000001	208.2977	25630.6257	0.9895943072860683
NAMD	1964500	-7967.6309	-8743.3977	-7973.446999999999	-315.2197	25630.6257	0.9895943072860683
GOMC	1964500	-7973.855808222194	-8743.897458445515	-7973.955168435126	-463.11	25630.6257	0.9895900000000001
GOMC	1965000	-7960.740260115164	-8739.525609076505	-7960.740260115164	-583.88	25630.6257	0.9813
NAMD	1965000	-7957.7844	-8739.1218	-7960.312400000001	-503.6636	25630.6257	0.9813015270750882
NAMD	1967500	-7901.8395	-8739.7771	-7902.2305	149.6955	25630.6257	0.9813015270750882
GOMC	1967500	-7902.316454911124	-8739.923049928235	-7902.39594308147	127.87	25630.6257	0.9813
GOMC	1968000	-7900.130530226619	-8729.390867357437	-7900.22989043955	222.47	25630.6257	0.9863500000000001
NAMD	1968000	-7899.7696	-8729.3188	-7900.1338	212.6076	25630.6257	0.9863549400161542
NAMD	1970500	-7896.4605	-8746.9353	-7900.180399999999	457.3742	25630.6257	0.9863549400161542
GOMC	1970500	-7900.329250652483	-8747.07698525934	-7900.349122695069	410.3	25630.6257	0.9863500000000001
GOMC	1971000	-7912.053755778465	-8767.346468697477	-7911.914651480359	400.54	25630.6257	0.98454
NAMD	1971000	-7908.6058	-8767.2619	-7911.808099999999	418.2885	25630.6257	0.9845408943450022
NAMD	1973500	-7917.6595	-8622.0707	-7919.291200000001	-1217.1870	25630.6257	0.9845408943450022
GOMC	1973500	-7919.406411535435	-8622.280557816697	-7919.525643790954	-1092.4	25630.6257	0.98454
GOMC	1974000	-7927.553948995863	-8622.280557816697	-7927.494332868104	-1049.4	25630.6257	0.99076
NAMD	1974000	-7926.0428	-8622.1380	-7927.3334	-1150.1959	25630.6257	0.9907604795032374
NAMD	1976500	-7931.1572	-8760.1313	-7933.770199999999	213.5184	25630.6257	0.9907604795032374
GOMC	1976500	-7933.5155617717855	-8759.993812940507	-7933.654666069891	299.06	25630.6257	0.99076
GOMC	1977000	-7930.137314532096	-8759.993812940507	-7930.057826361751	251.05	25630.6257	0.9886900000000001
NAMD	1977000	-7927.9612	-8760.1818	-7930.2210000000005	189.8975	25630.6257	0.9886872844504924
NAMD	1979500	-7937.4480	-8731.4951	-7942.6901	-104.7440	25630.6257	0.9886872844504924
GOMC	1979500	-7942.855421787397	-8731.576792041942	-7942.795805659637	-164.21	25630.6257	0.9886900000000001
GOMC	1980000	-7949.015754989184	-8731.775512467806	-7949.134987244702	-68.225	25630.6257	0.99491
NAMD	1980000	-7944.7449	-8731.6523	-7948.998799999999	-9.6764	25630.6257	0.9949068696087275
NAMD	1982500	-7913.9491	-8702.3641	-7917.710500000001	69.0789	25630.6257	0.9949068696087275
GOMC	1982500	-7917.8166481285225	-8702.563609865787	-7917.935880384041	-51.48	25630.6257	0.99491
GOMC	1983000	-7914.637121314698	-8702.563609865787	-7914.537761101766	-131.88	25630.6257	0.99076
NAMD	1983000	-7911.4132	-8702.4674	-7914.4297	-48.5899	25630.6257	0.9907604795032374
NAMD	1985500	-7951.9489	-8829.8657	-7957.494900000001	726.5558	25630.6257	0.9907604795032374
GOMC	1985500	-7957.759453727203	-8830.142123270527	-7957.7991978123755	677.68	25630.6257	0.99076
GOMC	1986000	-7965.310829910039	-8830.142123270527	-7965.310829910038	776.8	25630.6257	0.99698
NAMD	1986000	-7959.5476	-8829.9422	-7965.0844	807.4346	25630.6257	0.9969800646614726
NAMD	1988500	-7929.4411	-8678.8109	-7940.052600000001	-291.9331	25630.6257	0.9969800646614726
GOMC	1988500	-7940.0733358253	-8678.717158762096	-7939.973975612367	-443.88	25630.6257	0.99698
GOMC	1989000	-7933.5155617717855	-8678.319717910368	-7933.495689729199	-496.12	25630.6257	0.99283
NAMD	1989000	-7924.9972	-8678.3837	-7933.5459	-258.9291	25630.6257	0.9928336745559825
NAMD	1991500	-7964.8537	-8753.0478	-7967.259300000001	-223.0530	25630.6257	0.9928336745559825
GOMC	1991500	-7966.900593316951	-8752.8398776094	-7967.059569657643	-221.32	25630.6257	0.99283
GOMC	1992000	-7972.66348566701	-8744.294899297243	-7972.683357709596	-179.6	25630.6257	0.9999600000000001
NAMD	1992000	-7970.9256	-8744.6511	-7973.018299999999	-149.0020	25630.6257	0.9999602825497936
NAMD	1994500	-7950.6084	-8694.9257	-7954.9609	-379.9464	25630.6257	0.9999602825497936
GOMC	1994500	-7954.579926913378	-8694.614792831224	-7954.6594150837245	-372.68	25630.6257	0.9999600000000001
GOMC	1995000	-7951.201679673689	-8698.986642200232	-7951.122191503342	-397.51	25630.6257	0.99581
NAMD	1995000	-7947.2080	-8699.3777	-7951.499899999999	-381.9999	25630.6257	0.9958138924443035
NAMD	1997500	-7969.2001	-8775.5247	-7976.1825	21.1483	25630.6257	0.9958138924443035
GOMC	1997500	-7976.041732906699	-8775.295285732042	-7975.9821167789405	-72.761	25630.6257	0.99581
GOMC	1998000	-7963.124905225533	-8774.897844880312	-7963.0652890977735	-65.753	25630.6257	0.9895900000000001
NAMD	1998000	-7957.3986	-8775.0653	-7963.206	-22.6667	25630.6257	0.9895943072860683
NAMD	2000500	-7949.8118	-8721.8762	-7957.689700000001	-287.1565	25630.6257	0.9895943072860683
GOMC	2000500	-7958.156894578931	-8722.236932026331	-7958.057534366	-465.56	25630.6257	0.9895900000000001
GOMC	2001000	-7943.849023916718	-8713.49323328831	-7943.829151874131	-518.3	25630.6257	0.9842799999999999
NAMD	2001000	-7937.7291	-8713.1326	-7943.443700000001	-383.3350	25630.6257	0.9842817449634091
NAMD	2003500	-7834.3721	-8570.2209	-7835.857	-785.9936	25630.6257	0.9842817449634091
GOMC	2003500	-7835.546391820792	-8570.017085814443	-7835.66562407631	-617.13	25630.6257	0.9842799999999999
GOMC	2004000	-7833.161746710423	-8574.388935183453	-7833.082258540078	-660.78	25630.6257	0.98013
NAMD	2004000	-7832.6136	-8574.6944	-7833.362800000001	-811.6032	25630.6257	0.980135354857919
NAMD	2006500	-7937.0337	-8721.7518	-7939.8458	-612.4884	25630.6257	0.980135354857919
GOMC	2006500	-7940.0733358253	-8722.038211600466	-7940.152823995645	-547.74	25630.6257	0.98013
GOMC	2007000	-7943.849023916718	-8726.012620117748	-7943.829151874131	-619.32	25630.6257	0.9780599999999999
NAMD	2007000	-7941.4581	-8725.8104	-7943.6014000000005	-689.5239	25630.6257	0.978062159805174
NAMD	2009500	-7910.3327	-8671.8923	-7916.7554	-603.4667	25630.6257	0.978062159805174
GOMC	2009500	-7917.220486850931	-8672.358105134446	-7917.240358893518	-845.06	25630.6257	0.9780599999999999
GOMC	2010000	-7912.252476204329	-8664.409288099883	-7912.2326041617425	-834.53	25630.6257	0.97897
NAMD	2010000	-7907.4467	-8663.9091	-7911.708300000001	-655.0057	25630.6257	0.97896918264075
NAMD	2012500	-7834.6517	-8660.5352	-7836.8012	125.6248	25630.6257	0.97896918264075
GOMC	2012500	-7836.738714375977	-8660.4348795826	-7836.71884233339	92.551	25630.6257	0.97897
GOMC	2013000	-7837.334875653569	-8660.037438730873	-7837.354747696156	108.52	25630.6257	0.9810399999999999
NAMD	2013000	-7835.7778	-8660.0859	-7837.3816	108.3731	25630.6257	0.981042377693495
NAMD	2015500	-7957.4435	-8743.7661	-7961.675300000001	-779.0856	25630.6257	0.981042377693495
GOMC	2015500	-7961.733862244485	-8743.698738019652	-7961.634502031553	-643.82	25630.6257	0.9810399999999999
GOMC	2016000	-7962.330023522078	-8744.09617887138	-7962.469127820182	-627.34	25630.6257	0.9810399999999999
NAMD	2016000	-7958.2608	-8743.9795	-7962.334199999999	-795.4741	25630.6257	0.981042377693495
NAMD	2018500	-7832.3109	-8627.4731	-7836.2961	-175.7309	25630.6257	0.981042377693495
GOMC	2018500	-7836.341273524248	-8627.646009315027	-7836.480377822354	-131.99	25630.6257	0.9810399999999999
GOMC	2019000	-7850.05298290887	-8640.364116570328	-7849.993366781111	-90.669	25630.6257	0.9842799999999999
NAMD	2019000	-7845.9344	-8640.2504	-7849.870000000001	-132.6466	25630.6257	0.9842817449634091
NAMD	2021500	-7864.4963	-8646.1229	-7867.6889	-276.9741	25630.6257	0.9842817449634091
GOMC	2021500	-7868.335262088366	-8646.72317019798	-7868.31539004578	-155.94	25630.6257	0.9842799999999999
GOMC	2022000	-7859.3928429244825	-8630.626815702988	-7859.333226796723	-172.51	25630.6257	0.98519
NAMD	2022000	-7855.6508	-8630.1605	-7858.8405	-297.9808	25630.6257	0.9851887677989851
NAMD	2024500	-7892.7727	-8650.9958	-7896.171800000001	-271.2284	25630.6257	0.9851887677989851
GOMC	2024500	-7896.354842135202	-8651.095019566988	-7896.295226007442	-554.47	25630.6257	0.98519
GOMC	2025000	-7908.476788112911	-8657.851514046368	-7908.437044027738	-567.89	25630.6257	0.9884299999999999
NAMD	2025000	-7904.9236	-8657.7605	-7908.322	-283.0771	25630.6257	0.9884281350688993
NAMD	2027500	-7938.3862	-8698.1855	-7946.339999999999	-489.8462	25630.6257	0.9884281350688993
GOMC	2027500	-7946.432389452951	-8698.191760496777	-7946.372773325192	-491.85	25630.6257	0.9884299999999999
GOMC	2028000	-7955.374808616834	-8698.787921774368	-7955.374808616834	-378.88	25630.6257	0.99672
NAMD	2028000	-7947.4013	-8698.6499	-7955.2092	-372.0944	25630.6257	0.9967209152798794
NAMD	2030500	-7938.3534	-8765.9761	-7941.9311	416.7814	25630.6257	0.9967209152798794
GOMC	2030500	-7942.259260509805	-8766.352866568157	-7942.318876637564	372.02	25630.6257	0.99672
GOMC	2031000	-7950.605518396096	-8766.55158699402	-7950.665134523855	433.57	25630.6257	1.0029
NAMD	2031000	-7946.8661	-8766.1876	-7950.278199999999	450.2029	25630.6257	1.0029405004381147
NAMD	2033500	-7909.5415	-8646.4690	-7915.146199999999	-239.0749	25630.6257	1.0029405004381147
GOMC	2033500	-7915.432003018153	-8646.72317019798	-7915.412130975568	-208.25	25630.6257	1.0029
GOMC	2034000	-7913.444798759513	-8646.524449772114	-7913.365310589166	-261.14	25630.6257	1.0009
NAMD	2034000	-7907.6379	-8646.3253	-7913.1423	-277.0176	25630.6257	1.0008673053853696
NAMD	2036500	-7889.4247	-8691.8387	-7894.3451000000005	417.6661	25630.6257	1.0008673053853696
GOMC	2036500	-7894.367637876561	-8691.832706869125	-7894.347765833973	407.76	25630.6257	1.0009
GOMC	2037000	-7904.104938743901	-8689.845502610486	-7904.085066701316	347.14	25630.6257	1.005
NAMD	2037000	-7900.1785	-8689.8024	-7904.0173	384.3868	25630.6257	1.0050136954908597
NAMD	2039500	-7916.4852	-8668.4723	-7921.2786	-71.8675	25630.6257	1.0050136954908597
GOMC	2039500	-7921.393615794076	-8668.582417043028	-7921.413487836662	-130.52	25630.6257	1.005
GOMC	2040000	-7915.0345621664255	-8668.383696617164	-7914.994818081253	-219.65	25630.6257	0.99879
NAMD	2040000	-7910.5727	-8668.4121	-7915.0143	-165.3167	25630.6257	0.9987941103326244
NAMD	2042500	-7938.5995	-8693.3792	-7945.048999999999	-476.2483	25630.6257	0.9987941103326244
