#STEP	TOTAL	INTRA(B)	INTRA(NB)	INTER(LJ)	LRC	TOTAL_ELECT	REAL	RECIP	SELF	CORR	ENTHALPY	PRESSURE	COMPRESSIBILITY	ENTHALPY	TOTALMOL	MOLFRAC_TIP3	MOLFRAC_DIOX	MOLDENS_TIP3	MOLDENS_DIOX	TOT_DENSITY
29500	-4022600.0	0.0	0.0	418360.0	0.0	-4440900.0	-4168800.0	18676.0	-23141000.0	22850000.0	67.282	424.04	0.30016	-38.76	846.0	0.983451537	0.0165484634	0.0324611662	0.000546221547	1000.1
30000	-4017700.0	0.0	0.0	423450.0	0.0	-4441100.0	-4169000.0	18637.0	-23140000.0	22850000.0	38.217	307.75	0.21888	-39.109	842.0	0.988123515	0.0118764846	0.0324611662	0.000390158248	991.81
32500	-4042700.0	0.0	0.0	436010.0	0.0	-4478800.0	-4206400.0	18418.0	-23140000.0	22850000.0	79.228	470.77	0.33482	-39.058	842.0	0.988123515	0.0118764846	0.0324611662	0.000390158248	991.81
33000	-4044700.0	0.0	0.0	434120.0	0.0	-4478800.0	-4206400.0	18410.0	-23140000.0	22850000.0	63.09	407.08	0.28952	-39.194	842.0	0.988123515	0.0118764846	0.0324611662	0.000390158248	991.81
35500	-4053600.0	0.0	0.0	407540.0	0.0	-4461200.0	-4188100.0	17737.0	-23140000.0	22850000.0	-103.39	-250.33	-0.17804	-40.487	842.0	0.988123515	0.0118764846	0.0324611662	0.000390158248	991.81
36000	-4052400.0	0.0	0.0	408840.0	0.0	-4461200.0	-4188200.0	17766.0	-23140000.0	22850000.0	-108.36	-269.52	-0.19192	-40.558	841.0	0.989298454	0.0107015458	0.0324611662	0.000351142423	989.73
38500	-4044400.0	0.0	0.0	424830.0	0.0	-4469200.0	-4196200.0	17748.0	-23140000.0	22850000.0	-46.015	-23.798	-0.016946	-40.028	841.0	0.989298454	0.0107015458	0.0324611662	0.000351142423	989.73
39000	-4039100.0	0.0	0.0	423340.0	0.0	-4462500.0	-4190000.0	17932.0	-23113000.0	22822000.0	-55.403	-60.793	-0.04334	-40.092	840.0	0.989285714	0.0107142857	0.0324221504	0.000351142423	988.56
41500	-4042200.0	0.0	0.0	430080.0	0.0	-4472300.0	-4200100.0	18257.0	-23113000.0	22822000.0	4.9752	177.32	0.12641	-39.684	840.0	0.989285714	0.0107142857	0.0324221504	0.000351142423	988.56
42000	-4049700.0	0.0	0.0	427060.0	0.0	-4476700.0	-4204500.0	18552.0	-23141000.0	22850000.0	8.8005	192.81	0.13697	-39.588	843.0	0.986951364	0.0130486358	0.0324611662	0.000429174073	993.88
44500	-4031200.0	0.0	0.0	422990.0	0.0	-4454200.0	-4184200.0	20824.0	-23141000.0	22850000.0	15.556	218.82	0.15544	-39.359	843.0	0.986951364	0.0130486358	0.0324611662	0.000429174073	993.88
45000	-4029800.0	0.0	0.0	424830.0	0.0	-4454700.0	-4184800.0	20948.0	-23140000.0	22850000.0	17.211	225.23	0.16019	-39.38	842.0	0.988123515	0.0118764846	0.0324611662	0.000390158248	991.81
47500	-4070900.0	0.0	0.0	431000.0	0.0	-4501900.0	-4228500.0	17333.0	-23140000.0	22850000.0	-33.62	25.996	0.018489	-40.151	842.0	0.988123515	0.0118764846	0.0324611662	0.000390158248	991.81
48000	-4071200.0	0.0	0.0	430760.0	0.0	-4502000.0	-4228500.0	17302.0	-23140000.0	22850000.0	-35.772	17.504	0.012449	-40.17	842.0	0.988123515	0.0118764846	0.0324611662	0.000390158248	991.81
50500	-4043700.0	0.0	0.0	422020.0	0.0	-4465700.0	-4194400.0	19496.0	-23140000.0	22850000.0	-27.64	48.559	0.034536	-39.841	842.0	0.988123515	0.0118764846	0.0324611662	0.000390158248	991.81
51000	-4049800.0	0.0	0.0	424190.0	0.0	-4473900.0	-4201800.0	19323.0	-23196000.0	22905000.0	-44.383	-17.357	-0.012344	-40.022	842.0	0.990498812	0.00950118765	0.0325391979	0.000312126598	989.99
53500	-4050600.0	0.0	0.0	388420.0	0.0	-4439000.0	-4167800.0	20237.0	-23196000.0	22905000.0	-216.06	-695.63	-0.49475	-41.273	842.0	0.990498812	0.00950118765	0.0325391979	0.000312126598	989.99
54000	-4053000.0	0.0	0.0	389380.0	0.0	-4442400.0	-4170600.0	20038.0	-23224000.0	22932000.0	-218.54	-705.33	-0.50164	-41.315	842.0	0.991686461	0.00831353919	0.0325782137	0.000273110774	989.09
56500	-4031600.0	0.0	0.0	450610.0	0.0	-4482200.0	-4207800.0	17447.0	-23224000.0	22932000.0	129.68	669.69	0.4763	-38.583	842.0	0.991686461	0.00831353919	0.0325782137	0.000273110774	989.09
57000	-4030700.0	0.0	0.0	446590.0	0.0	-4477300.0	-4202900.0	17113.0	-23196000.0	22905000.0	128.78	666.7	0.47361	-38.534	843.0	0.989323843	0.0106761566	0.0325391979	0.000351142423	992.07
59500	-4035100.0	0.0	0.0	401120.0	0.0	-4436200.0	-4163700.0	18963.0	-23196000.0	22905000.0	-133.47	-370.55	-0.26323	-40.476	843.0	0.989323843	0.0106761566	0.0325391979	0.000351142423	992.07
60000	-4027700.0	0.0	0.0	401840.0	0.0	-4429500.0	-4157000.0	18666.0	-23168000.0	22877000.0	-143.87	-410.62	-0.29239	-40.573	841.0	0.990487515	0.00951248514	0.0325001821	0.000312126598	988.83
62500	-4008200.0	0.0	0.0	419980.0	0.0	-4428200.0	-4157000.0	19947.0	-23168000.0	22877000.0	-1.8549	149.06	0.10614	-39.354	841.0	0.990487515	0.00951248514	0.0325001821	0.000312126598	988.83
63000	-4015900.0	0.0	0.0	415970.0	0.0	-4431900.0	-4160100.0	19727.0	-23196000.0	22905000.0	3.9579	172.36	0.12229	-39.247	844.0	0.988151659	0.0118483412	0.0325391979	0.000390158248	994.14
65500	-4033200.0	0.0	0.0	410960.0	0.0	-4444200.0	-4173500.0	20834.0	-23196000.0	22905000.0	-25.467	56.496	0.040085	-39.629	844.0	0.988151659	0.0118483412	0.0325391979	0.000390158248	994.14
66000	-4035700.0	0.0	0.0	408580.0	0.0	-4444200.0	-4173600.0	20847.0	-23196000.0	22905000.0	-8.51	123.67	0.087541	-39.437	846.0	0.985815603	0.0141843972	0.0325391979	0.000468189898	998.29
68500	-4002000.0	0.0	0.0	378810.0	0.0	-4380800.0	-4109100.0	19795.0	-23196000.0	22905000.0	-116.58	-306.66	-0.21707	-39.891	846.0	0.985815603	0.0141843972	0.0325391979	0.000468189898	998.29
69000	-4005300.0	0.0	0.0	380100.0	0.0	-4385400.0	-4113900.0	20310.0	-23224000.0	22932000.0	-121.97	-327.94	-0.23213	-39.962	846.0	0.986997636	0.0130023641	0.0325782137	0.000429174073	997.38
71500	-4057700.0	0.0	0.0	421740.0	0.0	-4479400.0	-4206900.0	19292.0	-23224000.0	22932000.0	1.8864	165.8	0.11736	-39.576	846.0	0.986997636	0.0130023641	0.0325782137	0.000429174073	997.38
72000	-4060500.0	0.0	0.0	418930.0	0.0	-4479400.0	-4206900.0	19297.0	-23224000.0	22932000.0	20.053	238.22	0.16823	-39.379	848.0	0.984669811	0.0153301887	0.0325782137	0.000507205722	1001.5
74500	-4068600.0	0.0	0.0	435530.0	0.0	-4504100.0	-4229400.0	17125.0	-23224000.0	22932000.0	109.59	594.84	0.42007	-38.809	848.0	0.984669811	0.0153301887	0.0325782137	0.000507205722	1001.5
75000	-4067300.0	0.0	0.0	433300.0	0.0	-4500600.0	-4226800.0	17750.0	-23196000.0	22905000.0	103.35	569.95	0.40249	-38.841	848.0	0.983490566	0.016509434	0.0325391979	0.000546221547	1002.4
77500	-4075800.0	0.0	0.0	423940.0	0.0	-4499700.0	-4228400.0	20186.0	-23196000.0	22905000.0	47.172	346.73	0.24486	-39.331	848.0	0.983490566	0.016509434	0.0325391979	0.000546221547	1002.4
78000	-4078500.0	0.0	0.0	419350.0	0.0	-4497800.0	-4226700.0	20374.0	-23196000.0	22905000.0	35.648	301.14	0.21241	-39.394	849.0	0.982332155	0.0176678445	0.0325391979	0.000585237372	1004.5
80500	-4072700.0	0.0	0.0	444190.0	0.0	-4516900.0	-4244800.0	19453.0	-23196000.0	22905000.0	145.86	740.01	0.52197	-38.539	849.0	0.982332155	0.0176678445	0.0325391979	0.000585237372	1004.5
81000	-4073400.0	0.0	0.0	443450.0	0.0	-4516800.0	-4244800.0	19475.0	-23196000.0	22905000.0	152.87	768.68	0.54155	-38.449	850.0	0.981176471	0.0188235294	0.0325391979	0.000624253197	1006.6
83500	-4095300.0	0.0	0.0	414420.0	0.0	-4509800.0	-4238900.0	20610.0	-23196000.0	22905000.0	-37.186	11.46	0.0080736	-40.039	850.0	0.981176471	0.0188235294	0.0325391979	0.000624253197	1006.6
84000	-4082300.0	0.0	0.0	415960.0	0.0	-4498200.0	-4228400.0	20995.0	-23141000.0	22850000.0	-34.412	22.502	0.015909	-40.032	847.0	0.982290437	0.0177095632	0.0324611662	0.000585237372	1002.2
86500	-4079700.0	0.0	0.0	381240.0	0.0	-4461000.0	-4188700.0	18542.0	-23141000.0	22850000.0	-205.09	-655.97	-0.46378	-41.243	847.0	0.982290437	0.0177095632	0.0324611662	0.000585237372	1002.2
87000	-4073700.0	0.0	0.0	383590.0	0.0	-4457300.0	-4185300.0	18408.0	-23113000.0	22822000.0	-208.78	-668.9	-0.47404	-41.306	845.0	0.983431953	0.0165680473	0.0324221504	0.000546221547	998.93
89500	-4050600.0	0.0	0.0	414350.0	0.0	-4465000.0	-4193600.0	19058.0	-23113000.0	22822000.0	-1.5108	152.05	0.10775	-39.579	845.0	0.983431953	0.0165680473	0.0324221504	0.000546221547	998.93
90000	-4049300.0	0.0	0.0	415440.0	0.0	-4464700.0	-4193400.0	19075.0	-23113000.0	22822000.0	25.565	259.48	0.18367	-39.323	846.0	0.982269504	0.0177304965	0.0324221504	0.000585237372	1001.0
92500	-4081700.0	0.0	0.0	422810.0	0.0	-4504500.0	-4231600.0	17574.0	-23113000.0	22822000.0	21.076	242.92	0.17195	-39.671	846.0	0.982269504	0.0177304965	0.0324221504	0.000585237372	1001.0
93000	-4082400.0	0.0	0.0	422270.0	0.0	-4504600.0	-4231700.0	17560.0	-23113000.0	22822000.0	34.691	297.16	0.2101	-39.532	847.0	0.981109799	0.0188902007	0.0324221504	0.000624253197	1003.1
95500	-4090800.0	0.0	0.0	410450.0	0.0	-4501300.0	-4229500.0	18648.0	-23113000.0	22822000.0	-64.598	-97.141	-0.06868	-40.334	847.0	0.981109799	0.0188902007	0.0324221504	0.000624253197	1003.1
96000	-4083200.0	0.0	0.0	413720.0	0.0	-4496900.0	-4226000.0	19137.0	-23085000.0	22795000.0	-58.744	-73.621	-0.052175	-40.312	845.0	0.982248521	0.0177514793	0.0323831346	0.000585237372	999.84
98500	-4090400.0	0.0	0.0	446450.0	0.0	-4536900.0	-4265000.0	18256.0	-23085000.0	22795000.0	65.5	419.31	0.29716	-39.482	845.0	0.982248521	0.0177514793	0.0323831346	0.000585237372	999.84
99000	-4089800.0	0.0	0.0	450120.0	0.0	-4539900.0	-4267800.0	18268.0	-23113000.0	22822000.0	51.24	362.26	0.25734	-39.674	843.0	0.985765125	0.0142348754	0.0324221504	0.000468189898	994.78
101500	-4065000.0	0.0	0.0	455410.0	0.0	-4520400.0	-4249100.0	19120.0	-23113000.0	22822000.0	127.98	664.85	0.47229	-38.876	843.0	0.985765125	0.0142348754	0.0324221504	0.000468189898	994.78
102000	-4067300.0	0.0	0.0	454280.0	0.0	-4521600.0	-4250800.0	19694.0	-23113000.0	22822000.0	135.02	693.44	0.49201	-38.8	844.0	0.984597156	0.0154028436	0.0324221504	0.000507205722	996.86
104500	-4029700.0	0.0	0.0	417440.0	0.0	-4447200.0	-4173000.0	16270.0	-23113000.0	22822000.0	6.6294	183.48	0.13018	-39.363	844.0	0.984597156	0.0154028436	0.0324221504	0.000507205722	996.86
105000	-4036700.0	0.0	0.0	415590.0	0.0	-4452300.0	-4177800.0	16298.0	-23141000.0	22850000.0	10.023	197.29	0.13965	-39.313	846.0	0.983451537	0.0165484634	0.0324611662	0.000546221547	1000.1
107500	-4055400.0	0.0	0.0	381080.0	0.0	-4436500.0	-4163300.0	17650.0	-23141000.0	22850000.0	-149.46	-435.13	-0.30801	-40.65	846.0	0.983451537	0.0165484634	0.0324611662	0.000546221547	1000.1
108000	-4052500.0	0.0	0.0	376080.0	0.0	-4428600.0	-4156000.0	17845.0	-23113000.0	22822000.0	-135.97	-382.95	-0.27044	-40.431	848.0	0.97995283	0.0200471698	0.0324221504	0.000663269022	1005.1
110500	-4019400.0	0.0	0.0	418680.0	0.0	-4438100.0	-4167900.0	20228.0	-23113000.0	22822000.0	92.172	523.6	0.36976	-38.457	848.0	0.97995283	0.0200471698	0.0324221504	0.000663269022	1005.1
111000	-4012900.0	0.0	0.0	424780.0	0.0	-4437700.0	-4166400.0	19135.0	-23113000.0	22822000.0	82.147	482.29	0.3418	-38.604	845.0	0.983431953	0.0165680473	0.0324221504	0.000546221547	998.93
113500	-4023000.0	0.0	0.0	402710.0	0.0	-4425700.0	-4154700.0	19398.0	-23113000.0	22822000.0	-38.599	3.9088	0.0027702	-39.578	845.0	0.983431953	0.0165680473	0.0324221504	0.000546221547	998.93
114000	-4017400.0	0.0	0.0	404560.0	0.0	-4422000.0	-4151000.0	19116.0	-23085000.0	22795000.0	-31.868	30.529	0.021662	-39.521	844.0	0.983412322	0.0165876777	0.0323831346	0.000546221547	997.76
116500	-4036400.0	0.0	0.0	389400.0	0.0	-4425800.0	-4154300.0	18562.0	-23085000.0	22795000.0	-132.66	-367.9	-0.26104	-40.437	844.0	0.983412322	0.0165876777	0.0323831346	0.000546221547	997.76
117000	-4031900.0	0.0	0.0	388550.0	0.0	-4420400.0	-4149200.0	18516.0	-23057000.0	22767000.0	-153.54	-449.34	-0.31958	-40.637	842.0	0.98456057	0.0154394299	0.0323441188	0.000507205722	994.52
119500	-4046000.0	0.0	0.0	382590.0	0.0	-4428600.0	-4157800.0	18956.0	-23057000.0	22767000.0	-209.91	-671.5	-0.47758	-41.184	842.0	0.98456057	0.0154394299	0.0323441188	0.000507205722	994.52
120000	-4046200.0	0.0	0.0	382290.0	0.0	-4428500.0	-4157700.0	18963.0	-23057000.0	22767000.0	-211.93	-679.51	-0.48328	-41.201	842.0	0.98456057	0.0154394299	0.0323441188	0.000507205722	994.52
122500	-4038300.0	0.0	0.0	448920.0	0.0	-4487300.0	-4215600.0	18059.0	-23057000.0	22767000.0	180.62	871.21	0.61962	-38.28	842.0	0.98456057	0.0154394299	0.0323441188	0.000507205722	994.52
123000	-4050000.0	0.0	0.0	449620.0	0.0	-4499600.0	-4226500.0	17652.0	-23141000.0	22850000.0	194.88	930.73	0.6596	-38.15	845.0	0.984615385	0.0153846154	0.0324611662	0.000507205722	998.02
125500	-4043900.0	0.0	0.0	413710.0	0.0	-4457600.0	-4187700.0	20834.0	-23141000.0	22850000.0	7.359	186.96	0.13249	-39.449	845.0	0.984615385	0.0153846154	0.0324611662	0.000507205722	998.02
126000	-4043300.0	0.0	0.0	414160.0	0.0	-4457400.0	-4187500.0	20861.0	-23141000.0	22850000.0	-1.8371	150.48	0.10677	-39.556	844.0	0.985781991	0.0142180095	0.0324611662	0.000468189898	995.95
128500	-4001800.0	0.0	0.0	409700.0	0.0	-4411500.0	-4140000.0	19303.0	-23141000.0	22850000.0	18.296	228.59	0.16219	-39.004	844.0	0.985781991	0.0142180095	0.0324611662	0.000468189898	995.95
129000	-3995500.0	0.0	0.0	411930.0	0.0	-4407400.0	-4136300.0	19330.0	-23113000.0	22822000.0	13.856	210.63	0.14981	-39.068	842.0	0.986935867	0.013064133	0.0324221504	0.000429174073	992.71
131500	-4017300.0	0.0	0.0	405910.0	0.0	-4423200.0	-4151300.0	18562.0	-23113000.0	22822000.0	-35.439	16.715	0.011888	-39.639	842.0	0.986935867	0.013064133	0.0324221504	0.000429174073	992.71
132000	-4017700.0	0.0	0.0	405620.0	0.0	-4423300.0	-4151400.0	18525.0	-23113000.0	22822000.0	-38.633	4.1132	0.0029254	-39.666	842.0	0.986935867	0.013064133	0.0324221504	0.000429174073	992.71
134500	-4027000.0	0.0	0.0	401870.0	0.0	-4428900.0	-4156500.0	18021.0	-23113000.0	22822000.0	-62.942	-91.575	-0.06513	-39.933	842.0	0.986935867	0.013064133	0.0324221504	0.000429174073	992.71
135000	-4027200.0	0.0	0.0	402000.0	0.0	-4429200.0	-4157000.0	18272.0	-23113000.0	22822000.0	-61.963	-87.698	-0.062372	-39.928	842.0	0.986935867	0.013064133	0.0324221504	0.000429174073	992.71
137500	-4075800.0	0.0	0.0	396250.0	0.0	-4472000.0	-4197700.0	16057.0	-23113000.0	22822000.0	-194.79	-610.63	-0.43429	-41.366	842.0	0.986935867	0.013064133	0.0324221504	0.000429174073	992.71
138000	-4079100.0	0.0	0.0	392720.0	0.0	-4471900.0	-4197500.0	16072.0	-23113000.0	22822000.0	-185.67	-576.19	-0.40882	-41.238	844.0	0.984597156	0.0154028436	0.0324221504	0.000507205722	996.86
140500	-4089300.0	0.0	0.0	449800.0	0.0	-4539100.0	-4269900.0	21237.0	-23113000.0	22822000.0	84.061	492.47	0.34942	-39.385	844.0	0.984597156	0.0154028436	0.0324221504	0.000507205722	996.86
141000	-4090600.0	0.0	0.0	448510.0	0.0	-4539100.0	-4269900.0	21256.0	-23113000.0	22822000.0	91.13	520.95	0.36919	-39.298	845.0	0.983431953	0.0165680473	0.0324221504	0.000546221547	998.93
143500	-4053800.0	0.0	0.0	369280.0	0.0	-4423000.0	-4150800.0	18245.0	-23113000.0	22822000.0	-252.48	-842.98	-0.59741	-41.427	845.0	0.983431953	0.0165680473	0.0324221504	0.000546221547	998.93
144000	-4054400.0	0.0	0.0	368690.0	0.0	-4423100.0	-4150900.0	18231.0	-23113000.0	22822000.0	-259.72	-871.64	-0.61772	-41.486	845.0	0.983431953	0.0165680473	0.0324221504	0.000546221547	998.93
146500	-4079800.0	0.0	0.0	409310.0	0.0	-4489200.0	-4218300.0	19546.0	-23113000.0	22822000.0	-95.847	-220.87	-0.15653	-40.548	845.0	0.983431953	0.0165680473	0.0324221504	0.000546221547	998.93
147000	-4079700.0	0.0	0.0	409680.0	0.0	-4489400.0	-4218400.0	19487.0	-23113000.0	22822000.0	-110.36	-277.89	-0.19717	-40.698	844.0	0.984597156	0.0154028436	0.0324221504	0.000507205722	996.86
149500	-4075300.0	0.0	0.0	422710.0	0.0	-4498000.0	-4227200.0	19692.0	-23113000.0	22822000.0	-57.114	-67.199	-0.04768	-40.269	844.0	0.984597156	0.0154028436	0.0324221504	0.000507205722	996.86
150000	-4075100.0	0.0	0.0	422830.0	0.0	-4497900.0	-4227300.0	19757.0	-23113000.0	22822000.0	-79.893	-157.05	-0.11156	-40.48	843.0	0.985765125	0.0142348754	0.0324221504	0.000468189898	994.78
152500	-4029100.0	0.0	0.0	424620.0	0.0	-4453700.0	-4182800.0	19544.0	-23113000.0	22822000.0	57.405	384.28	0.27298	-39.035	843.0	0.985765125	0.0142348754	0.0324221504	0.000468189898	994.78
153000	-4033000.0	0.0	0.0	420570.0	0.0	-4453600.0	-4182700.0	19574.0	-23113000.0	22822000.0	64.314	412.37	0.29224	-38.93	845.0	0.983431953	0.0165680473	0.0324221504	0.000546221547	998.93
155500	-4051100.0	0.0	0.0	402270.0	0.0	-4453400.0	-4183300.0	20336.0	-23113000.0	22822000.0	-79.742	-158.13	-0.11207	-40.15	845.0	0.983431953	0.0165680473	0.0324221504	0.000546221547	998.93
156000	-4053100.0	0.0	0.0	409040.0	0.0	-4462100.0	-4191000.0	19991.0	-23168000.0	22877000.0	-62.895	-91.257	-0.064673	-40.047	845.0	0.985798817	0.0142011834	0.0325001821	0.000468189898	997.12
158500	-4038700.0	0.0	0.0	395490.0	0.0	-4434200.0	-4161500.0	18490.0	-23168000.0	22877000.0	-116.92	-306.04	-0.21689	-40.298	845.0	0.985798817	0.0142011834	0.0325001821	0.000468189898	997.12
159000	-4038700.0	0.0	0.0	395480.0	0.0	-4434200.0	-4161500.0	18511.0	-23168000.0	22877000.0	-112.71	-289.34	-0.20505	-40.268	845.0	0.985798817	0.0142011834	0.0325001821	0.000468189898	997.12
161500	-4041100.0	0.0	0.0	392440.0	0.0	-4433600.0	-4162200.0	19736.0	-23168000.0	22877000.0	-124.46	-335.86	-0.23802	-40.377	845.0	0.985798817	0.0142011834	0.0325001821	0.000468189898	997.12
162000	-4038100.0	0.0	0.0	395540.0	0.0	-4433600.0	-4162200.0	19729.0	-23168000.0	22877000.0	-138.62	-390.81	-0.27762	-40.543	843.0	0.988137604	0.0118623962	0.0325001821	0.000390158248	992.97
164500	-4043700.0	0.0	0.0	414070.0	0.0	-4457700.0	-4184100.0	17485.0	-23168000.0	22877000.0	-53.894	-55.426	-0.039373	-39.984	843.0	0.988137604	0.0118623962	0.0325001821	0.000390158248	992.97
165000	-4041000.0	0.0	0.0	414340.0	0.0	-4455300.0	-4182500.0	17992.0	-23141000.0	22850000.0	-29.801	39.637	0.028124	-39.736	844.0	0.985781991	0.0142180095	0.0324611662	0.000468189898	995.95
167500	-4061700.0	0.0	0.0	404490.0	0.0	-4466200.0	-4192800.0	17366.0	-23141000.0	22850000.0	-110.96	-281.0	-0.19938	-40.527	844.0	0.985781991	0.0142180095	0.0324611662	0.000468189898	995.95
168000	-4059600.0	0.0	0.0	406530.0	0.0	-4466100.0	-4192700.0	17381.0	-23141000.0	22850000.0	-112.35	-286.04	-0.2032	-40.563	843.0	0.986951364	0.0130486358	0.0324611662	0.000429174073	993.88
170500	-4047300.0	0.0	0.0	392000.0	0.0	-4439300.0	-4168300.0	19738.0	-23141000.0	22850000.0	-120.53	-318.88	-0.22653	-40.502	843.0	0.986951364	0.0130486358	0.0324611662	0.000429174073	993.88
171000	-4061700.0	0.0	0.0	390410.0	0.0	-4452100.0	-4180200.0	19554.0	-23196000.0	22905000.0	-86.074	-184.04	-0.12997	-40.16	848.0	0.983490566	0.016509434	0.0325391979	0.000546221547	1002.4
173500	-4061700.0	0.0	0.0	464590.0	0.0	-4526300.0	-4252000.0	17142.0	-23196000.0	22905000.0	266.63	1219.4	0.86116	-37.605	848.0	0.983490566	0.016509434	0.0325391979	0.000546221547	1002.4
174000	-4061200.0	0.0	0.0	464920.0	0.0	-4526100.0	-4251800.0	17173.0	-23196000.0	22905000.0	267.4	1222.5	0.86332	-37.594	848.0	0.983490566	0.016509434	0.0325391979	0.000546221547	1002.4
176500	-4058300.0	0.0	0.0	409430.0	0.0	-4467800.0	-4193700.0	17465.0	-23196000.0	22905000.0	-7.9567	126.68	0.089458	-39.561	848.0	0.983490566	0.016509434	0.0325391979	0.000546221547	1002.4
177000	-4062800.0	0.0	0.0	410500.0	0.0	-4473300.0	-4198900.0	17501.0	-23224000.0	22932000.0	-20.796	75.759	0.0535	-39.697	848.0	0.984669811	0.0153301887	0.0325782137	0.000507205722	1001.5
179500	-4083700.0	0.0	0.0	418120.0	0.0	-4501900.0	-4230100.0	20095.0	-23224000.0	22932000.0	-36.924	12.402	0.0087582	-40.018	848.0	0.984669811	0.0153301887	0.0325782137	0.000507205722	1001.5
