#ENGINE	STEP	TOTAL_POT	TOTAL_ELECT	TOTAL_VDW_plus_ELECT	PRESSURE	VOLUME	DENSITY
GOMC	53500	-8012.208850413962	-8791.987801504623	-8012.169106328789	64.565	25630.6257	1.0055
GOMC	54000	-7997.5035389000195	-8781.455618933827	-7997.4240507296745	-62.182	25630.6257	0.99815
NAMD	54000	-7994.9309	-8781.1725	-7997.132200000001	-39.4582	25630.6257	0.9981462368786416
NAMD	56500	-7954.8029	-8768.1572	-7958.0153	269.9444	25630.6257	0.9981462368786416
GOMC	56500	-7958.156894578931	-8768.141350400934	-7958.017790280827	336.8	25630.6257	0.99815
GOMC	57000	-7967.496754594544	-8768.340070826798	-7967.536498679717	255.92	25630.6257	1.0002
NAMD	57000	-7964.3244	-8768.2542	-7967.429499999999	206.6099	25630.6257	1.0002194319313866
NAMD	59500	-8079.3448	-8809.7258	-8085.5485	-779.3351	25630.6257	1.0002194319313866
GOMC	59500	-8085.934128409537	-8810.071360258255	-8085.91425636695	-914.57	25630.6257	1.0002
GOMC	60000	-8082.555881169847	-8801.725102371964	-8082.555881169847	-897.37	25630.6257	1.0032
NAMD	60000	-8075.9782	-8801.3701	-8082.1819	-758.0069	25630.6257	1.0031996498197076
NAMD	62500	-7980.1507	-8751.5103	-7987.1592	88.1727	25630.6257	1.0031996498197076
GOMC	62500	-7987.567517606816	-8751.846275480078	-7987.507901479056	-162.48	25630.6257	1.0032
GOMC	63000	-7981.009743553301	-8751.647555054215	-7980.989871510714	-190.7	25630.6257	0.99905
NAMD	63000	-7974.1129	-8751.3064	-7980.637199999999	3.3657	25630.6257	0.9990532597142175
NAMD	65500	-7853.5869	-8613.0720	-7859.0002	96.5568	25630.6257	0.9990532597142175
GOMC	65500	-7859.1941224986185	-8613.139418226949	-7859.094762285686	164.19	25630.6257	0.99905
GOMC	66000	-7832.168144581103	-8602.607235656153	-7832.168144581103	208.42	25630.6257	0.9916699999999999
NAMD	66000	-7829.1437	-8602.5349	-7832.069300000001	183.2391	25630.6257	0.9916675023388134
NAMD	68500	-7909.6458	-8701.2919	-7914.9051	-140.6377	25630.6257	0.9916675023388134
GOMC	68500	-7914.637121314698	-8700.973846458874	-7914.597377229525	-41.861	25630.6257	0.9916699999999999
GOMC	69000	-7921.393615794076	-8713.095792436583	-7921.433359879249	-109.77	25630.6257	0.9886900000000001
NAMD	69000	-7917.4376	-8713.3641	-7921.675500000001	-179.1539	25630.6257	0.9886872844504924
NAMD	71500	-8018.4689	-8809.3427	-8021.9522	-391.3644	25630.6257	0.9886872844504924
GOMC	71500	-8022.144871707166	-8809.475198980663	-8022.105127621993	-541.47	25630.6257	0.9886900000000001
GOMC	72000	-8037.4463444987005	-8818.218897718683	-8037.386728370942	-494.63	25630.6257	0.994
NAMD	72000	-8034.2391	-8818.0444	-8037.200100000001	-339.9748	25630.6257	0.9939998467731515
NAMD	74500	-7982.7818	-8771.0637	-7987.2915	-227.3693	25630.6257	0.9939998467731515
GOMC	74500	-7987.368797180951	-8771.122156788895	-7987.368797180952	-92.99	25630.6257	0.994
GOMC	75000	-7971.669883537689	-8758.801490385322	-7971.590395367343	-167.81	25630.6257	0.9886900000000001
NAMD	75000	-7968.2676	-8758.8202	-7971.5917	-261.5496	25630.6257	0.9886872844504924
NAMD	77500	-7977.0613	-8825.7836	-7982.910100000001	-40.2220	25630.6257	0.9886872844504924
GOMC	77500	-7983.39438866367	-8826.36643517911	-7983.513620919189	166.9	25630.6257	0.9886900000000001
GOMC	78000	-7992.3368078275535	-8825.968994327382	-7992.237447614622	220.42	25630.6257	0.99491
NAMD	78000	-7985.9302	-8825.5199	-7991.7789999999995	26.3891	25630.6257	0.9949068696087275
NAMD	80500	-7960.9114	-8743.6894	-7964.2952	-73.5541	25630.6257	0.9949068696087275
GOMC	80500	-7964.515948206582	-8743.897458445515	-7964.515948206582	-113.31	25630.6257	0.99491
GOMC	81000	-7975.246851203243	-8752.243716331806	-7975.36608345876	17.81	25630.6257	1.0002
NAMD	81000	-7971.6952	-8751.9728	-7975.0788999999995	45.1285	25630.6257	1.0002194319313866
NAMD	83500	-7976.3077	-8775.1436	-7982.0860999999995	-9.2434	25630.6257	1.0002194319313866
GOMC	83500	-7982.202066108485	-8775.096565306178	-7982.062961810381	145.9	25630.6257	1.0002
GOMC	84000	-7966.304432039359	-8767.743909549206	-7966.284559996773	70.61	25630.6257	0.99283
NAMD	84000	-7963.5144	-8767.6615	-7966.1825	-45.6279	25630.6257	0.9928336745559825
NAMD	86500	-7972.7251	-8756.0728	-7977.340099999999	-111.2790	25630.6257	0.9928336745559825
GOMC	86500	-7977.432775887748	-8756.218124849089	-7977.512264058093	-381.07	25630.6257	0.99283
GOMC	87000	-7978.02893716534	-8756.019404423225	-7978.009065122754	-460.96	25630.6257	0.99076
NAMD	87000	-7974.7654	-8755.9352	-7977.9085	-260.8117	25630.6257	0.9907604795032374
NAMD	89500	-7957.5375	-8754.0051	-7960.4173	-293.3074	25630.6257	0.9907604795032374
GOMC	89500	-7960.5415396893	-8754.230920590448	-7960.660771944818	-284.26	25630.6257	0.99076
GOMC	90000	-7967.695475020408	-8763.968221457788	-7967.774963190753	-254.41	25630.6257	0.99193
NAMD	90000	-7964.7710	-8763.7309	-7967.5239	-277.4763	25630.6257	0.9919266517204065
NAMD	92500	-7944.1917	-8737.8104	-7950.1993	-153.6892	25630.6257	0.9919266517204065
GOMC	92500	-7950.208077544368	-8737.935845669594	-7950.347181842473	-114.85	25630.6257	0.99193
GOMC	93000	-7953.188883932329	-8742.307695038602	-7953.308116187847	-180.59	25630.6257	0.98985
NAMD	93000	-7947.4844	-8742.1697	-7953.1443	-243.7772	25630.6257	0.9898534566676614
NAMD	95500	-7934.4089	-8815.7818	-7939.094700000001	789.8234	25630.6257	0.9898534566676614
GOMC	95500	-7939.0797336959795	-8815.63553218245	-7938.9605014404615	673.12	25630.6257	0.98985
GOMC	96000	-7959.150496708252	-8840.47558541546	-7959.21011283601	734.54	25630.6257	0.99219
NAMD	96000	-7954.4949	-8840.4716	-7959.180600000001	836.6642	25630.6257	0.9921922798365395
NAMD	98500	-7988.5765	-8789.6563	-7992.4583	-350.4729	25630.6257	0.9921922798365395
GOMC	98500	-7992.535528253418	-8789.603156394254	-7992.4162959978985	-316.17	25630.6257	0.99219
GOMC	99000	-7991.144485272369	-8785.43002745111	-7991.124613229784	-356.92	25630.6257	0.99219
NAMD	99000	-7987.1683	-8785.3602	-7991.045499999999	-399.7135	25630.6257	0.9921922798365395
NAMD	101500	-7919.7938	-8718.6930	-7924.527399999999	-2.6694	25630.6257	0.9921922798365395
GOMC	101500	-7924.771863033766	-8718.85868478664	-7924.712246906006	30.248	25630.6257	0.99219
GOMC	102000	-7918.611529831979	-8720.24972776769	-7918.631401874566	-51.357	25630.6257	0.98597
NAMD	102000	-7914.7521	-8720.0353	-7918.3949999999995	-93.2245	25630.6257	0.9859726946783044
NAMD	104500	-7966.0411	-8802.3274	-7970.0830000000005	97.0476	25630.6257	0.9859726946783044
GOMC	104500	-7970.278840556641	-8802.51998407542	-7970.298712599226	59.362	25630.6257	0.98597
GOMC	105000	-7963.721066503126	-8802.321263649555	-7963.760810588298	49.099	25630.6257	0.98182
NAMD	105000	-7961.0583	-8802.0994	-7963.525999999999	162.8165	25630.6257	0.9818263045728143
NAMD	107500	-7929.1775	-8667.7094	-7929.7366	-871.3839	25630.6257	0.9818263045728143
GOMC	107500	-7929.739873680368	-8667.787535339572	-7929.8392338933	-873.57	25630.6257	0.98182
GOMC	108000	-7929.143712402775	-8667.787535339572	-7929.084096275016	-839.12	25630.6257	0.98182
NAMD	108000	-7928.4482	-8667.7151	-7928.987399999999	-845.6528	25630.6257	0.9818263045728143
NAMD	110500	-7926.6434	-8696.5116	-7929.1813	-682.0328	25630.6257	0.9818263045728143
GOMC	110500	-7929.342432828639	-8696.601997089863	-7929.282816700879	-645.01	25630.6257	0.98182
GOMC	111000	-7935.70148645629	-8696.601997089863	-7935.522638073012	-600.8	25630.6257	0.98597
NAMD	111000	-7932.9215	-8696.5586	-7935.459000000001	-640.0997	25630.6257	0.9859726946783044
NAMD	113500	-7920.1581	-8703.4346	-7922.5258	-272.1929	25630.6257	0.9859726946783044
GOMC	113500	-7922.784658775125	-8703.75593242097	-7922.86414694547	-283.89	25630.6257	0.98597
GOMC	114000	-7908.675508538775	-8691.633986443261	-7908.814612836879	-320.63	25630.6257	0.98273
NAMD	114000	-7906.2248	-8691.2779	-7908.445899999999	-288.1260	25630.6257	0.9827268486738504
NAMD	116500	-7969.5427	-8775.8952	-7971.951100000001	-392.2873	25630.6257	0.9827268486738504
GOMC	116500	-7971.868603963553	-8775.69272658377	-7971.769243750621	-391.43	25630.6257	0.98273
GOMC	117000	-7977.830216739476	-8774.30168360272	-7977.929576952407	-267.6	25630.6257	0.98895
NAMD	117000	-7975.6657	-8774.4679	-7978.0742	-275.7993	25630.6257	0.9889464338320855
NAMD	119500	-8065.5939	-8865.3536	-8069.034600000001	-570.7107	25630.6257	0.9889464338320855
GOMC	119500	-8069.04289221109	-8865.31563864847	-8069.023020168503	-601.84	25630.6257	0.98895
GOMC	120000	-8079.7737952077505	-8875.05293951581	-8079.8334113355095	-615.39	25630.6257	0.99012
NAMD	120000	-8076.7005	-8874.9982	-8079.7644	-609.5603	25630.6257	0.9901190847837945
NAMD	122500	-8025.7714	-8794.7364	-8029.686	-790.7247	25630.6257	0.9901190847837945
GOMC	122500	-8029.696247890001	-8794.76988746672	-8029.735991975173	-706.51	25630.6257	0.99012
GOMC	123000	-8029.696247890001	-8794.76988746672	-8029.735991975173	-706.51	25630.6257	0.99012
NAMD	123000	-8025.7714	-8794.7363	-8029.6859	-782.3301	25630.6257	0.9901190847837945
NAMD	125500	-8024.9469	-8852.2741	-8029.2222	-43.8288	25630.6257	0.9901190847837945
GOMC	125500	-8029.2988070382735	-8852.398810967305	-8029.358423166032	-126.9	25630.6257	0.99012
GOMC	126000	-8033.670656407283	-8859.95018715014	-8033.829632747974	-151.25	25630.6257	0.98921
NAMD	126000	-8030.2776	-8859.7612	-8033.622000000001	-99.9967	25630.6257	0.9892120619482184
NAMD	128500	-8023.5022	-8901.0470	-8026.208600000001	395.4513	25630.6257	0.9892120619482184
GOMC	128500	-8026.516721076176	-8901.28403572987	-8026.4571049484175	389.76	25630.6257	0.98921
GOMC	129000	-8022.741032984758	-8889.956971455616	-8022.701288899585	393.36	25630.6257	0.99219
NAMD	129000	-8019.6564	-8889.6326	-8022.3572	380.8391	25630.6257	0.9921922798365395
NAMD	131500	-8045.5728	-8851.5018	-8048.0266	-469.7902	25630.6257	0.9921922798365395
GOMC	131500	-8048.375967921225	-8851.802649689713	-8048.336223836052	-326.88	25630.6257	0.99219
GOMC	132000	-8048.177247495361	-8857.366821613907	-8048.1772474953605	-365.01	25630.6257	0.99012
NAMD	132000	-8045.8471	-8856.9361	-8047.722500000001	-505.0221	25630.6257	0.9901190847837945
NAMD	134500	-8016.8630	-8913.0800	-8021.906	403.3400	25630.6257	0.9901190847837945
GOMC	134500	-8021.946151281302	-8913.207261281714	-8022.045511494233	535.26	25630.6257	0.99012
GOMC	135000	-8040.625871312526	-8922.149680445598	-8040.586127227353	582.89	25630.6257	0.9975
NAMD	135000	-8035.5750	-8922.1963	-8040.6178	435.1230	25630.6257	0.9975048421591987
NAMD	137500	-8054.2555	-8872.2585	-8060.3049	97.6140	25630.6257	0.9975048421591987
GOMC	137500	-8060.100473047206	-8872.07213312785	-8060.140217132379	-32.546	25630.6257	0.9975
GOMC	138000	-8058.31198921443	-8872.469573979577	-8058.25237308667	-126.38	25630.6257	0.99336
NAMD	138000	-8057.1650	-8872.6842	-8058.4567	-183.3126	25630.6257	0.9933584520537085
NAMD	140500	-7994.1536	-8814.9452	-7996.1962	135.0828	25630.6257	0.9933584520537085
GOMC	140500	-7996.311216344836	-8815.039370904857	-7996.311216344835	110.73	25630.6257	0.99336
GOMC	141000	-8021.747430855438	-8833.321650084354	-8021.84679106837	133.18	25630.6257	0.9998400000000001
NAMD	141000	-8019.7054	-8833.2344	-8021.746799999999	137.3918	25630.6257	0.9998371865935368
NAMD	143500	-8067.9583	-8898.3311	-8073.537499999999	64.9619	25630.6257	0.9998371865935368
GOMC	143500	-8073.812182431828	-8898.501949767773	-8073.732694261483	45.427	25630.6257	0.9998400000000001
GOMC	144000	-8072.421139450779	-8898.501949767773	-8072.381395365607	74.84	25630.6257	0.9998400000000001
NAMD	144000	-8066.6294	-8898.3407	-8072.199700000001	108.3142	25630.6257	0.9998371865935368
NAMD	146500	-8056.9532	-8828.2838	-8060.852499999999	-225.3469	25630.6257	0.9998371865935368
GOMC	146500	-8061.0940751765265	-8828.552359863615	-8061.1338192616995	-440.75	25630.6257	0.9998400000000001
GOMC	147000	-8036.45274236938	-8806.693113018566	-8036.412998284208	-550.56	25630.6257	0.99336
NAMD	147000	-8033.0772	-8806.4970	-8036.2076	-391.9649	25630.6257	0.9933584520537085
NAMD	149500	-8009.0958	-8851.2791	-8014.824	141.7401	25630.6257	0.9933584520537085
GOMC	149500	-8014.990936376059	-8851.405208837985	-8014.971064333473	215.4	25630.6257	0.99336
GOMC	150000	-8015.189656801924	-8851.405208837985	-8015.249272929683	148.64	25630.6257	0.9912799999999999
NAMD	150000	-8009.5752	-8851.2544	-8015.0738	43.0921	25630.6257	0.9912852570009635
NAMD	152500	-7991.2741	-8759.9385	-7995.8013	-822.5307	25630.6257	0.9912852570009635
GOMC	152500	-7996.112495918971	-8760.192533366371	-7996.072751833799	-573.85	25630.6257	0.9912799999999999
GOMC	153000	-8001.87538826903	-8759.795092514642	-8001.756156013511	-471.47	25630.6257	0.9975
NAMD	153000	-7997.0487	-8759.6259	-8001.575999999999	-726.5583	25630.6257	0.9975048421591987
NAMD	155500	-8075.1858	-8944.0142	-8080.098199999999	197.9829	25630.6257	0.9975048421591987
GOMC	155500	-8080.171236059478	-8944.008927290648	-8080.11161993172	245.65	25630.6257	0.9975
GOMC	156000	-8070.831376043867	-8943.810206864782	-8070.851248086452	196.87	25630.6257	0.9912799999999999
NAMD	156000	-8066.0371	-8943.8444	-8070.8727	189.8131	25630.6257	0.9912852570009635
NAMD	158500	-7943.2052	-8703.2735	-7948.053899999999	-402.5338	25630.6257	0.9912852570009635
GOMC	158500	-7948.220873285727	-8703.557211995107	-7948.359977583832	-479.73	25630.6257	0.9912799999999999
GOMC	159000	-7937.887411140795	-8689.249341332892	-7938.006643396313	-582.85	25630.6257	0.98895
NAMD	159000	-7934.3895	-8688.9150	-7937.6522	-575.1960	25630.6257	0.9889464338320855
NAMD	161500	-7954.8408	-8777.8261	-7958.6014000000005	-4.1334	25630.6257	0.9889464338320855
GOMC	161500	-7958.753055856524	-8777.878651268275	-7958.673567686179	115.12	25630.6257	0.98895
GOMC	162000	-7962.330023522078	-8777.878651268275	-7962.310151479492	42.452	25630.6257	0.98895
NAMD	162000	-7958.6315	-8777.7343	-7962.152700000001	-71.1318	25630.6257	0.9889464338320855
NAMD	164500	-7990.0863	-8824.0114	-7993.400799999999	-27.8125	25630.6257	0.9889464338320855
GOMC	164500	-7993.529130382738	-8824.180510494605	-7993.588746510497	97.077	25630.6257	0.98895
GOMC	165000	-7991.343205698234	-8824.180510494605	-7991.303461613061	120.09	25630.6257	0.98895
NAMD	165000	-7988.2959	-8824.0802	-7991.1749	-9.1141	25630.6257	0.9889464338320855
NAMD	167500	-8007.3744	-8805.9366	-8011.767000000001	-287.3961	25630.6257	0.9889464338320855
GOMC	167500	-8012.010129988098	-8806.295672166838	-8012.149234286203	-394.82	25630.6257	0.98895
GOMC	168000	-8008.631882748408	-8797.949414280547	-8008.731242961341	-276.6	25630.6257	0.994
NAMD	168000	-8004.1201	-8797.5960	-8008.3589999999995	-188.9809	25630.6257	0.9939998467731515
NAMD	170500	-8010.5177	-8825.7384	-8014.622	10.4617	25630.6257	0.9939998467731515
GOMC	170500	-8014.593495524331	-8825.770273901519	-8014.672983694678	16.442	25630.6257	0.994
GOMC	171000	-8019.561506170933	-8813.64832792381	-8019.462145958001	97.511	25630.6257	1.0032
NAMD	171000	-8015.3127	-8813.6137	-8019.4169999999995	110.8313	25630.6257	1.0031996498197076
NAMD	173500	-8013.2424	-8727.6308	-8018.407800000001	-856.1647	25630.6257	1.0031996498197076
GOMC	173500	-8018.170463189885	-8727.403663098798	-8018.190335232472	-804.14	25630.6257	1.0032
GOMC	174000	-8017.574301912292	-8737.73712524373	-8017.574301912293	-828.54	25630.6257	0.99815
NAMD	174000	-8014.0751	-8737.9481	-8017.7751	-839.6025	25630.6257	0.9981462368786416
NAMD	176500	-8019.8092	-8789.9395	-8026.8468	-469.0463	25630.6257	0.9981462368786416
GOMC	176500	-8027.112882353768	-8790.199317671846	-8027.132754396353	-430.46	25630.6257	0.99815
GOMC	177000	-8013.798613820874	-8783.442823192468	-8013.818485863461	-398.23	25630.6257	0.99491
NAMD	177000	-8009.8830	-8783.1312	-8013.4927	-344.4532	25630.6257	0.9949068696087275
NAMD	179500	-7923.0544	-8695.0016	-7926.4604	-273.2804	25630.6257	0.9949068696087275
GOMC	179500	-7926.560346866542	-8695.012233682952	-7926.480858696197	-278.35	25630.6257	0.99491
GOMC	180000	-7921.393615794076	-8695.012233682952	-7921.492976007009	-215.77	25630.6257	0.99491
NAMD	180000	-7918.5147	-8694.9594	-7921.4144	-175.5460	25630.6257	0.9949068696087275
NAMD	182500	-7887.3127	-8649.0406	-7891.8248	49.3913	25630.6257	0.9949068696087275
GOMC	182500	-7892.181713192056	-8649.306535734213	-7892.102225021711	-103.03	25630.6257	0.99491
GOMC	183000	-7912.4511966301925	-8671.761943856853	-7912.471068672778	-257.43	25630.6257	0.99102
NAMD	183000	-7908.8369	-8671.5072	-7912.1939999999995	-124.9779	25630.6257	0.9910196288848305
NAMD	185500	-7945.5210	-8718.2456	-7948.7254	-227.8359	25630.6257	0.9910196288848305
GOMC	185500	-7948.81703456332	-8718.262523509049	-7948.757418435561	-369.53	25630.6257	0.99102
GOMC	186000	-7947.227271156407	-8718.063803083185	-7947.26701524158	-327.68	25630.6257	0.99102
NAMD	186000	-7944.5446	-8718.0032	-7947.191499999999	-157.3246	25630.6257	0.9910196288848305
NAMD	188500	-7972.2787	-8714.7441	-7980.7977	-893.9448	25630.6257	0.9910196288848305
GOMC	188500	-7981.208463979166	-8715.082996695224	-7981.148847851407	-835.97	25630.6257	0.99102
GOMC	189000	-7986.971356329223	-8723.429254581515	-7987.050844499569	-844.85	25630.6257	0.99012
NAMD	189000	-7978.8279	-8723.0064	-7986.6072	-912.3723	25630.6257	0.9901190847837945
NAMD	191500	-7963.0278	-8776.6301	-7968.7893	-148.7604	25630.6257	0.9901190847837945
GOMC	191500	-7969.086518001456	-8776.885049138953	-7969.066645958869	-218.47	25630.6257	0.99012
GOMC	192000	-7969.086518001456	-8776.885049138953	-7969.066645958869	-218.47	25630.6257	0.99012
NAMD	192000	-7963.0274	-8776.6298	-7968.789000000001	-153.9637	25630.6257	0.9901190847837945
NAMD	194500	-7982.4524	-8779.5197	-7987.179500000001	-329.1978	25630.6257	0.9901190847837945
GOMC	194500	-7987.567517606816	-8779.865855526914	-7987.547645564228	-331.48	25630.6257	0.99012
GOMC	195000	-8002.074108694894	-8787.218511283885	-8002.054236652307	-320.15	25630.6257	0.9954299999999999
NAMD	195000	-7997.0939	-8786.7084	-8001.517199999999	-282.7811	25630.6257	0.9954316471064536
NAMD	197500	-7992.0232	-8792.4589	-7998.3357	-163.7840	25630.6257	0.9954316471064536
GOMC	197500	-7998.695861455204	-8792.782683208081	-7998.675989412619	-179.27	25630.6257	0.9954299999999999
GOMC	198000	-7994.522732512059	-8792.782683208081	-7994.5227325120595	-181.35	25630.6257	0.99336
NAMD	198000	-7988.0289	-8792.4791	-7994.1939	-162.8966	25630.6257	0.9933584520537085
NAMD	200500	-8044.1316	-8920.0774	-8047.168900000001	317.9590	25630.6257	0.9933584520537085
GOMC	200500	-8047.183645366041	-8920.162476186957	-8047.263133536386	438.4	25630.6257	0.99336
GOMC	201000	-8036.055301517652	-8903.867401266103	-8036.075173560239	474.26	25630.6257	0.99517
NAMD	201000	-8033.5329	-8903.8376	-8036.022000000001	389.2013	25630.6257	0.9951660189903206
NAMD	203500	-7967.0651	-8775.2524	-7976.2687	-61.2106	25630.6257	0.9951660189903206
