#STEP	TOTAL	INTRA(B)	INTRA(NB)	INTER(LJ)	LRC	TOTAL_ELECT	REAL	RECIP	SELF	CORR	ENTHALPY	PRESSURE	COMPRESSIBILITY	ENTHALPY	TOTALMOL	MOLFRAC_TIP3	MOLFRAC_DIOX	MOLDENS_TIP3	MOLDENS_DIOX	TOT_DENSITY
48000	-4031400.0	0.0	0.0	406470.0	0.0	-4437800.0	-4168000.0	18498.0	-22946000.0	22658000.0	60.449	397.26	0.2812	-38.895	846.0	0.975177305	0.024822695	0.0321880555	0.000819332321	1006.4
50500	-4014300.0	0.0	0.0	420320.0	0.0	-4434700.0	-4165800.0	19490.0	-22946000.0	22658000.0	152.39	761.58	0.53909	-38.063	846.0	0.975177305	0.024822695	0.0321880555	0.000819332321	1006.4
51000	-4016200.0	0.0	0.0	423760.0	0.0	-4440000.0	-4170700.0	19423.0	-22974000.0	22685000.0	160.19	792.62	0.56106	-38.025	846.0	0.976359338	0.0236406619	0.0322270713	0.000780316496	1005.5
53500	-4031900.0	0.0	0.0	392420.0	0.0	-4424300.0	-4151800.0	16186.0	-22974000.0	22685000.0	-23.362	64.565	0.045703	-39.508	846.0	0.976359338	0.0236406619	0.0322270713	0.000780316496	1005.5
54000	-4024500.0	0.0	0.0	394540.0	0.0	-4419000.0	-4146600.0	15888.0	-22946000.0	22658000.0	-55.479	-62.182	-0.044225	-39.855	842.0	0.979809976	0.0201900238	0.0321880555	0.000663269022	998.15
56500	-4004700.0	0.0	0.0	407670.0	0.0	-4412300.0	-4144800.0	20847.0	-22946000.0	22658000.0	45.697	336.8	0.23954	-38.927	842.0	0.979809976	0.0201900238	0.0321880555	0.000663269022	998.15
57000	-4009400.0	0.0	0.0	402980.0	0.0	-4412400.0	-4144900.0	20867.0	-22946000.0	22658000.0	25.15	255.92	0.1818	-39.076	843.0	0.978647687	0.0213523132	0.0321880555	0.000702284846	1000.2
59500	-4069000.0	0.0	0.0	364410.0	0.0	-4433400.0	-4164600.0	19515.0	-22946000.0	22658000.0	-271.33	-914.57	-0.64968	-41.807	843.0	0.978647687	0.0213523132	0.0321880555	0.000702284846	1000.2
60000	-4067300.0	0.0	0.0	361900.0	0.0	-4429200.0	-4160900.0	19687.0	-22918000.0	22630000.0	-266.65	-897.37	-0.63671	-41.71	844.0	0.976303318	0.0236966825	0.0321490396	0.000780316496	1003.2
62500	-4019500.0	0.0	0.0	384630.0	0.0	-4404100.0	-4133800.0	17733.0	-22918000.0	22630000.0	-80.623	-162.48	-0.11529	-39.894	844.0	0.976303318	0.0236966825	0.0321490396	0.000780316496	1003.2
63000	-4016200.0	0.0	0.0	387810.0	0.0	-4404000.0	-4133700.0	17692.0	-22918000.0	22630000.0	-87.922	-190.7	-0.13563	-40.008	842.0	0.978622328	0.0213776722	0.0321490396	0.000702284846	999.05
65500	-3954900.0	0.0	0.0	379450.0	0.0	-4334300.0	-4063100.0	16808.0	-22918000.0	22630000.0	2.5014	164.19	0.11677	-38.752	842.0	0.978622328	0.0213776722	0.0321490396	0.000702284846	999.05
66000	-3941300.0	0.0	0.0	387700.0	0.0	-4329000.0	-4058300.0	16974.0	-22890000.0	22603000.0	13.896	208.42	0.14894	-38.721	838.0	0.982100239	0.0178997613	0.0321100238	0.000585237372	991.67
68500	-3982800.0	0.0	0.0	395720.0	0.0	-4378500.0	-4109300.0	18447.0	-22890000.0	22603000.0	-50.162	-41.861	-0.029915	-39.594	838.0	0.982100239	0.0178997613	0.0321100238	0.000585237372	991.67
69000	-3986200.0	0.0	0.0	398380.0	0.0	-4384600.0	-4115300.0	18703.0	-22918000.0	22630000.0	-67.545	-109.77	-0.078536	-39.8	837.0	0.984468339	0.0155316607	0.0321490396	0.000507205722	988.69
71500	-4036900.0	0.0	0.0	396220.0	0.0	-4433100.0	-4165800.0	20686.0	-22918000.0	22630000.0	-177.96	-541.47	-0.3874	-41.1	837.0	0.984468339	0.0155316607	0.0321490396	0.000507205722	988.69
72000	-4044600.0	0.0	0.0	392930.0	0.0	-4437500.0	-4170200.0	21051.0	-22946000.0	22658000.0	-165.52	-494.63	-0.35263	-40.943	840.0	0.982142857	0.0178571429	0.0321880555	0.000585237372	994.0
74500	-4019400.0	0.0	0.0	394400.0	0.0	-4413800.0	-4144700.0	19274.0	-22946000.0	22658000.0	-63.376	-92.99	-0.066294	-39.956	840.0	0.982142857	0.0178571429	0.0321880555	0.000585237372	994.0
75000	-4011500.0	0.0	0.0	396140.0	0.0	-4407600.0	-4138700.0	19091.0	-22918000.0	22630000.0	-82.574	-167.81	-0.12006	-40.158	837.0	0.984468339	0.0155316607	0.0321490396	0.000507205722	988.69
77500	-4017400.0	0.0	0.0	424140.0	0.0	-4441600.0	-4172900.0	19386.0	-22918000.0	22630000.0	2.5855	166.9	0.11941	-39.6	837.0	0.984468339	0.0155316607	0.0321490396	0.000507205722	988.69
78000	-4021900.0	0.0	0.0	419550.0	0.0	-4441400.0	-4172800.0	19390.0	-22918000.0	22630000.0	16.111	220.42	0.15714	-39.404	840.0	0.980952381	0.019047619	0.0321490396	0.000624253197	994.91
80500	-4007900.0	0.0	0.0	392200.0	0.0	-4400100.0	-4129600.0	17473.0	-22918000.0	22630000.0	-68.418	-113.31	-0.080782	-39.879	840.0	0.980952381	0.019047619	0.0321490396	0.000624253197	994.91
81000	-4013300.0	0.0	0.0	390940.0	0.0	-4404300.0	-4133400.0	17516.0	-22946000.0	22658000.0	-35.081	17.81	0.012652	-39.551	843.0	0.978647687	0.0213523132	0.0321880555	0.000702284846	1000.2
83500	-4016800.0	0.0	0.0	399070.0	0.0	-4415800.0	-4146900.0	19394.0	-22946000.0	22658000.0	-2.7339	145.9	0.10365	-39.35	843.0	0.978647687	0.0213523132	0.0321880555	0.000702284846	1000.2
84000	-4008800.0	0.0	0.0	403310.0	0.0	-4412100.0	-4142900.0	18870.0	-22918000.0	22630000.0	-21.792	70.61	0.050398	-39.597	839.0	0.982121573	0.0178784267	0.0321490396	0.000585237372	992.83
86500	-4014400.0	0.0	0.0	391860.0	0.0	-4406300.0	-4136900.0	18602.0	-22918000.0	22630000.0	-136.57	-381.07	-0.27199	-40.484	839.0	0.982121573	0.0178784267	0.0321490396	0.000585237372	992.83
87000	-4014700.0	0.0	0.0	391510.0	0.0	-4406200.0	-4136800.0	18597.0	-22918000.0	22630000.0	-157.06	-460.96	-0.32941	-40.682	838.0	0.983293556	0.0167064439	0.0321490396	0.000546221547	990.76
89500	-4005900.0	0.0	0.0	399340.0	0.0	-4405300.0	-4135000.0	17746.0	-22918000.0	22630000.0	-112.03	-284.26	-0.20313	-40.27	838.0	0.983293556	0.0167064439	0.0321490396	0.000546221547	990.76
90000	-4009500.0	0.0	0.0	400660.0	0.0	-4410200.0	-4139800.0	17996.0	-22946000.0	22658000.0	-104.36	-254.41	-0.18159	-40.202	839.0	0.983313468	0.0166865316	0.0321880555	0.000546221547	991.93
92500	-4000700.0	0.0	0.0	396330.0	0.0	-4397100.0	-4125200.0	16473.0	-22946000.0	22658000.0	-68.818	-114.85	-0.081973	-39.858	839.0	0.983313468	0.0166865316	0.0321880555	0.000546221547	991.93
93000	-4002200.0	0.0	0.0	397040.0	0.0	-4399300.0	-4127200.0	16238.0	-22946000.0	22658000.0	-85.634	-180.59	-0.12905	-40.042	838.0	0.984486874	0.0155131265	0.0321880555	0.000507205722	989.85
95500	-3995100.0	0.0	0.0	441160.0	0.0	-4436200.0	-4168500.0	20575.0	-22946000.0	22658000.0	131.54	673.12	0.48102	-38.398	838.0	0.984486874	0.0155131265	0.0321880555	0.000507205722	989.85
96000	-4005200.0	0.0	0.0	443470.0	0.0	-4448700.0	-4180000.0	20425.0	-23001000.0	22712000.0	146.71	734.54	0.52366	-38.294	840.0	0.98452381	0.0154761905	0.0322660871	0.000507205722	992.19
98500	-4022000.0	0.0	0.0	401160.0	0.0	-4423100.0	-4155300.0	21237.0	-23001000.0	22712000.0	-120.02	-316.17	-0.2254	-40.391	840.0	0.98452381	0.0154761905	0.0322660871	0.000507205722	992.19
99000	-4021300.0	0.0	0.0	399710.0	0.0	-4421000.0	-4153100.0	21143.0	-23001000.0	22712000.0	-130.35	-356.92	-0.25445	-40.459	840.0	0.98452381	0.0154761905	0.0322660871	0.000507205722	992.19
101500	-3987900.0	0.0	0.0	399630.0	0.0	-4387500.0	-4116100.0	17667.0	-23001000.0	22712000.0	-31.799	30.248	0.021564	-39.417	840.0	0.98452381	0.0154761905	0.0322660871	0.000507205722	992.19
102000	-3984800.0	0.0	0.0	403390.0	0.0	-4388200.0	-4117000.0	17804.0	-23001000.0	22712000.0	-52.659	-51.357	-0.036744	-39.678	837.0	0.988052569	0.0119474313	0.0322660871	0.000390158248	985.97
104500	-4010800.0	0.0	0.0	418790.0	0.0	-4429600.0	-4160000.0	19458.0	-23001000.0	22712000.0	-24.728	59.362	0.042472	-39.732	837.0	0.988052569	0.0119474313	0.0322660871	0.000390158248	985.97
105000	-4007500.0	0.0	0.0	421980.0	0.0	-4429500.0	-4159900.0	19471.0	-23001000.0	22712000.0	-27.374	49.099	0.035213	-39.814	835.0	0.990419162	0.00958083832	0.0322660871	0.000312126598	981.82
107500	-3990400.0	0.0	0.0	371350.0	0.0	-4361800.0	-4090800.0	18045.0	-23001000.0	22712000.0	-262.68	-873.57	-0.6265	-41.349	835.0	0.990419162	0.00958083832	0.0322660871	0.000312126598	981.82
108000	-3990100.0	0.0	0.0	371730.0	0.0	-4361800.0	-4090800.0	18024.0	-23001000.0	22712000.0	-253.89	-839.12	-0.6018	-41.282	835.0	0.990419162	0.00958083832	0.0322660871	0.000312126598	981.82
110500	-3990200.0	0.0	0.0	386130.0	0.0	-4376300.0	-4105900.0	18606.0	-23001000.0	22712000.0	-204.35	-645.01	-0.46259	-40.924	835.0	0.990419162	0.00958083832	0.0322660871	0.000312126598	981.82
111000	-3993400.0	0.0	0.0	382990.0	0.0	-4376300.0	-4105900.0	18628.0	-23001000.0	22712000.0	-192.64	-600.8	-0.42985	-40.777	837.0	0.988052569	0.0119474313	0.0322660871	0.000390158248	985.97
113500	-3986900.0	0.0	0.0	392960.0	0.0	-4379900.0	-4110300.0	19464.0	-23001000.0	22712000.0	-111.89	-283.89	-0.20312	-40.128	837.0	0.988052569	0.0119474313	0.0322660871	0.000390158248	985.97
114000	-3979800.0	0.0	0.0	393930.0	0.0	-4373800.0	-4104600.0	19570.0	-22974000.0	22685000.0	-121.46	-320.63	-0.22995	-40.222	835.0	0.989221557	0.0107784431	0.0322270713	0.000351142423	982.73
116500	-4011600.0	0.0	0.0	404550.0	0.0	-4416100.0	-4144800.0	17351.0	-22974000.0	22685000.0	-139.84	-391.43	-0.28073	-40.668	835.0	0.989221557	0.0107784431	0.0322270713	0.000351142423	982.73
117000	-4014600.0	0.0	0.0	400750.0	0.0	-4415400.0	-4144100.0	17400.0	-22974000.0	22685000.0	-107.88	-267.6	-0.19123	-40.325	838.0	0.985680191	0.0143198091	0.0322270713	0.000468189898	988.95
119500	-4060500.0	0.0	0.0	400710.0	0.0	-4461200.0	-4189700.0	17136.0	-22974000.0	22685000.0	-193.34	-601.84	-0.43008	-41.396	838.0	0.985680191	0.0143198091	0.0322270713	0.000468189898	988.95
120000	-4065900.0	0.0	0.0	400170.0	0.0	-4466100.0	-4194400.0	17333.0	-23001000.0	22712000.0	-196.6	-615.39	-0.43924	-41.425	839.0	0.985697259	0.0143027414	0.0322660871	0.000468189898	990.12
122500	-4040700.0	0.0	0.0	384980.0	0.0	-4425700.0	-4155100.0	18505.0	-23001000.0	22712000.0	-219.49	-706.51	-0.50428	-41.343	839.0	0.985697259	0.0143027414	0.0322660871	0.000468189898	990.12
123000	-4040700.0	0.0	0.0	384980.0	0.0	-4425700.0	-4155100.0	18505.0	-23001000.0	22712000.0	-219.49	-706.51	-0.50428	-41.343	839.0	0.985697259	0.0143027414	0.0322660871	0.000468189898	990.12
125500	-4040500.0	0.0	0.0	414170.0	0.0	-4454700.0	-4183100.0	17425.0	-23001000.0	22712000.0	-72.273	-126.9	-0.090573	-40.275	839.0	0.985697259	0.0143027414	0.0322660871	0.000468189898	990.12
126000	-4042700.0	0.0	0.0	415720.0	0.0	-4458500.0	-4186300.0	17271.0	-23029000.0	22740000.0	-78.481	-151.25	-0.10796	-40.342	839.0	0.986889154	0.0131108462	0.0323051029	0.000429174073	989.21
128500	-4039100.0	0.0	0.0	440230.0	0.0	-4479300.0	-4205700.0	15735.0	-23029000.0	22740000.0	58.972	389.76	0.2782	-39.311	839.0	0.986889154	0.0131108462	0.0323051029	0.000429174073	989.21
129000	-4037200.0	0.0	0.0	436420.0	0.0	-4473600.0	-4200100.0	15522.0	-23001000.0	22712000.0	59.833	393.36	0.28043	-39.238	840.0	0.98452381	0.0154761905	0.0322660871	0.000507205722	992.19
131500	-4050100.0	0.0	0.0	404320.0	0.0	-4454400.0	-4183500.0	18068.0	-23001000.0	22712000.0	-123.02	-326.88	-0.23304	-40.689	840.0	0.98452381	0.0154761905	0.0322660871	0.000507205722	992.19
132000	-4050000.0	0.0	0.0	407200.0	0.0	-4457200.0	-4186500.0	18372.0	-23001000.0	22712000.0	-132.85	-365.01	-0.26053	-40.807	839.0	0.985697259	0.0143027414	0.0322660871	0.000468189898	990.12
134500	-4036800.0	0.0	0.0	448450.0	0.0	-4485300.0	-4214400.0	18178.0	-23001000.0	22712000.0	95.951	535.26	0.38205	-39.02	839.0	0.985697259	0.0143027414	0.0322660871	0.000468189898	990.12
135000	-4046200.0	0.0	0.0	443620.0	0.0	-4489800.0	-4218800.0	18313.0	-23029000.0	22740000.0	107.44	582.89	0.41407	-38.84	843.0	0.982206406	0.0177935943	0.0323051029	0.000585237372	997.5
137500	-4056000.0	0.0	0.0	408580.0	0.0	-4464600.0	-4192500.0	17266.0	-23029000.0	22740000.0	-48.232	-32.546	-0.02312	-40.064	843.0	0.982206406	0.0177935943	0.0323051029	0.000585237372	997.5
138000	-4055100.0	0.0	0.0	409730.0	0.0	-4464800.0	-4192700.0	17265.0	-23029000.0	22740000.0	-72.114	-126.38	-0.08999	-40.322	841.0	0.984542212	0.0154577883	0.0323051029	0.000507205722	993.36
140500	-4023900.0	0.0	0.0	412000.0	0.0	-4435900.0	-4167100.0	20612.0	-23029000.0	22740000.0	-11.723	110.73	0.078846	-39.578	841.0	0.984542212	0.0154577883	0.0323051029	0.000507205722	993.36
141000	-4036700.0	0.0	0.0	408350.0	0.0	-4445100.0	-4176000.0	21067.0	-23085000.0	22795000.0	-6.1318	133.18	0.094385	-39.476	845.0	0.982248521	0.0177514793	0.0323831346	0.000585237372	999.84
143500	-4062900.0	0.0	0.0	415040.0	0.0	-4477900.0	-4205600.0	17848.0	-23085000.0	22795000.0	-28.52	45.427	0.032194	-39.894	845.0	0.982248521	0.0177514793	0.0323831346	0.000585237372	999.84
144000	-4062200.0	0.0	0.0	415720.0	0.0	-4477900.0	-4205700.0	17855.0	-23085000.0	22795000.0	-21.096	74.84	0.053039	-39.834	845.0	0.982248521	0.0177514793	0.0323831346	0.000585237372	999.84
146500	-4056500.0	0.0	0.0	386180.0	0.0	-4442700.0	-4171900.0	19314.0	-23085000.0	22795000.0	-151.07	-440.75	-0.31236	-40.719	845.0	0.982248521	0.0177514793	0.0323831346	0.000585237372	999.84
147000	-4044100.0	0.0	0.0	387620.0	0.0	-4431700.0	-4161400.0	19054.0	-23029000.0	22740000.0	-179.49	-550.56	-0.39203	-40.992	841.0	0.984542212	0.0154577883	0.0323051029	0.000507205722	993.36
149500	-4033300.0	0.0	0.0	420910.0	0.0	-4454200.0	-4184000.0	19168.0	-23029000.0	22740000.0	14.706	215.4	0.15338	-39.479	841.0	0.984542212	0.0154577883	0.0323051029	0.000507205722	993.36
150000	-4033400.0	0.0	0.0	420770.0	0.0	-4454200.0	-4183900.0	19142.0	-23029000.0	22740000.0	-2.2127	148.64	0.10597	-39.65	840.0	0.985714286	0.0142857143	0.0323051029	0.000468189898	991.28
152500	-4023800.0	0.0	0.0	384520.0	0.0	-4408300.0	-4138000.0	19113.0	-23029000.0	22740000.0	-185.41	-573.85	-0.4091	-40.883	840.0	0.985714286	0.0142857143	0.0323051029	0.000468189898	991.28
153000	-4026700.0	0.0	0.0	381460.0	0.0	-4408100.0	-4137900.0	19149.0	-23029000.0	22740000.0	-158.9	-471.47	-0.33492	-40.578	843.0	0.982206406	0.0177935943	0.0323051029	0.000585237372	997.5
155500	-4066100.0	0.0	0.0	434730.0	0.0	-4500800.0	-4228400.0	17024.0	-23029000.0	22740000.0	21.995	245.65	0.1745	-39.654	843.0	0.982206406	0.0177935943	0.0323051029	0.000585237372	997.5
156000	-4061400.0	0.0	0.0	439290.0	0.0	-4500700.0	-4228400.0	17033.0	-23029000.0	22740000.0	9.7448	196.87	0.14035	-39.839	840.0	0.985714286	0.0142857143	0.0323051029	0.000468189898	991.28
158500	-3999700.0	0.0	0.0	380030.0	0.0	-4379800.0	-4108800.0	18441.0	-23029000.0	22740000.0	-161.3	-479.73	-0.34201	-40.472	840.0	0.985714286	0.0142857143	0.0323051029	0.000468189898	991.28
159000	-3994500.0	0.0	0.0	378040.0	0.0	-4372600.0	-4102000.0	18145.0	-22974000.0	22685000.0	-187.85	-582.85	-0.41651	-40.706	838.0	0.985680191	0.0143198091	0.0322270713	0.000468189898	988.95
161500	-4005000.0	0.0	0.0	412240.0	0.0	-4417200.0	-4146200.0	17689.0	-22974000.0	22685000.0	-10.461	115.12	0.082266	-39.525	838.0	0.985680191	0.0143198091	0.0322270713	0.000468189898	988.95
162000	-4006800.0	0.0	0.0	410410.0	0.0	-4417200.0	-4146200.0	17698.0	-22974000.0	22685000.0	-28.959	42.452	0.030337	-39.676	838.0	0.985680191	0.0143198091	0.0322270713	0.000468189898	988.95
164500	-4022500.0	0.0	0.0	417970.0	0.0	-4440500.0	-4172000.0	20207.0	-22974000.0	22685000.0	-15.224	97.077	0.069372	-39.732	838.0	0.985680191	0.0143198091	0.0322270713	0.000468189898	988.95
165000	-4021400.0	0.0	0.0	419120.0	0.0	-4440500.0	-4172000.0	20190.0	-22974000.0	22685000.0	-9.3599	120.09	0.08582	-39.678	838.0	0.985680191	0.0143198091	0.0322270713	0.000468189898	988.95
167500	-4031800.0	0.0	0.0	399630.0	0.0	-4431500.0	-4161600.0	18787.0	-22974000.0	22685000.0	-140.41	-394.82	-0.28214	-40.73	838.0	0.985680191	0.0143198091	0.0322270713	0.000468189898	988.95
168000	-4030100.0	0.0	0.0	397150.0	0.0	-4427300.0	-4158300.0	19399.0	-22946000.0	22658000.0	-110.06	-276.6	-0.19719	-40.399	840.0	0.982142857	0.0178571429	0.0321880555	0.000585237372	994.0
170500	-4033100.0	0.0	0.0	408160.0	0.0	-4441300.0	-4171200.0	18263.0	-22946000.0	22658000.0	-35.75	16.442	0.011721	-39.89	840.0	0.982142857	0.0178571429	0.0321880555	0.000585237372	994.0
171000	-4035600.0	0.0	0.0	399650.0	0.0	-4435200.0	-4165800.0	18585.0	-22918000.0	22630000.0	-15.134	97.511	0.069187	-39.577	844.0	0.976303318	0.0236966825	0.0321490396	0.000780316496	1003.2
173500	-4034900.0	0.0	0.0	356890.0	0.0	-4391800.0	-4122500.0	18643.0	-22918000.0	22630000.0	-242.79	-804.14	-0.57057	-41.22	844.0	0.976303318	0.0236966825	0.0321490396	0.000780316496	1003.2
174000	-4034600.0	0.0	0.0	362400.0	0.0	-4397000.0	-4127900.0	19282.0	-22946000.0	22658000.0	-249.54	-828.54	-0.58927	-41.359	842.0	0.979809976	0.0201900238	0.0321880555	0.000663269022	998.15
176500	-4039400.0	0.0	0.0	383990.0	0.0	-4423400.0	-4156200.0	21094.0	-22946000.0	22658000.0	-148.83	-430.46	-0.30615	-40.677	842.0	0.979809976	0.0201900238	0.0321880555	0.000663269022	998.15
177000	-4032700.0	0.0	0.0	387290.0	0.0	-4420000.0	-4153500.0	21522.0	-22918000.0	22630000.0	-140.95	-398.23	-0.2839	-40.648	840.0	0.980952381	0.019047619	0.0321490396	0.000624253197	994.91
179500	-3988800.0	0.0	0.0	386740.0	0.0	-4375500.0	-4107400.0	19848.0	-22918000.0	22630000.0	-110.1	-278.35	-0.19844	-39.993	840.0	0.980952381	0.019047619	0.0321490396	0.000624253197	994.91
