#STEP	TOTAL	INTRA(B)	INTRA(NB)	INTER(LJ)	LRC	TOTAL_ELECT	REAL	RECIP	SELF	CORR	ENTHALPY	PRESSURE	COMPRESSIBILITY	ENTHALPY	TOTALMOL	MOLFRAC_TIP3	MOLFRAC_DIOX	MOLDENS_TIP3	MOLDENS_DIOX	TOT_DENSITY
36000	-7994.324012086195	0.0	0.0	794.7028550730543	0.0	-8789.006995116662	-8252.06440443191	38.14041133609345	-45763.326872239675	45189.02484149247	-0.259171179411937	-357.1	-0.25458	-40.476	840.0	0.985714286	0.0142857143	0.0323051029	0.000468189898	0.9912799999999999
38500	-7975.048130777379	0.0	0.0	816.8005664291403	0.0	-8791.987801504623	-8251.865684006047	34.95293570523356	-45763.326872239675	45189.02484149247	-0.1005187530148291	-42.804	-0.030515	-39.802	840.0	0.985714286	0.0142857143	0.0323051029	0.000468189898	0.9912799999999999
39000	-7987.76623803268	0.0	0.0	804.420283897808	0.0	-8792.186521930487	-8252.06440443191	34.94101247968171	-45763.326872239675	45189.02484149247	-0.09360924380753494	-29.512	-0.020965	-39.699	843.0	0.982206406	0.0177935943	0.0323051029	0.000585237372	0.9975
41500	-8006.445958063904	0.0	0.0	853.0273000641627	0.0	-8859.552746298412	-8321.815273910204	37.45085145834508	-45763.326872239675	45189.02484149247	0.13911820853466858	434.13	0.3084	-38.943	843.0	0.982206406	0.0177935943	0.0323051029	0.000585237372	0.9975
42000	-7994.125291660331	0.0	0.0	852.3119065310519	0.0	-8846.437198191383	-8311.084370913542	38.45041520044142	-45654.030638014425	45079.72860726723	0.13980379400389967	434.92	0.30932	-38.926	842.0	0.980997625	0.0190023753	0.0322270713	0.000624253197	0.99724
44500	-7998.49714102934	0.0	0.0	798.6971356329224	0.0	-8797.353253002953	-8258.42345805956	34.84562667526695	-45654.030638014425	45079.72860726723	-0.10603920644533332	-53.795	-0.03826	-39.845	842.0	0.980997625	0.0190023753	0.0322270713	0.000624253197	0.99724
45000	-7995.118893789651	0.0	0.0	794.1066937954621	0.0	-8789.205715542526	-8251.865684006047	35.519288918946195	-45598.388918772485	45026.074092283925	-0.08350033574382904	-9.2465	-0.0065685	-39.699	843.0	0.978647687	0.0213523132	0.0321880555	0.000702284846	1.0002
47500	-8004.458753805263	0.0	0.0	814.594769702049	0.0	-8819.212499848003	-8282.866070440843	36.749368355044865	-45598.388918772485	45026.074092283925	0.06081242472292668	278.21	0.19764	-39.219	843.0	0.978647687	0.0213523132	0.0321880555	0.000702284846	1.0002
48000	-8011.215248284641	0.0	0.0	807.7389150097381	0.0	-8818.815058996275	-8282.66735001498	36.75930437633807	-45598.388918772485	45026.074092283925	0.12012451023057952	397.26	0.2812	-38.895	846.0	0.975177305	0.024822695	0.0321880555	0.000819332321	1.0064
50500	-7977.234055461883	0.0	0.0	835.2616939919136	0.0	-8812.654725794488	-8278.295500645969	38.730611000909775	-45598.388918772485	45026.074092283925	0.30283005697427606	761.58	0.53909	-38.063	846.0	0.975177305	0.024822695	0.0321880555	0.000819332321	1.0064
