ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG            PRESSURE      GPRESSURE         VOLUME       PRESSAVG      GPRESSAVG
ENERGY:	 0	 0.0019	 0.0000	 0.0000	 0.0000	 -11353.9062	 1213.6214	 0.0000	 0.0000	 0.0000	 -10140.2829	 0.0000	 -10140.2829	 -10140.2829	 0.0000	 -12.1248	 -26848.7963	 25630.6257	 -12.1248	 -26848.7963 
ENERGY:	 0	 0.0019	 0.0000	 0.0000	 0.0000	 -11353.9062	 1213.6214	 0.0000	 0.0000	 0.0000	 -10140.2829	 0.0000	 -10140.2829	 -10140.2830	 0.0000	 -4541.5658	 -4541.5658	 25630.6257	 -4541.5658	 -4541.5658 
ENERGY:	 2500	 4.5589	 0.0000	 0.0000	 0.0000	 -10450.8198	 1232.2877	 0.0000	 0.0000	 926.1604	 -8287.8128	 184.2883	 -9213.9732	 -8287.1491	 112.7159	 -142.7928	 -143.3213	 25630.6257	 -1924.4417	 -1923.9685 
ENERGY:	 3000	 4.5589	 0.0000	 0.0000	 0.0000	 -10451.1486	 1217.9206	 0.0000	 0.0000	 931.7462	 -8296.9228	 184.3066	 -9228.6691	 -8296.4927	 184.3066	 -54.9177	 -54.9177	 25630.6257	 -54.9177	 -54.9177 
ENERGY:	 5500	 6.6612	 0.0000	 0.0000	 0.0000	 -9629.7464	 953.6502	 0.0000	 0.0000	 1246.4806	 -7422.9545	 246.5635	 -8669.4350	 -7422.6552	 219.9686	 -659.6471	 -660.4665	 25630.6257	 -676.0221	 -675.8986 
ENERGY:	 6000	 4.7734	 0.0000	 0.0000	 0.0000	 -9629.6816	 965.6903	 0.0000	 0.0000	 1240.0310	 -7419.1868	 246.4502	 -8659.2178	 -7418.5450	 246.4502	 -701.1755	 -701.1755	 25630.6257	 -701.1755	 -701.1755 
ENERGY:	 8500	 11.1838	 0.0000	 0.0000	 0.0000	 -9199.9762	 856.5621	 0.0000	 0.0000	 1411.7021	 -6920.5282	 280.5690	 -8332.2303	 -6920.9165	 263.1626	 -650.8311	 -640.2051	 25630.6257	 -475.7659	 -475.7624 
ENERGY:	 9000	 9.5906	 0.0000	 0.0000	 0.0000	 -9200.1375	 855.8405	 0.0000	 0.0000	 1415.5751	 -6919.1313	 281.3388	 -8334.7064	 -6918.4222	 281.3388	 -582.7088	 -582.7088	 25630.6257	 -582.7088	 -582.7088 
ENERGY:	 11500	 4.3490	 0.0000	 0.0000	 0.0000	 -9093.8586	 894.2194	 0.0000	 0.0000	 1480.2214	 -6715.0688	 294.1869	 -8195.2902	 -6714.0392	 287.2902	 245.4193	 249.3774	 25630.6257	 -226.4565	 -226.6352 
ENERGY:	 12000	 3.9699	 0.0000	 0.0000	 0.0000	 -9105.9257	 900.3836	 0.0000	 0.0000	 1481.4650	 -6720.1071	 294.4341	 -8201.5722	 -6719.3562	 294.4341	 302.9127	 302.9127	 25630.6257	 302.9127	 302.9127 
ENERGY:	 14500	 4.1942	 0.0000	 0.0000	 0.0000	 -8948.8451	 868.0777	 0.0000	 0.0000	 1436.5251	 -6640.0481	 285.5025	 -8076.5732	 -6638.4310	 297.8499	 548.2257	 545.7730	 25630.6257	 -46.8802	 -46.7665 
ENERGY:	 15000	 4.1942	 0.0000	 0.0000	 0.0000	 -8949.0115	 866.2855	 0.0000	 0.0000	 1436.2661	 -6642.2656	 285.1132	 -8078.5318	 -6641.4918	 285.1132	 583.3397	 583.3397	 25630.6257	 583.3397	 583.3397 
ENERGY:	 17500	 4.0019	 0.0000	 0.0000	 0.0000	 -8881.3896	 798.0194	 0.0000	 0.0000	 1534.6991	 -6544.6693	 304.6531	 -8079.3684	 -6543.3414	 304.2573	 -110.7038	 -92.6887	 25630.6257	 228.9707	 228.7870 
