#STEP	TOTAL	INTRA(B)	INTRA(NB)	INTER(LJ)	LRC	TOTAL_ELECT	REAL	RECIP	SELF	CORR	ENTHALPY	PRESSURE	COMPRESSIBILITY	ENTHALPY	TOTALMOL	MOLFRAC_TIP3	MOLFRAC_DIOX	MOLDENS_TIP3	MOLDENS_DIOX	TOT_DENSITY
17500	-8020.952549151982	0.0	0.0	767.2198201760516	0.0	-8788.212113413207	-8248.487436766356	33.82619089058421	-45654.030638014425	45079.72860726723	-0.21982453509084862	-280.61	-0.1991	-40.276	844.0	0.978672986	0.0213270142	0.0322270713	0.000702284846	1.0014
18000	-8023.933355539943	0.0	0.0	764.2390137880903	0.0	-8788.212113413207	-8248.288716340492	33.850037341687894	-45654.030638014425	45079.72860726723	-0.1963655888175936	-234.28	-0.16603	-40.159	845.0	0.977514793	0.0224852071	0.0322270713	0.000741300671	1.0035
20500	-8075.203225412876	0.0	0.0	857.279917177654	0.0	-8932.681863016394	-8394.546949776457	35.71800934481028	-45654.030638014425	45079.72860726723	0.17082603968554164	499.4	0.35392	-39.072	845.0	0.977514793	0.0224852071	0.0322270713	0.000741300671	1.0035
21000	-8073.4147415801	0.0	0.0	849.7881571225781	0.0	-8923.342003000782	-8385.207089760846	35.04434710113104	-45598.388918772485	45026.074092283925	0.16403774993802459	486.21	0.34417	-39.041	846.0	0.975177305	0.024822695	0.0321880555	0.000819332321	1.0064
23500	-8015.9845385053795	0.0	0.0	761.5562880389252	0.0	-8777.481210416545	-8237.756533769696	33.396954770717784	-45598.388918772485	45026.074092283925	-0.13713497868454502	-116.58	-0.082519	-39.856	846.0	0.975177305	0.024822695	0.0321880555	0.000819332321	1.0064
24000	-8015.189656801924	0.0	0.0	773.4596415481839	0.0	-8788.609554264935	-8247.6925550629	32.725279731297185	-45654.030638014425	45079.72860726723	-0.17829991490228983	-197.57	-0.14035	-40.143	843.0	0.979833926	0.0201660735	0.0322270713	0.000663269022	0.9993099999999999
26500	-7976.836614610155	0.0	0.0	773.7974662721527	0.0	-8750.653952924895	-8217.089609479832	40.10774355214787	-45654.030638014425	45079.72860726723	-0.1610986748394948	-164.08	-0.11656	-39.891	843.0	0.979833926	0.0201660735	0.0322270713	0.000663269022	0.9993099999999999
27000	-7975.048130777379	0.0	0.0	780.2956241979083	0.0	-8755.423243145633	-8220.46785671952	38.790227128669	-45654.030638014425	45079.72860726723	-0.1546641074500158	-150.94	-0.10735	-39.906	842.0	0.980997625	0.0190023753	0.0322270713	0.000624253197	0.99724
29500	-7993.529130382738	0.0	0.0	796.3124905225534	0.0	-8789.801876820118	-8250.275920599133	34.16401561455315	-45654.030638014425	45079.72860726723	-0.1083542994066499	-58.497	-0.041604	-39.828	842.0	0.980997625	0.0190023753	0.0322270713	0.000624253197	0.99724
30000	-7995.516334641379	0.0	0.0	794.2855421787397	0.0	-8789.801876820118	-8250.275920599133	34.21170851676053	-45654.030638014425	45079.72860726723	-0.09653242127199559	-35.179	-0.02499	-39.748	843.0	0.979833926	0.0201660735	0.0322270713	0.000663269022	0.9993099999999999
32500	-7952.195281803009	0.0	0.0	785.8399240795162	0.0	-8737.935845669594	-8200.595814133112	36.37378675016175	-45654.030638014425	45079.72860726723	-0.05540722913942362	45.833	0.032559	-39.384	843.0	0.979833926	0.0201660735	0.0322270713	0.000663269022	0.9993099999999999
33000	-7947.624712008135	0.0	0.0	790.4104938743901	0.0	-8738.134566095458	-8200.794534558976	36.37577395442039	-45654.030638014425	45079.72860726723	-0.11490015023461278	-71.871	-0.051238	-39.719	840.0	0.983333333	0.0166666667	0.0322270713	0.000546221547	0.99309
35500	-7978.02893716534	0.0	0.0	802.6318000650311	0.0	-8780.660737230372	-8249.679759321541	42.64540339043221	-45654.030638014425	45079.72860726723	-0.13156683235183342	-104.33	-0.074379	-39.93	840.0	0.983333333	0.0166666667	0.0322270713	0.000546221547	0.99309
36000	-7964.118507354854	0.0	0.0	803.4266817684876	0.0	-8767.545189123342	-8237.756533769696	43.3945793959398	-45598.388918772485	45026.074092283925	-0.11346538875987411	-68.433	-0.048845	-39.842	839.0	0.983313468	0.0166865316	0.0321880555	0.000546221547	0.99193
38500	-7979.02253929466	0.0	0.0	790.2912616188717	0.0	-8769.333672956118	-8232.192361845502	35.781599881086784	-45598.388918772485	45026.074092283925	-0.24277674427815019	-324.33	-0.23149	-40.388	839.0	0.983313468	0.0166865316	0.0321880555	0.000546221547	0.99193
39000	-7990.548323994777	0.0	0.0	779.8981833461801	0.0	-8770.525995511303	-8233.384684400686	36.026026004899606	-45598.388918772485	45026.074092283925	-0.24853963662820858	-336.7	-0.23975	-40.371	841.0	0.98097503	0.0190249703	0.0321880555	0.000624253197	0.99607
41500	-7983.195668237806	0.0	0.0	835.1424617363951	0.0	-8818.417618144547	-8282.269909163251	36.88052383611516	-45598.388918772485	45026.074092283925	0.08605588042044114	327.64	0.2333	-39.115	841.0	0.98097503	0.0190249703	0.0321880555	0.000624253197	0.99607
42000	-7988.163678884408	0.0	0.0	840.8457379586944	0.0	-8828.949800715343	-8292.802091734047	37.5005315648111	-45654.030638014425	45079.72860726723	0.0728548825302901	301.35	0.21483	-39.235	840.0	0.983333333	0.0166666667	0.0322270713	0.000546221547	0.99309
44500	-7936.496368159746	0.0	0.0	787.9861046788483	0.0	-8724.422856710835	-8190.063631562316	39.30093862313969	-45654.030638014425	45079.72860726723	-0.09628799514818277	-35.172	-0.025074	-39.596	840.0	0.983333333	0.0166666667	0.0322270713	0.000546221547	0.99309
45000	-7943.054142213261	0.0	0.0	781.5873069660248	0.0	-8724.621577136699	-8190.063631562316	39.26119453796688	-45654.030638014425	45079.72860726723	-0.07108030912732384	14.623	0.0104	-39.443	842.0	0.980997625	0.0190023753	0.0322270713	0.000624253197	0.99724
47500	-8022.741032984758	0.0	0.0	824.9282318469814	0.0	-8847.629520746566	-8306.712521544534	32.6577147865034	-45654.030638014425	45079.72860726723	-0.02734591780315646	103.15	0.073359	-39.677	842.0	0.980997625	0.0190023753	0.0322270713	0.000624253197	0.99724
48000	-8028.503925334817	0.0	0.0	826.2397866576842	0.0	-8854.783456077674	-8314.26389772737	33.19624714059506	-45654.030638014425	45079.72860726723	0.0004722590920659932	158.57	0.11264	-39.557	843.0	0.979833926	0.0201660735	0.0322270713	0.000663269022	0.9993099999999999
50500	-7982.400786534349	0.0	0.0	817.7941685584607	0.0	-8800.13533896505	-8265.378672964804	38.86772809475599	-45654.030638014425	45079.72860726723	0.06934746701378904	294.77	0.2094	-39.079	843.0	0.979833926	0.0201660735	0.0322270713	0.000663269022	0.9993099999999999
51000	-7977.234055461883	0.0	0.0	823.0403878012726	0.0	-8800.334059390916	-8265.378672964804	38.86176648198007	-45654.030638014425	45079.72860726723	0.07138236417463725	298.55	0.21233	-39.093	842.0	0.980997625	0.0190023753	0.0322270713	0.000624253197	0.99724
53500	-7994.522732512059	0.0	0.0	785.0649144186463	0.0	-8779.66713510105	-8241.134781009385	35.33249171863395	-45654.030638014425	45079.72860726723	-0.12065906817615392	-82.943	-0.05899	-39.878	842.0	0.980997625	0.0190023753	0.0322270713	0.000624253197	0.99724
54000	-7991.144485272369	0.0	0.0	788.5425218712677	0.0	-8779.66713510105	-8241.33350143525	35.29672204197842	-45654.030638014425	45079.72860726723	-0.1389254497215804	-119.0	-0.084735	-39.975	841.0	0.98216409	0.0178359096	0.0322270713	0.000585237372	0.99517
56500	-7976.041732906699	0.0	0.0	763.2652837013563	0.0	-8739.128168224777	-8207.352308612491	41.74321265700927	-45654.030638014425	45079.72860726723	-0.24214083891538513	-324.28	-0.23091	-40.276	841.0	0.98216409	0.0178359096	0.0322270713	0.000585237372	0.99517
57000	-7985.182872496447	0.0	0.0	763.1460514458379	0.0	-8748.269307814526	-8215.698566498782	41.85449609549316	-45709.67235725637	45135.37032650917	-0.20593397732294919	-253.18	-0.17985	-40.095	843.0	0.981020166	0.0189798339	0.0322660871	0.000624253197	0.99841
59500	-7989.5547218654565	0.0	0.0	765.5704406413797	0.0	-8755.025802293905	-8219.4742545902	38.81804798828997	-45709.67235725637	45135.37032650917	-0.20680834719675115	-254.82	-0.18102	-40.12	843.0	0.981020166	0.0189798339	0.0322660871	0.000624253197	0.99841
60000	-7992.734248679282	0.0	0.0	762.4107858701408	0.0	-8755.025802293905	-8219.4742545902	38.829971213841816	-45709.67235725637	45135.37032650917	-0.19911786671581116	-239.91	-0.17022	-40.061	844.0	0.97985782	0.0201421801	0.0322660871	0.000663269022	1.0005
62500	-7983.9905499412625	0.0	0.0	749.1958775501793	0.0	-8733.166555448855	-8194.038040079598	35.29870924623706	-45709.67235725637	45135.37032650917	-0.2344106143492723	-310.44	-0.22027	-40.147	844.0	0.97985782	0.0201421801	0.0322660871	0.000663269022	1.0005
63000	-7998.099700177612	0.0	0.0	751.2824420217521	0.0	-8749.46163036971	-8208.942072019405	35.2907604292025	-45818.968591481615	45242.679356475775	-0.24212096687279872	-326.1	-0.23111	-40.198	845.0	0.981065089	0.0189349112	0.0323441188	0.000624253197	1.0007000000000001
65500	-8000.0869044362535	0.0	0.0	818.589050261917	0.0	-8818.616338570411	-8278.494221071833	35.64249558298192	-45818.968591481615	45242.679356475775	0.07247731372114835	301.69	0.2138	-39.061	845.0	0.981065089	0.0189349112	0.0323441188	0.000624253197	1.0007000000000001
66000	-7998.099700177612	0.0	0.0	820.8544631167676	0.0	-8819.01377942214	-8278.692941497697	35.54313537004988	-45818.968591481615	45242.679356475775	0.07893970197024833	314.54	0.22291	-39.028	845.0	0.981065089	0.0189349112	0.0323441188	0.000624253197	1.0007000000000001
68500	-8043.606677700487	0.0	0.0	794.4842626046038	0.0	-8838.090940305092	-8302.340672175524	40.17133408842437	-45818.968591481615	45242.679356475775	-0.09885546305034673	-39.328	-0.027871	-39.899	845.0	0.981065089	0.0189349112	0.0323441188	0.000624253197	1.0007000000000001
69000	-8036.850183221109	0.0	0.0	793.6297647733883	0.0	-8830.340843696391	-8296.180338973736	40.94833095355294	-45763.326872239675	45189.02484149247	-0.13323210952057443	-107.74	-0.076446	-40.038	844.0	0.981042654	0.018957346	0.0323051029	0.000624253197	0.99958
71500	-8032.478333852098	0.0	0.0	801.8369183615748	0.0	-8834.315252213673	-8294.193134715097	34.89928119025026	-45763.326872239675	45189.02484149247	-0.06291488682856868	32.317	0.02293	-39.761	844.0	0.981042654	0.018957346	0.0323051029	0.000624253197	0.99958
72000	-8034.4655381107395	0.0	0.0	799.9888184010389	0.0	-8834.513972639537	-8294.193134715097	34.847613879525596	-45763.326872239675	45189.02484149247	-0.04975760743210774	58.463	0.041432	-39.676	845.0	0.979881657	0.0201183432	0.0323051029	0.000663269022	1.0016
74500	-8054.138860271283	0.0	0.0	783.7732316505297	0.0	-8837.892219879226	-8297.968822806513	35.14370731406308	-45763.326872239675	45189.02484149247	-0.2418030141914162	-324.37	-0.22988	-40.472	845.0	0.979881657	0.0201183432	0.0323051029	0.000663269022	1.0016
75000	-8043.209236848759	0.0	0.0	788.0059767214346	0.0	-8831.334445825712	-8291.808489604728	34.94101247968171	-45709.67235725637	45133.38312225053	-0.27647972850469865	-391.82	-0.27867	-40.686	842.0	0.982185273	0.0178147268	0.0322660871	0.000585237372	0.99634
77500	-7924.374422182037	0.0	0.0	771.6910297579934	0.0	-8696.204556238135	-8156.8773204430145	35.115886454442105	-45709.67235725637	45133.38312225053	-0.12054579753341138	-84.093	-0.059809	-39.532	842.0	0.982185273	0.0178147268	0.0322660871	0.000585237372	0.99634
78000	-7917.617927702659	0.0	0.0	778.288547896681	0.0	-8695.807115386408	-8156.6786000171505	35.165566560908125	-45707.68515299773	45133.38312225053	-0.12508854646866432	-92.67	-0.066065	-39.607	840.0	0.98452381	0.0154761905	0.0322660871	0.000507205722	0.99219
80500	-8003.862592527671	0.0	0.0	848.5362184396344	0.0	-8852.398810967305	-8316.847263263602	38.827984009583176	-45707.68515299773	45133.38312225053	0.040213065377855836	236.91	0.1689	-39.432	840.0	0.98452381	0.0154761905	0.0322660871	0.000507205722	0.99219
81000	-7996.311216344836	0.0	0.0	847.9400571620421	0.0	-8844.251273506878	-8309.097166654901	38.637212400753654	-45654.030638014425	45079.72860726723	0.05870996261728468	273.45	0.19494	-39.327	840.0	0.983333333	0.0166666667	0.0322270713	0.000546221547	0.99309
83500	-7966.304432039359	0.0	0.0	911.7293138644128	0.0	-8878.033745903771	-8337.315467127602	33.15451585116361	-45654.030638014425	45079.72860726723	0.432336158509899	1014.0	0.72288	-37.816	840.0	0.983333333	0.0166666667	0.0322270713	0.000546221547	0.99309
84000	-7985.977754199903	0.0	0.0	909.9010859464632	0.0	-8895.918584231538	-8354.206703326048	33.46849412402886	-45763.326872239675	45189.02484149247	0.4324951348505902	1016.7	0.72311	-37.82	842.0	0.983372922	0.0166270784	0.0323051029	0.000546221547	0.9954299999999999
86500	-7984.984152070583	0.0	0.0	823.6762931640376	0.0	-8808.680317277207	-8270.942844888998	37.29187511765382	-45763.326872239675	45189.02484149247	-0.0015763895222520113	153.64	0.10927	-39.397	842.0	0.983372922	0.0166270784	0.0323051029	0.000546221547	0.9954299999999999
87000	-7985.977754199903	0.0	0.0	822.5634587791988	0.0	-8808.680317277207	-8270.744124463134	37.2958495261711	-45763.326872239675	45189.02484149247	-0.00846469526010648	139.96	0.099545	-39.427	842.0	0.983372922	0.0166270784	0.0323051029	0.000546221547	0.9954299999999999
89500	-8011.016527858777	0.0	0.0	833.3738499462048	0.0	-8844.449993932742	-8305.917639841076	36.71558588264797	-45763.326872239675	45189.02484149247	0.013075207860579068	183.28	0.13035	-39.472	842.0	0.983372922	0.0166270784	0.0323051029	0.000546221547	0.9954299999999999
90000	-8004.657474231127	0.0	0.0	825.9417060188881	0.0	-8830.539564122257	-8292.40465088232	36.27243933297107	-45709.67235725637	45133.38312225053	-0.004325547509783494	148.56	0.10566	-39.504	842.0	0.982185273	0.0178147268	0.0322660871	0.000585237372	0.99634
92500	-8071.626257747323	0.0	0.0	784.5283692688132	0.0	-8856.174499058723	-8318.437026670514	36.70763706561341	-45709.67235725637	45133.38312225053	-0.3510793763740754	-539.58	-0.38376	-41.098	842.0	0.982185273	0.0178147268	0.0322660871	0.000585237372	0.99634
93000	-8053.542698993691	0.0	0.0	794.8817034563319	0.0	-8848.424402450024	-8311.283091339406	36.57449438028448	-45654.030638014425	45079.72860726723	-0.3815829617442122	-596.96	-0.4266	-41.31	838.0	0.985680191	0.0143198091	0.0322270713	0.000468189898	0.98895
95500	-7967.099313742815	0.0	0.0	721.6730985680038	0.0	-8688.851900481164	-8150.518266815364	35.49941687635979	-45654.030638014425	45079.72860726723	-0.5082672332325651	-849.36	-0.60696	-41.343	838.0	0.985680191	0.0143198091	0.0322270713	0.000468189898	0.98895
96000	-7965.310829910039	0.0	0.0	723.4019662730213	0.0	-8688.6531800553	-8150.518266815364	35.53121214449804	-45654.030638014425	45079.72860726723	-0.5410561035001388	-912.98	-0.6532	-41.5	837.0	0.986857826	0.0131421744	0.0322270713	0.000429174073	0.98688
98500	-7911.258874075008	0.0	0.0	746.215071162218	0.0	-8657.652793620504	-8122.299966342664	38.35304219176802	-45654.030638014425	45079.72860726723	-0.39636776142849994	-628.09	-0.44938	-40.706	837.0	0.986857826	0.0131421744	0.0322270713	0.000429174073	0.98688
99000	-7927.553948995863	0.0	0.0	746.5330238436005	0.0	-8674.146588967222	-8137.998879985927	38.95715228639483	-45763.326872239675	45189.02484149247	-0.34666778291989275	-531.98	-0.37926	-40.464	840.0	0.985714286	0.0142857143	0.0323051029	0.000468189898	0.9912799999999999
101500	-7954.381206487514	0.0	0.0	758.0389365011309	0.0	-8712.499631158991	-8170.390309401772	33.01143714454147	-45763.326872239675	45189.02484149247	-0.25001016777960283	-339.73	-0.2422	-40.245	840.0	0.985714286	0.0142857143	0.0323051029	0.000468189898	0.9912799999999999
102000	-7937.291249863203	0.0	0.0	758.5953536935504	0.0	-8695.807115386408	-8156.479879591287	34.37465926596908	-45654.030638014425	45079.72860726723	-0.2640398298456071	-366.66	-0.26202	-40.305	838.0	0.985680191	0.0143198091	0.0322270713	0.000468189898	0.98895
104500	-7934.906604752834	0.0	0.0	791.2649917056057	0.0	-8726.012620117748	-8192.448276672685	40.12364118621699	-45654.030638014425	45079.72860726723	-0.1718991299852077	-184.37	-0.13175	-39.957	838.0	0.985680191	0.0143198091	0.0322270713	0.000468189898	0.98895
105000	-7914.637121314698	0.0	0.0	793.6098927308018	0.0	-8708.326502215845	-8176.15320175183	40.13556441176884	-45542.74719953054	44970.43237304198	-0.1902032684115484	-219.64	-0.15752	-40.065	835.0	0.986826347	0.0131736527	0.0321490396	0.000429174073	0.98454
107500	-7929.541153254503	0.0	0.0	844.8002744333896	0.0	-8774.30168360272	-8237.359092917968	35.370248599548134	-45542.74719953054	44970.43237304198	0.009217050792427899	173.86	0.12469	-39.412	835.0	0.986826347	0.0131736527	0.0321490396	0.000429174073	0.98454
108000	-7926.162906014814	0.0	0.0	847.9996732898013	0.0	-8774.102963176856	-8237.160372492104	35.39012064213454	-45542.74719953054	44970.43237304198	0.0031517059542043565	161.83	0.1162	-39.464	834.0	0.988009592	0.0119904077	0.0321490396	0.000390158248	0.9824700000000001
110500	-8013.4011729691465	0.0	0.0	801.260629126569	0.0	-8814.641930053129	-8278.096780220105	35.787561493862704	-45542.74719953054	44970.43237304198	-0.3289220488902302	-490.45	-0.35216	-41.109	834.0	0.988009592	0.0119904077	0.0321490396	0.000390158248	0.9824700000000001
111000	-8024.926957669263	0.0	0.0	797.8823818868796	0.0	-8822.789467513556	-8286.244317680532	36.51885266104253	-45598.388918772485	45024.08688802528	-0.32947846608264963	-492.86	-0.35304	-41.073	836.0	0.986842105	0.0131578947	0.0321880555	0.000429174073	0.9857100000000001
113500	-7958.753055856524	0.0	0.0	806.6856967526585	0.0	-8765.359264438837	-8223.647383533347	31.31833911617948	-45598.388918772485	45024.08688802528	-0.18589898398733237	-210.73	-0.15095	-40.221	836.0	0.986842105	0.0131578947	0.0321880555	0.000429174073	0.9857100000000001
114000	-7951.599120525417	0.0	0.0	813.3229589765189	0.0	-8764.763103161244	-8222.256340552298	30.495636553102177	-45598.388918772485	45024.08688802528	-0.1662038025799431	-171.59	-0.12306	-40.161	835.0	0.988023952	0.0119760479	0.0321880555	0.000390158248	0.98364
116500	-7919.008970683707	0.0	0.0	760.1851171004631	0.0	-8679.313320039688	-8140.184804670432	34.01497529515508	-45598.388918772485	45024.08688802528	-0.34793959364542293	-530.56	-0.38051	-40.662	835.0	0.988023952	0.0119760479	0.0321880555	0.000390158248	0.98364
117000	-7915.432003018153	0.0	0.0	752.2363000658997	0.0	-8667.588814913708	-8129.8513425255	34.58132850886772	-45542.74719953054	44970.43237304198	-0.378264330632282	-590.45	-0.42346	-40.753	835.0	0.986826347	0.0131736527	0.0321490396	0.000429174073	0.98454
119500	-7969.483958853184	0.0	0.0	787.0918627624599	0.0	-8756.615565700817	-8218.48065246088	34.22363174231237	-45542.74719953054	44970.43237304198	-0.3695206318942623	-572.14	-0.41033	-40.991	835.0	0.986826347	0.0131736527	0.0321490396	0.000429174073	0.98454
120000	-7982.798227386078	0.0	0.0	788.701498211959	0.0	-8771.519597640623	-8232.987243548958	34.42235216817645	-45598.388918772485	45026.074092283925	-0.3326778649390613	-500.81	-0.35831	-40.828	837.0	0.985663082	0.0143369176	0.0321880555	0.000468189898	0.98778
122500	-7932.521959642465	0.0	0.0	776.3609597657994	0.0	-8708.922663493437	-8173.768556641461	37.90194682505655	-45598.388918772485	45026.074092283925	-0.23431125413634024	-307.38	-0.21992	-40.22	837.0	0.985663082	0.0143369176	0.0321880555	0.000468189898	0.98778
123000	-7958.355615004795	0.0	0.0	780.5539607515316	0.0	-8738.929447798913	-8201.589416262434	37.059372219392834	-45709.67235725637	45133.38312225053	-0.13571810204813414	-113.6	-0.080792	-39.754	842.0	0.982185273	0.0178147268	0.0322660871	0.000585237372	0.99634
125500	-7973.259646944602	0.0	0.0	799.3330409956874	0.0	-8772.513199769943	-8235.968049936919	37.74297048436528	-45709.67235725637	45133.38312225053	-0.12493950614926626	-91.87	-0.065339	-39.789	842.0	0.982185273	0.0178147268	0.0322660871	0.000585237372	0.99634
126000	-7976.836614610155	0.0	0.0	804.4004118552216	0.0	-8781.256898507963	-8245.109189526667	39.042602069516384	-45763.326872239675	45189.02484149247	-0.1403224543154049	-122.05	-0.086911	-39.909	841.0	0.984542212	0.0154577883	0.0323051029	0.000507205722	0.99336
128500	-7978.625098442932	0.0	0.0	873.1378071616078	0.0	-8851.802649689713	-8314.26389772737	37.603866186260426	-45763.326872239675	45189.02484149247	0.2447440764942046	642.69	0.45763	-38.515	841.0	0.984542212	0.0154577883	0.0323051029	0.000507205722	0.99336
129000	-7986.971356329223	0.0	0.0	872.0448448193554	0.0	-8858.95658502082	-8319.6293492257	36.290324171298835	-45818.968591481615	45242.679356475775	0.223639967267439	600.92	0.42789	-38.633	841.0	0.985731272	0.0142687277	0.0323441188	0.000468189898	0.99245
131500	-8008.23444189668	0.0	0.0	835.5001585029505	0.0	-8843.655112229286	-8301.347070046202	33.540033477339925	-45818.968591481615	45242.679356475775	0.006833200563762358	170.8	0.12162	-39.527	841.0	0.985731272	0.0142687277	0.0323441188	0.000468189898	0.99245
132000	-8006.843398915632	0.0	0.0	837.0104337395176	0.0	-8843.85383265515	-8301.744510897932	33.50227659642575	-45818.968591481615	45242.679356475775	-0.011371975090498013	134.65	0.095992	-39.635	840.0	0.986904762	0.0130952381	0.0323441188	0.000429174073	0.99038
134500	-8047.779806643633	0.0	0.0	795.0009357118504	0.0	-8842.661510099964	-8301.148349620338	34.1421563677081	-45818.968591481615	45242.679356475775	-0.32536495326726306	-487.37	-0.34745	-40.981	840.0	0.986904762	0.0130952381	0.0323441188	0.000429174073	0.99038
135000	-8048.574688347089	0.0	0.0	794.2259260509804	0.0	-8842.661510099964	-8301.148349620338	34.17593884010499	-45818.968591481615	45242.679356475775	-0.324729047904498	-486.1	-0.34654	-40.982	840.0	0.986904762	0.0130952381	0.0323441188	0.000429174073	0.99038
137500	-8014.196054672603	0.0	0.0	908.2914504969641	0.0	-8922.547121297326	-8384.809648909119	38.08874402536879	-45818.968591481615	45242.679356475775	0.3379638282670459	827.73	0.5901	-38.398	840.0	0.986904762	0.0130952381	0.0323441188	0.000429174073	0.99038
138000	-8017.971742764021	0.0	0.0	904.7939710017563	0.0	-8922.74584172319	-8385.008369334982	38.05297434871325	-45818.968591481615	45242.679356475775	0.3754226285424256	903.85	0.64283	-38.186	842.0	0.98456057	0.0154394299	0.0323441188	0.000507205722	0.99452
140500	-8041.818193867711	0.0	0.0	880.7090553870294	0.0	-8922.547121297326	-8388.386616574671	41.74718706552655	-45818.968591481615	45242.679356475775	0.21376356210199407	582.9	0.41457	-38.892	842.0	0.98456057	0.0154394299	0.0323441188	0.000507205722	0.99452
141000	-8043.805398126351	0.0	0.0	887.3463176108897	0.0	-8931.092099609481	-8395.937992757506	41.33981019250518	-45874.61031072356	45298.321075717715	0.1570249061092811	469.39	0.33464	-39.203	840.0	0.988095238	0.0119047619	0.0323831346	0.000390158248	0.9894700000000001
143500	-7994.9201733637865	0.0	0.0	830.9693327932495	0.0	-8825.770273901519	-8289.225124068495	39.93286957738748	-45874.61031072356	45298.321075717715	-0.04238507963255026	72.894	0.051967	-39.688	840.0	0.988095238	0.0119047619	0.0323831346	0.000390158248	0.9894700000000001
144000	-7998.099700177612	0.0	0.0	827.2731328721775	0.0	-8825.372833049789	-8289.026403642629	40.06799946697505	-45874.61031072356	45298.321075717715	-0.043945034975583316	69.759	0.049673	-39.663	841.0	0.986920333	0.0130796671	0.0323831346	0.000429174073	0.99154
146500	-7990.349603568913	0.0	0.0	831.5654940708417	0.0	-8821.9945858101	-8282.468629589115	36.97392243627128	-45874.61031072356	45298.321075717715	-0.03781252263341771	81.787	0.058237	-39.602	841.0	0.986920333	0.0130796671	0.0323831346	0.000429174073	0.99154
147000	-7998.894581881069	0.0	0.0	830.41291560083	0.0	-8829.347241567071	-8289.423844494358	37.27597748358469	-45930.2520299655	45351.97559070102	-0.03802117908057499	81.451	0.05793	-39.598	842.0	0.986935867	0.013064133	0.0324221504	0.000429174073	0.99271
149500	-8040.625871312526	0.0	0.0	791.8015368554387	0.0	-8832.328047955032	-8289.026403642629	33.750677128755854	-45930.2520299655	45351.97559070102	-0.2917613292536466	-422.23	-0.30029	-40.729	842.0	0.986935867	0.013064133	0.0324221504	0.000429174073	0.99271
