#STEP	TOTAL	INTRA(B)	INTRA(NB)	INTER(LJ)	LRC	TOTAL_ELECT	REAL	RECIP	SELF	CORR	ENTHALPY	PRESSURE	COMPRESSIBILITY	ENTHALPY	TOTALMOL	MOLFRAC_TIP3	MOLFRAC_DIOX	MOLDENS_TIP3	MOLDENS_DIOX	TOT_DENSITY
69000	-4044300.0	0.0	0.0	399370.0	0.0	-4443600.0	-4174800.0	20606.0	-23029000.0	22740000.0	-67.045	-107.74	-0.076446	-40.038	844.0	0.981042654	0.018957346	0.0323051029	0.000624253197	999.58
71500	-4042100.0	0.0	0.0	403500.0	0.0	-4445600.0	-4173800.0	17562.0	-23029000.0	22740000.0	-31.66	32.317	0.02293	-39.761	844.0	0.981042654	0.018957346	0.0323051029	0.000624253197	999.58
72000	-4043100.0	0.0	0.0	402570.0	0.0	-4445700.0	-4173800.0	17536.0	-23029000.0	22740000.0	-25.039	58.463	0.041432	-39.676	845.0	0.979881657	0.0201183432	0.0323051029	0.000663269022	1001.6
74500	-4053000.0	0.0	0.0	394410.0	0.0	-4447400.0	-4175700.0	17685.0	-23029000.0	22740000.0	-121.68	-324.37	-0.22988	-40.472	845.0	0.979881657	0.0201183432	0.0323051029	0.000663269022	1001.6
75000	-4047500.0	0.0	0.0	396540.0	0.0	-4444100.0	-4172600.0	17583.0	-23002000.0	22712000.0	-139.13	-391.82	-0.27867	-40.686	842.0	0.982185273	0.0178147268	0.0322660871	0.000585237372	996.34
77500	-3987700.0	0.0	0.0	388330.0	0.0	-4376100.0	-4104700.0	17671.0	-23002000.0	22712000.0	-60.661	-84.093	-0.059809	-39.532	842.0	0.982185273	0.0178147268	0.0322660871	0.000585237372	996.34
78000	-3984300.0	0.0	0.0	391650.0	0.0	-4375900.0	-4104600.0	17696.0	-23001000.0	22712000.0	-62.947	-92.67	-0.066065	-39.607	840.0	0.98452381	0.0154761905	0.0322660871	0.000507205722	992.19
80500	-4027700.0	0.0	0.0	427000.0	0.0	-4454700.0	-4185200.0	19539.0	-23001000.0	22712000.0	20.236	236.91	0.1689	-39.432	840.0	0.98452381	0.0154761905	0.0322660871	0.000507205722	992.19
81000	-4023900.0	0.0	0.0	426700.0	0.0	-4450600.0	-4181300.0	19443.0	-22974000.0	22685000.0	29.544	273.45	0.19494	-39.327	840.0	0.983333333	0.0166666667	0.0322270713	0.000546221547	993.09
83500	-4008800.0	0.0	0.0	458800.0	0.0	-4467600.0	-4195500.0	16684.0	-22974000.0	22685000.0	217.56	1014.0	0.72288	-37.816	840.0	0.983333333	0.0166666667	0.0322270713	0.000546221547	993.09
84000	-4018700.0	0.0	0.0	457880.0	0.0	-4476600.0	-4204000.0	16842.0	-23029000.0	22740000.0	217.64	1016.7	0.72311	-37.82	842.0	0.983372922	0.0166270784	0.0323051029	0.000546221547	995.43
86500	-4018200.0	0.0	0.0	414490.0	0.0	-4432700.0	-4162100.0	18766.0	-23029000.0	22740000.0	-0.79327	153.64	0.10927	-39.397	842.0	0.983372922	0.0166270784	0.0323051029	0.000546221547	995.43
87000	-4018700.0	0.0	0.0	413930.0	0.0	-4432700.0	-4162000.0	18768.0	-23029000.0	22740000.0	-4.2596	139.96	0.099545	-39.427	842.0	0.983372922	0.0166270784	0.0323051029	0.000546221547	995.43
89500	-4031300.0	0.0	0.0	419370.0	0.0	-4450700.0	-4179700.0	18476.0	-23029000.0	22740000.0	6.5797	183.28	0.13035	-39.472	842.0	0.983372922	0.0166270784	0.0323051029	0.000546221547	995.43
90000	-4028100.0	0.0	0.0	415630.0	0.0	-4443700.0	-4172900.0	18253.0	-23002000.0	22712000.0	-2.1767	148.56	0.10566	-39.504	842.0	0.982185273	0.0178147268	0.0322660871	0.000585237372	996.34
92500	-4061800.0	0.0	0.0	394790.0	0.0	-4456600.0	-4186000.0	18472.0	-23002000.0	22712000.0	-176.67	-539.58	-0.38376	-41.098	842.0	0.982185273	0.0178147268	0.0322660871	0.000585237372	996.34
93000	-4052700.0	0.0	0.0	400000.0	0.0	-4452700.0	-4182400.0	18405.0	-22974000.0	22685000.0	-192.02	-596.96	-0.4266	-41.31	838.0	0.985680191	0.0143198091	0.0322270713	0.000468189898	988.95
95500	-4009200.0	0.0	0.0	363160.0	0.0	-4372400.0	-4101500.0	17864.0	-22974000.0	22685000.0	-255.77	-849.36	-0.60696	-41.343	838.0	0.985680191	0.0143198091	0.0322270713	0.000468189898	988.95
96000	-4008300.0	0.0	0.0	364030.0	0.0	-4372300.0	-4101500.0	17880.0	-22974000.0	22685000.0	-272.27	-912.98	-0.6532	-41.5	837.0	0.986857826	0.0131421744	0.0322270713	0.000429174073	986.88
98500	-3981100.0	0.0	0.0	375510.0	0.0	-4356700.0	-4087300.0	19300.0	-22974000.0	22685000.0	-199.46	-628.09	-0.44938	-40.706	837.0	0.986857826	0.0131421744	0.0322270713	0.000429174073	986.88
99000	-3989300.0	0.0	0.0	375670.0	0.0	-4365000.0	-4095200.0	19604.0	-23029000.0	22740000.0	-174.45	-531.98	-0.37926	-40.464	840.0	0.985714286	0.0142857143	0.0323051029	0.000468189898	991.28
101500	-4002800.0	0.0	0.0	381460.0	0.0	-4384300.0	-4111500.0	16612.0	-23029000.0	22740000.0	-125.81	-339.73	-0.2422	-40.245	840.0	0.985714286	0.0142857143	0.0323051029	0.000468189898	991.28
102000	-3994200.0	0.0	0.0	381740.0	0.0	-4375900.0	-4104500.0	17298.0	-22974000.0	22685000.0	-132.87	-366.66	-0.26202	-40.305	838.0	0.985680191	0.0143198091	0.0322270713	0.000468189898	988.95
104500	-3993000.0	0.0	0.0	398180.0	0.0	-4391100.0	-4122600.0	20191.0	-22974000.0	22685000.0	-86.503	-184.37	-0.13175	-39.957	838.0	0.985680191	0.0143198091	0.0322270713	0.000468189898	988.95
105000	-3982800.0	0.0	0.0	399360.0	0.0	-4382200.0	-4114400.0	20197.0	-22918000.0	22630000.0	-95.714	-219.64	-0.15752	-40.065	835.0	0.986826347	0.0131736527	0.0321490396	0.000429174073	984.54
107500	-3990300.0	0.0	0.0	425120.0	0.0	-4415400.0	-4145200.0	17799.0	-22918000.0	22630000.0	4.6382	173.86	0.12469	-39.412	835.0	0.986826347	0.0131736527	0.0321490396	0.000429174073	984.54
108000	-3988600.0	0.0	0.0	426730.0	0.0	-4415300.0	-4145100.0	17809.0	-22918000.0	22630000.0	1.586	161.83	0.1162	-39.464	834.0	0.988009592	0.0119904077	0.0321490396	0.000390158248	982.47
110500	-4032500.0	0.0	0.0	403210.0	0.0	-4435700.0	-4165700.0	18009.0	-22918000.0	22630000.0	-165.52	-490.45	-0.35216	-41.109	834.0	0.988009592	0.0119904077	0.0321490396	0.000390158248	982.47
111000	-4038300.0	0.0	0.0	401510.0	0.0	-4439800.0	-4169800.0	18377.0	-22946000.0	22657000.0	-165.8	-492.86	-0.35304	-41.073	836.0	0.986842105	0.0131578947	0.0321880555	0.000429174073	985.71
113500	-4005000.0	0.0	0.0	405940.0	0.0	-4410900.0	-4138300.0	15760.0	-22946000.0	22657000.0	-93.548	-210.73	-0.15095	-40.221	836.0	0.986842105	0.0131578947	0.0321880555	0.000429174073	985.71
114000	-4001400.0	0.0	0.0	409280.0	0.0	-4410600.0	-4137600.0	15346.0	-22946000.0	22657000.0	-83.637	-171.59	-0.12306	-40.161	835.0	0.988023952	0.0119760479	0.0321880555	0.000390158248	983.64
116500	-3985000.0	0.0	0.0	382540.0	0.0	-4367600.0	-4096300.0	17117.0	-22946000.0	22657000.0	-175.09	-530.56	-0.38051	-40.662	835.0	0.988023952	0.0119760479	0.0321880555	0.000390158248	983.64
117000	-3983200.0	0.0	0.0	378540.0	0.0	-4361700.0	-4091100.0	17402.0	-22918000.0	22630000.0	-190.35	-590.45	-0.42346	-40.753	835.0	0.986826347	0.0131736527	0.0321490396	0.000429174073	984.54
119500	-4010400.0	0.0	0.0	396080.0	0.0	-4406500.0	-4135700.0	17222.0	-22918000.0	22630000.0	-185.95	-572.14	-0.41033	-40.991	835.0	0.986826347	0.0131736527	0.0321490396	0.000429174073	984.54
120000	-4017100.0	0.0	0.0	396890.0	0.0	-4414000.0	-4143000.0	17322.0	-22946000.0	22658000.0	-167.41	-500.81	-0.35831	-40.828	837.0	0.985663082	0.0143369176	0.0321880555	0.000468189898	987.78
122500	-3991800.0	0.0	0.0	390680.0	0.0	-4382500.0	-4113200.0	19073.0	-22946000.0	22658000.0	-117.91	-307.38	-0.21992	-40.22	837.0	0.985663082	0.0143369176	0.0321880555	0.000468189898	987.78
123000	-4004800.0	0.0	0.0	392790.0	0.0	-4397600.0	-4127200.0	18649.0	-23002000.0	22712000.0	-68.296	-113.6	-0.080792	-39.754	842.0	0.982185273	0.0178147268	0.0322660871	0.000585237372	996.34
125500	-4012300.0	0.0	0.0	402240.0	0.0	-4414500.0	-4144500.0	18993.0	-23002000.0	22712000.0	-62.872	-91.87	-0.065339	-39.789	842.0	0.982185273	0.0178147268	0.0322660871	0.000585237372	996.34
126000	-4014100.0	0.0	0.0	404790.0	0.0	-4418900.0	-4149100.0	19647.0	-23029000.0	22740000.0	-70.613	-122.05	-0.086911	-39.909	841.0	0.984542212	0.0154577883	0.0323051029	0.000507205722	993.36
128500	-4015000.0	0.0	0.0	439380.0	0.0	-4454400.0	-4183900.0	18923.0	-23029000.0	22740000.0	123.16	642.69	0.45763	-38.515	841.0	0.984542212	0.0154577883	0.0323051029	0.000507205722	993.36
129000	-4019200.0	0.0	0.0	438830.0	0.0	-4458000.0	-4186600.0	18262.0	-23057000.0	22767000.0	112.54	600.92	0.42789	-38.633	841.0	0.985731272	0.0142687277	0.0323441188	0.000468189898	992.45
131500	-4029900.0	0.0	0.0	420440.0	0.0	-4450300.0	-4177400.0	16878.0	-23057000.0	22767000.0	3.4386	170.8	0.12162	-39.527	841.0	0.985731272	0.0142687277	0.0323441188	0.000468189898	992.45
132000	-4029200.0	0.0	0.0	421200.0	0.0	-4450400.0	-4177600.0	16859.0	-23057000.0	22767000.0	-5.7226	134.65	0.095992	-39.635	840.0	0.986904762	0.0130952381	0.0323441188	0.000429174073	990.38
134500	-4049800.0	0.0	0.0	400060.0	0.0	-4449800.0	-4177300.0	17181.0	-23057000.0	22767000.0	-163.73	-487.37	-0.34745	-40.981	840.0	0.986904762	0.0130952381	0.0323441188	0.000429174073	990.38
135000	-4050200.0	0.0	0.0	399670.0	0.0	-4449800.0	-4177300.0	17198.0	-23057000.0	22767000.0	-163.41	-486.1	-0.34654	-40.982	840.0	0.986904762	0.0130952381	0.0323441188	0.000429174073	990.38
137500	-4032900.0	0.0	0.0	457070.0	0.0	-4490000.0	-4219400.0	19167.0	-23057000.0	22767000.0	170.07	827.73	0.5901	-38.398	840.0	0.986904762	0.0130952381	0.0323441188	0.000429174073	990.38
138000	-4034800.0	0.0	0.0	455310.0	0.0	-4490100.0	-4219500.0	19149.0	-23057000.0	22767000.0	188.92	903.85	0.64283	-38.186	842.0	0.98456057	0.0154394299	0.0323441188	0.000507205722	994.52
140500	-4046800.0	0.0	0.0	443190.0	0.0	-4490000.0	-4221200.0	21008.0	-23057000.0	22767000.0	107.57	582.9	0.41457	-38.892	842.0	0.98456057	0.0154394299	0.0323441188	0.000507205722	994.52
141000	-4047800.0	0.0	0.0	446530.0	0.0	-4494300.0	-4225000.0	20803.0	-23085000.0	22795000.0	79.018	469.39	0.33464	-39.203	840.0	0.988095238	0.0119047619	0.0323831346	0.000390158248	989.47
143500	-4023200.0	0.0	0.0	418160.0	0.0	-4441300.0	-4171300.0	20095.0	-23085000.0	22795000.0	-21.329	72.894	0.051967	-39.688	840.0	0.988095238	0.0119047619	0.0323831346	0.000390158248	989.47
144000	-4024800.0	0.0	0.0	416300.0	0.0	-4441100.0	-4171200.0	20163.0	-23085000.0	22795000.0	-22.114	69.759	0.049673	-39.663	841.0	0.986920333	0.0130796671	0.0323831346	0.000429174073	991.54
146500	-4020900.0	0.0	0.0	418460.0	0.0	-4439400.0	-4167900.0	18606.0	-23085000.0	22795000.0	-19.028	81.787	0.058237	-39.602	841.0	0.986920333	0.0130796671	0.0323831346	0.000429174073	991.54
147000	-4025200.0	0.0	0.0	417880.0	0.0	-4443100.0	-4171400.0	18758.0	-23113000.0	22822000.0	-19.133	81.451	0.05793	-39.598	842.0	0.986935867	0.013064133	0.0324221504	0.000429174073	992.71
149500	-4046200.0	0.0	0.0	398450.0	0.0	-4444600.0	-4171200.0	16984.0	-23113000.0	22822000.0	-146.82	-422.23	-0.30029	-40.729	842.0	0.986935867	0.013064133	0.0324221504	0.000429174073	992.71
150000	-4045200.0	0.0	0.0	399470.0	0.0	-4444700.0	-4171300.0	17007.0	-23113000.0	22822000.0	-137.52	-385.54	-0.2742	-40.652	842.0	0.986935867	0.013064133	0.0324221504	0.000429174073	992.71
152500	-4096700.0	0.0	0.0	436710.0	0.0	-4533400.0	-4259300.0	16330.0	-23113000.0	22822000.0	-30.892	37.78	0.026869	-40.385	842.0	0.986935867	0.013064133	0.0324221504	0.000429174073	992.71
153000	-4098100.0	0.0	0.0	435310.0	0.0	-4533400.0	-4259400.0	16392.0	-23113000.0	22822000.0	-17.379	91.142	0.064745	-40.252	843.0	0.985765125	0.0142348754	0.0324221504	0.000468189898	994.78
155500	-4091200.0	0.0	0.0	427610.0	0.0	-4518900.0	-4246200.0	17758.0	-23113000.0	22822000.0	-59.946	-77.509	-0.05506	-40.494	843.0	0.985765125	0.0142348754	0.0324221504	0.000468189898	994.78
156000	-4095500.0	0.0	0.0	429470.0	0.0	-4525000.0	-4251500.0	17279.0	-23141000.0	22850000.0	-50.716	-41.069	-0.02914	-40.421	844.0	0.985781991	0.0142180095	0.0324611662	0.000468189898	995.95
158500	-4082100.0	0.0	0.0	460190.0	0.0	-4542300.0	-4271800.0	20307.0	-23141000.0	22850000.0	138.3	707.0	0.50164	-38.921	844.0	0.985781991	0.0142180095	0.0324611662	0.000468189898	995.95
159000	-4083000.0	0.0	0.0	459400.0	0.0	-4542400.0	-4271900.0	20267.0	-23141000.0	22850000.0	149.18	750.81	0.53209	-38.804	845.0	0.984615385	0.0153846154	0.0324611662	0.000507205722	998.02
161500	-4047900.0	0.0	0.0	380860.0	0.0	-4428700.0	-4155600.0	17705.0	-23141000.0	22850000.0	-168.77	-511.28	-0.36234	-40.763	845.0	0.984615385	0.0153846154	0.0324611662	0.000507205722	998.02
162000	-4047500.0	0.0	0.0	384650.0	0.0	-4432100.0	-4158900.0	17574.0	-23141000.0	22850000.0	-134.68	-376.76	-0.26669	-40.466	846.0	0.983451537	0.0165484634	0.0324611662	0.000546221547	1000.1
164500	-4081100.0	0.0	0.0	420000.0	0.0	-4501100.0	-4230000.0	19640.0	-23141000.0	22850000.0	-24.931	60.255	0.042652	-39.999	846.0	0.983451537	0.0165484634	0.0324611662	0.000546221547	1000.1
165000	-4079000.0	0.0	0.0	420320.0	0.0	-4499300.0	-4228000.0	19481.0	-23141000.0	22850000.0	-19.566	81.471	0.05767	-39.94	846.0	0.983451537	0.0165484634	0.0324611662	0.000546221547	1000.1
167500	-4089900.0	0.0	0.0	428440.0	0.0	-4518300.0	-4244900.0	17369.0	-23141000.0	22850000.0	20.835	242.28	0.1715	-39.753	846.0	0.983451537	0.0165484634	0.0324611662	0.000546221547	1000.1
168000	-4089400.0	0.0	0.0	429420.0	0.0	-4518800.0	-4245100.0	17052.0	-23141000.0	22850000.0	11.475	205.05	0.14532	-39.863	845.0	0.984615385	0.0153846154	0.0324611662	0.000507205722	998.02
170500	-4046800.0	0.0	0.0	393520.0	0.0	-4440300.0	-4167500.0	17991.0	-23141000.0	22850000.0	-115.51	-300.13	-0.2127	-40.367	845.0	0.984615385	0.0153846154	0.0324611662	0.000507205722	998.02
171000	-4047300.0	0.0	0.0	393020.0	0.0	-4440300.0	-4167500.0	17982.0	-23141000.0	22850000.0	-121.14	-322.44	-0.22851	-40.412	845.0	0.984615385	0.0153846154	0.0324611662	0.000507205722	998.02
173500	-4046100.0	0.0	0.0	408770.0	0.0	-4454800.0	-4183400.0	19414.0	-23141000.0	22850000.0	-25.252	57.73	0.040913	-39.706	845.0	0.984615385	0.0153846154	0.0324611662	0.000507205722	998.02
174000	-4050700.0	0.0	0.0	410440.0	0.0	-4461100.0	-4189300.0	19323.0	-23168000.0	22877000.0	-35.241	18.301	0.01297	-39.823	845.0	0.985798817	0.0142011834	0.0325001821	0.000468189898	997.12
176500	-4050000.0	0.0	0.0	421510.0	0.0	-4471500.0	-4197000.0	16623.0	-23168000.0	22877000.0	-4.9406	138.42	0.0981	-39.598	845.0	0.985798817	0.0142011834	0.0325001821	0.000468189898	997.12
177000	-4052700.0	0.0	0.0	418880.0	0.0	-4471500.0	-4197000.0	16606.0	-23168000.0	22877000.0	15.266	218.79	0.15469	-39.384	847.0	0.983471074	0.0165289256	0.0325001821	0.000546221547	1001.3
179500	-4071000.0	0.0	0.0	394960.0	0.0	-4465900.0	-4193800.0	18973.0	-23168000.0	22877000.0	-114.26	-295.32	-0.2088	-40.5	847.0	0.983471074	0.0165289256	0.0325001821	0.000546221547	1001.3
