#ENGINE	STEP	TOTAL_POT	TOTAL_ELECT	TOTAL_VDW_plus_ELECT	PRESSURE	VOLUME	DENSITY
NAMD	848500	-8021.2566	-8893.3438	-8024.4938	781.9924	25630.6257	1.001003358810706
GOMC	848500	-8024.728237243399	-8893.533939121171	-8024.708365200814	767.1	25630.6257	1.001
GOMC	849000	-8029.894968315865	-8902.27763785919	-8029.795608102933	696.81	25630.6257	0.99802
NAMD	849000	-8026.8783	-8902.1007	-8029.595000000001	761.2534	25630.6257	0.998023140922385
NAMD	851500	-8055.3455	-8919.4006	-8058.080500000001	451.6383	25630.6257	0.998023140922385
GOMC	851500	-8058.5107096402935	-8919.76503533523	-8058.4709655551205	461.49	25630.6257	0.99802
GOMC	852000	-8061.2927956023905	-8919.76503533523	-8061.2927956023905	475.7	25630.6257	1.0001
NAMD	852000	-8058.3248	-8919.5372	-8061.0442	478.4123	25630.6257	1.00009633597513
NAMD	854500	-8030.5258	-8806.1269	-8034.6775	-208.4573	25630.6257	1.00009633597513
GOMC	854500	-8035.061699388331	-8806.494392592702	-8035.061699388331	-269.92	25630.6257	1.0001
GOMC	855000	-8030.093688741729	-8800.53277981678	-8030.09368874173	-308.37	25630.6257	0.99893
NAMD	855000	-8026.4524	-8800.2930	-8029.8351999999995	-213.4247	25630.6257	0.9989301637579608
NAMD	857500	-8066.6662	-8931.2843	-8070.481	248.5330	25630.6257	0.9989301637579608
GOMC	857500	-8070.831376043867	-8931.48954046121	-8070.712143788349	350.58	25630.6257	0.99893
GOMC	858000	-8068.248010507634	-8931.688260887075	-8068.188394379875	246.17	25630.6257	0.99478
NAMD	858000	-8065.1371	-8931.4705	-8067.946499999999	205.1036	25630.6257	0.9947837736524707
NAMD	860500	-8057.3989	-8946.3219	-8058.900500000001	755.4270	25630.6257	0.9947837736524707
GOMC	860500	-8058.709430066157	-8946.194851975151	-8058.7889182365025	593.81	25630.6257	0.99478
GOMC	861000	-8061.491516028254	-8945.996131549287	-8061.3921558153215	610.64	25630.6257	0.99686
NAMD	861000	-8060.0592	-8946.1670	-8061.554899999999	755.9092	25630.6257	0.9968569687052158
NAMD	863500	-8030.6978	-8867.9832	-8037.2911	213.0361	25630.6257	0.9968569687052158
GOMC	863500	-8037.645064924564	-8868.296445036432	-8037.625192881979	161.49	25630.6257	0.99686
GOMC	864000	-8035.856581091788	-8867.899004184703	-8035.796964964028	175.53	25630.6257	0.99686
NAMD	864000	-8029.9715	-8867.6513	-8035.5345	212.4064	25630.6257	0.9968569687052158
NAMD	866500	-7964.6904	-8780.4828	-7967.4646999999995	228.9803	25630.6257	0.9968569687052158
GOMC	866500	-7967.695475020408	-8780.660737230372	-7967.655730935236	127.04	25630.6257	0.99686
GOMC	867000	-7960.5415396893	-8780.859457656235	-7960.5415396893	99.378	25630.6257	0.99271
NAMD	867000	-7957.9351	-8780.5572	-7960.212599999999	212.7214	25630.6257	0.9927105785997257
NAMD	869500	-8040.0219	-8888.2525	-8043.0717	181.2771	25630.6257	0.9927105785997257
GOMC	869500	-8043.209236848759	-8888.367208048703	-8043.209236848758	167.56	25630.6257	0.99271
GOMC	870000	-8045.991322810856	-8888.367208048703	-8046.070810981201	191.7	25630.6257	0.99478
NAMD	870000	-8043.8327	-8888.2656	-8045.946500000001	169.9645	25630.6257	0.9947837736524707
NAMD	872500	-8023.6846	-8887.3646	-8025.845000000001	480.5455	25630.6257	0.9947837736524707
GOMC	872500	-8025.920559798584	-8887.373605919383	-8025.880815713411	386.18	25630.6257	0.99478
GOMC	873000	-8033.869376833147	-8898.104508916043	-8033.928992960906	411.28	25630.6257	0.99595
NAMD	873000	-8031.7456	-8898.0180	-8033.8142	519.3527	25630.6257	0.9959499458696399
NAMD	875500	-8006.9424	-8800.6004	-8008.758999999999	-159.9788	25630.6257	0.9959499458696399
GOMC	875500	-8008.631882748408	-8800.53277981678	-8008.711370918755	-230.03	25630.6257	0.99595
GOMC	876000	-7998.695861455204	-8795.366048744314	-7998.656117370032	-245.64	25630.6257	0.99271
NAMD	876000	-7997.0642	-8795.5060	-7998.776	-192.9953	25630.6257	0.9927105785997257
NAMD	878500	-8013.2592	-8848.6357	-8015.540100000001	-16.4205	25630.6257	0.9927105785997257
GOMC	878500	-8015.587097653652	-8848.821843301752	-8015.7460739943435	87.325	25630.6257	0.99271
GOMC	879000	-8026.914161927904	-8856.174499058723	-8026.814801714972	123.93	25630.6257	0.99595
NAMD	879000	-8024.4811	-8856.1371	-8026.762	50.9604	25630.6257	0.9959499458696399
NAMD	881500	-7933.9365	-8684.0461	-7935.446	-476.1437	25630.6257	0.9959499458696399
GOMC	881500	-7935.900206882155	-8684.480051112156	-7935.9002068821555	-393.58	25630.6257	0.99595
GOMC	882000	-7938.483572418388	-8693.422470276038	-7938.563060588733	-394.69	25630.6257	0.99297
NAMD	882000	-7936.8301	-8693.0488	-7938.168000000001	-448.7348	25630.6257	0.9929697279813189
NAMD	884500	-8047.4002	-8928.6682	-8052.9788	586.2947	25630.6257	0.9929697279813189
GOMC	884500	-8053.542698993691	-8929.104895350842	-8053.44333878076	445.57	25630.6257	0.99297
GOMC	885000	-8066.6582471007205	-8948.182056233793	-8066.6185030155475	463.1	25630.6257	0.9932300000000001
NAMD	885000	-8061.3016	-8947.6230	-8066.0367	644.9847	25630.6257	0.9932353560974518
NAMD	887500	-7976.2499	-8862.5071	-7978.276000000001	735.7385	25630.6257	0.9932353560974518
GOMC	887500	-7978.426378017068	-8862.533552686373	-7978.327017804136	798.66	25630.6257	0.9932300000000001
GOMC	888000	-7990.548323994777	-8867.302842907111	-7990.627812165122	720.53	25630.6257	0.9953099999999999
NAMD	888000	-7989.2334	-8867.1807	-7990.489800000001	650.7523	25630.6257	0.9953085511501969
NAMD	890500	-8097.5641	-8996.8024	-8099.658100000001	825.7500	25630.6257	0.9953085511501969
GOMC	890500	-8099.844558220023	-8997.067280996358	-8099.943918432955	664.8	25630.6257	0.9953099999999999
GOMC	891000	-8121.306364213344	-9018.330366563814	-8121.286492170757	683.87	25630.6257	0.99764
NAMD	891000	-8119.3805	-9018.0959	-8121.0387	809.7689	25630.6257	0.9976408955845351
NAMD	893500	-8071.8375	-8868.7051	-8074.213099999999	-371.4883	25630.6257	0.9976408955845351
GOMC	893500	-8074.209623283556	-8868.69388588816	-8074.229495326143	-295.95	25630.6257	0.99764
GOMC	894000	-8076.9917092456535	-8868.69388588816	-8076.9917092456535	-280.24	25630.6257	0.99971
NAMD	894000	-8074.7068	-8868.7933	-8077.0815999999995	-333.1812	25630.6257	0.9997140906372801
NAMD	896500	-8055.6227	-8974.9229	-8057.5121	1104.1024	25630.6257	0.9997140906372801
GOMC	896500	-8057.517107510973	-8974.81059329958	-8057.417747298041	1033.1	25630.6257	0.99971
GOMC	897000	-8052.350376438507	-8974.81059329958	-8052.290760310748	934.14	25630.6257	0.99349
NAMD	897000	-8050.7567	-8974.9913	-8052.4545	984.5895	25630.6257	0.9934945054790449
NAMD	899500	-8096.4231	-8897.4179	-8098.3961	-412.0329	25630.6257	0.9934945054790449
GOMC	899500	-8098.25479481311	-8897.309627212588	-8098.3144109408695	-451.26	25630.6257	0.99349
GOMC	900000	-8100.241999071751	-8897.309627212588	-8100.261871114337	-412.86	25630.6257	0.9955700000000001
NAMD	900000	-8098.3731	-8897.4105	-8100.346	-381.2418	25630.6257	0.99556770053179
NAMD	902500	-8067.5903	-8893.3799	-8071.5806999999995	-48.0899	25630.6257	0.99556770053179
GOMC	902500	-8071.626257747323	-8893.533939121171	-8071.745490002842	-135.54	25630.6257	0.9955700000000001
GOMC	903000	-8081.164838188799	-8905.457164673015	-8081.065477975866	-37.223	25630.6257	0.99881
NAMD	903000	-8076.9782	-8905.3784	-8080.968599999999	56.3350	25630.6257	0.9988070678017043
NAMD	905500	-8104.5732	-8945.1280	-8107.6041000000005	-83.8900	25630.6257	0.9988070678017043
GOMC	905500	-8107.594654828722	-8945.002529419968	-8107.49529461579	16.478	25630.6257	0.99881
GOMC	906000	-8110.178020364955	-8945.201249845832	-8110.277380577887	53.883	25630.6257	1.0009
NAMD	906000	-8107.2181	-8945.1911	-8110.249	-47.4357	25630.6257	1.0008802628544493
NAMD	908500	-8049.1287	-8879.8241	-8054.2832	199.5612	25630.6257	1.0008802628544493
GOMC	908500	-8054.337580697148	-8879.822229736548	-8054.297836611975	147.29	25630.6257	1.0009
GOMC	909000	-8057.517107510973	-8879.42478888482	-8057.397875255455	147.39	25630.6257	1.003
NAMD	909000	-8052.2957	-8879.4862	-8057.448299999999	205.6814	25630.6257	1.0029534579071941
NAMD	911500	-8050.2577	-8859.0867	-8053.191699999999	170.3791	25630.6257	1.0029534579071941
GOMC	911500	-8053.343978567827	-8859.155305446684	-8053.284362440068	55.438	25630.6257	1.003
GOMC	912000	-8069.837773914546	-8881.014552291734	-8069.778157786788	17.134	25630.6257	1.0011
NAMD	912000	-8067.8127	-8880.8911	-8069.6378	131.2004	25630.6257	1.0011458909705822
NAMD	914500	-8155.2999	-8989.4032	-8156.410100000001	-116.0322	25630.6257	1.0011458909705822
GOMC	914500	-8156.6786000171505	-8989.515904813523	-8156.5394957190465	-179.2	25630.6257	1.0011
GOMC	915000	-8153.69779362919	-8989.515904813523	-8153.618305458844	-202.27	25630.6257	0.99907
NAMD	915000	-8152.4972	-8989.3486	-8153.432699999999	-156.7773	25630.6257	0.9990726959178371
NAMD	917500	-8145.8301	-9000.8348	-8149.3078000000005	-213.6967	25630.6257	0.9990726959178371
GOMC	917500	-8149.723385111907	-9001.240409939503	-8149.723385111907	-122.41	25630.6257	0.99907
GOMC	918000	-8146.543858298082	-9001.240409939503	-8146.583602383254	-135.26	25630.6257	0.997
NAMD	918000	-8142.6899	-9000.8388	-8146.156499999999	-219.2428	25630.6257	0.996999500865092
NAMD	920500	-8171.3392	-9050.1358	-8172.2962	262.6067	25630.6257	0.996999500865092
GOMC	920500	-8172.178793234549	-9050.125634702068	-8172.298025490068	216.91	25630.6257	0.997
GOMC	921000	-8170.7877502535	-9039.593452131272	-8170.668517997983	269.49	25630.6257	1.002
NAMD	921000	-8169.8503	-9039.7503	-8170.8072999999995	303.3482	25630.6257	1.0020464350716183
NAMD	923500	-8214.3979	-9126.4119	-8218.0613	405.1323	25630.6257	1.0020464350716183
GOMC	923500	-8218.48065246088	-9126.831719085603	-8218.500524503466	519.92	25630.6257	1.002
GOMC	924000	-8226.826910347172	-9136.37029952708	-8226.866654432344	488.35	25630.6257	1.0011
NAMD	924000	-8225.1527	-9136.0262	-8226.5023	441.6145	25630.6257	1.0011458909705822
NAMD	926500	-8195.2103	-9004.2769	-8198.8855	-483.2261	25630.6257	1.0011458909705822
GOMC	926500	-8198.409889448609	-9003.823775475736	-8198.44963353378	-430.84	25630.6257	1.0011
GOMC	927000	-8202.781738817617	-9004.221216327463	-8202.781738817617	-422.02	25630.6257	1.0032
NAMD	927000	-8199.6626	-9004.6394	-8203.1891	-453.0713	25630.6257	1.0032190860233272
NAMD	929500	-8201.4015	-8989.8745	-8202.3595	-511.3167	25630.6257	1.0032190860233272
GOMC	929500	-8202.185577540025	-8989.515904813523	-8202.026601199335	-605.19	25630.6257	1.0032
GOMC	930000	-8192.845717524413	-8982.361969482416	-8192.865589567	-584.78	25630.6257	1.002
NAMD	930000	-8192.1184	-8982.5835	-8193.0759	-469.3649	25630.6257	1.0020464350716183
NAMD	932500	-8159.0619	-9031.3381	-8162.7732000000005	310.4711	25630.6257	1.0020464350716183
GOMC	932500	-8163.236374070665	-9031.843355522571	-8163.295990198423	243.36	25630.6257	1.002
GOMC	933000	-8161.249169812024	-9031.843355522571	-8161.249169812024	361.13	25630.6257	1.0041
NAMD	933000	-8157.7842	-9031.3748	-8160.754499999999	465.1684	25630.6257	1.0041196301243633
NAMD	935500	-8162.8500	-8945.1226	-8167.170700000001	-411.0718	25630.6257	1.0041196301243633
GOMC	935500	-8167.210782587947	-8945.201249845832	-8167.270398715706	-453.94	25630.6257	1.0041
GOMC	936000	-8180.7237715467045	-8956.32959369422	-8180.783387674463	-422.69	25630.6257	1.0074
NAMD	936000	-8179.7833	-8956.1609	-8180.598600000001	-369.1026	25630.6257	1.007365476128817
NAMD	938500	-8141.1430	-8991.7489	-8146.057500000001	411.5131	25630.6257	1.007365476128817
GOMC	938500	-8145.748976594626	-8991.503109072162	-8145.828464764971	263.38	25630.6257	1.0074
GOMC	939000	-8126.274374859946	-8980.772206075502	-8126.175014647013	322.2	25630.6257	1.0041
NAMD	939000	-8121.9699	-8981.1276	-8126.513199999999	436.8768	25630.6257	1.0041196301243633
NAMD	941500	-8163.4821	-9032.5051	-8168.490400000001	278.4940	25630.6257	1.0041196301243633
GOMC	941500	-8168.601825568995	-9032.439516800165	-8168.442849228305	281.96	25630.6257	1.0041
GOMC	942000	-8171.980072808685	-9039.394731705406	-8171.840968510579	295.62	25630.6257	1.0032
NAMD	942000	-8168.1931	-9039.4320	-8171.863200000001	240.3886	25630.6257	1.0032190860233272
NAMD	944500	-8139.7961	-9011.6417	-8142.4005	514.3065	25630.6257	1.0032190860233272
GOMC	944500	-8142.370729354937	-9011.573872084435	-8142.350857312349	481.53	25630.6257	1.0032
GOMC	945000	-8138.1976004117905	-9001.63785079123	-8138.257216539549	367.9	25630.6257	1.0011
NAMD	945000	-8135.8437	-9001.6983	-8138.2957	409.6112	25630.6257	1.0011458909705822
NAMD	947500	-8167.4730	-9005.7781	-8169.1735	-105.8839	25630.6257	1.0011458909705822
GOMC	947500	-8168.601825568995	-9005.214818456785	-8168.621697611582	22.301	25630.6257	1.0011
GOMC	948000	-8174.563438344918	-9005.413538882649	-8174.563438344918	13.146	25630.6257	1.0032
NAMD	948000	-8173.6622	-9005.9573	-8175.0929	-108.1600	25630.6257	1.0032190860233272
NAMD	950500	-8213.9543	-9099.4063	-8215.5071	272.9296	25630.6257	1.0032190860233272
GOMC	950500	-8216.096007350512	-9100.004461593953	-8216.115879393099	367.34	25630.6257	1.0032
GOMC	951000	-8229.608996309269	-9106.959676499195	-8229.7083565222	444.86	25630.6257	1.0085
NAMD	951000	-8227.5794	-9106.4118	-8229.1323	320.0945	25630.6257	1.0085316483459863
NAMD	953500	-8148.6555	-8913.1784	-8151.468800000001	-644.4058	25630.6257	1.0085316483459863
GOMC	953500	-8151.3131485188205	-8913.00854085585	-8151.31314851882	-475.03	25630.6257	1.0085
GOMC	954000	-8131.043665080684	-8895.322422953946	-8131.023793038097	-578.93	25630.6257	1.0032
NAMD	954000	-8129.8117	-8895.5415	-8131.2189	-663.3545	25630.6257	1.0032190860233272
NAMD	956500	-8208.1574	-8956.3408	-8212.7908	-875.8876	25630.6257	1.0032190860233272
GOMC	956500	-8213.11520096255	-8956.72703454595	-8213.194689132897	-1107.1	25630.6257	1.0032
GOMC	957000	-8213.11520096255	-8956.72703454595	-8213.194689132897	-1107.1	25630.6257	1.0032
NAMD	957000	-8208.1580	-8956.3415	-8212.791500000001	-888.7278	25630.6257	1.0032190860233272
NAMD	959500	-8130.6778	-9007.5682	-8134.0235999999995	563.1660	25630.6257	1.0032190860233272
GOMC	959500	-8134.421912320373	-9007.798183993018	-8134.262935979682	419.49	25630.6257	1.0032
GOMC	960000	-8147.140019575674	-9013.561076343076	-8147.15989161826	402.61	25630.6257	1.0065
NAMD	960000	-8144.7761	-9013.2099	-8146.7977	507.0866	25630.6257	1.0064584532932412
NAMD	962500	-8094.0039	-8876.7667	-8097.3782	-85.7671	25630.6257	1.0064584532932412
GOMC	962500	-8097.658633535518	-8877.040143774451	-8097.678505578104	-140.61	25630.6257	1.0065
GOMC	963000	-8119.915321232295	-8884.988960809014	-8119.935193274881	-165.92	25630.6257	1.0138
NAMD	963000	-8116.4452	-8884.8553	-8119.779999999999	-106.4069	25630.6257	1.0138442106686454
NAMD	965500	-8164.0694	-9027.5333	-8170.413799999999	405.5737	25630.6257	1.0138442106686454
GOMC	965500	-8170.191588975908	-9027.272785727699	-8170.171716933322	490.07	25630.6257	1.0138
GOMC	966000	-8164.627417051714	-9027.272785727699	-8164.5280568387825	458.79	25630.6257	1.0097
NAMD	966000	-8159.9917	-9027.5805	-8164.8275	397.1243	25630.6257	1.0096978205631555
NAMD	968500	-8071.6673	-8898.8010	-8074.6496	474.0049	25630.6257	1.0096978205631555
GOMC	968500	-8074.607064135284	-8898.700670193637	-8074.567320050112	430.29	25630.6257	1.0097
GOMC	969000	-8074.010902857692	-8898.501949767773	-8073.951286729934	444.74	25630.6257	1.0097
NAMD	969000	-8071.2288	-8898.6488	-8074.081300000001	450.6462	25630.6257	1.0096978205631555
NAMD	971500	-8208.4890	-9117.4519	-8211.9845	683.4788	25630.6257	1.0096978205631555
GOMC	971500	-8212.12159883323	-9117.690579495857	-8212.24083108875	841.57	25630.6257	1.0097
GOMC	972000	-8212.12159883323	-9117.690579495857	-8212.24083108875	838.73	25630.6257	1.0097
NAMD	972000	-8208.5462	-9117.4488	-8211.9764	672.1051	25630.6257	1.0096978205631555
NAMD	974500	-8133.8387	-8991.9277	-8136.9525	521.2389	25630.6257	1.0096978205631555
GOMC	974500	-8137.005277856606	-8991.900549923892	-8136.945661728848	523.29	25630.6257	1.0097
GOMC	975000	-8134.421912320373	-8991.900549923892	-8134.421912320374	507.85	25630.6257	1.0076
NAMD	975000	-8131.2705	-8991.8105	-8134.3093	462.6269	25630.6257	1.0076246255104104
NAMD	977500	-8132.4906	-8903.4003	-8134.1734	-279.7100	25630.6257	1.0076246255104104
GOMC	977500	-8134.620632746237	-8903.867401266103	-8134.660376831411	-339.21	25630.6257	1.0076
GOMC	978000	-8149.325944260179	-8921.553519168006	-8149.365688345353	-387.97	25630.6257	1.0067000000000002
NAMD	978000	-8147.3446	-8921.2340	-8149.0222	-328.1230	25630.6257	1.0067176026748343
NAMD	980500	-8202.2787	-9072.3404	-8205.6024	451.4206	25630.6257	1.0067176026748343
GOMC	980500	-8205.961265631444	-9072.58104282471	-8205.861905418511	304.86	25630.6257	1.0067000000000002
GOMC	981000	-8199.99965285552	-9072.978483676437	-8199.959908770348	218.82	25630.6257	1.0005
NAMD	981000	-8197.9266	-9072.6845	-8199.649	275.4922	25630.6257	1.0004980175165992
NAMD	983500	-8174.3488	-9023.7854	-8178.3181	-117.9833	25630.6257	1.0004980175165992
GOMC	983500	-8178.736567288063	-9024.291979339736	-8178.835927500995	-42.731	25630.6257	1.0005
GOMC	984000	-8178.736567288063	-9024.291979339736	-8178.835927500995	-42.731	25630.6257	1.0005
NAMD	984000	-8174.3477	-9023.7843	-8178.316999999999	-121.4555	25630.6257	1.0004980175165992
NAMD	986500	-8238.4515	-9092.6105	-8241.5126	-83.7710	25630.6257	1.0004980175165992
GOMC	986500	-8241.33350143525	-9092.453085411118	-8241.373245520423	-145.25	25630.6257	1.0005
GOMC	987000	-8241.532221861115	-9092.254364985252	-8241.591837988872	-157.37	25630.6257	1.0005
NAMD	987000	-8239.9322	-9092.3947	-8241.723100000001	-53.9913	25630.6257	1.0004980175165992
NAMD	989500	-8178.7771	-9043.4194	-8184.010700000001	-61.1038	25630.6257	1.0004980175165992
GOMC	989500	-8183.903298360529	-9043.369140222689	-8183.982786530875	4.3794	25630.6257	1.0005
GOMC	990000	-8185.095620915714	-9043.170419796825	-8185.194981128647	-10.652	25630.6257	1.0005
NAMD	990000	-8180.0148	-9043.2417	-8185.2484	-72.7576	25630.6257	1.0004980175165992
NAMD	992500	-8157.9686	-9080.3352	-8161.848599999999	760.6477	25630.6257	1.0004980175165992
GOMC	992500	-8161.845331089617	-9080.331139433409	-8161.8652031322035	829.95	25630.6257	1.0005
GOMC	993000	-8175.755760900102	-9092.651805836982	-8175.696144772344	855.0	25630.6257	1.0037
NAMD	993000	-8171.9977	-9092.8372	-8175.8579	792.9461	25630.6257	1.0037373847865132
NAMD	995500	-8157.4492	-9023.6580	-8158.9622	447.8773	25630.6257	1.0037373847865132
GOMC	995500	-8159.4606859792475	-9024.093258913872	-8159.420941894074	428.94	25630.6257	1.0037
GOMC	996000	-8154.691395758509	-9010.381549529251	-8154.512547375232	353.83	25630.6257	1.0046
NAMD	996000	-8152.9287	-9010.0380	-8154.1502	323.0766	25630.6257	1.0046444076220893
NAMD	998500	-8235.0689	-9039.9065	-8237.150099999999	-324.9951	25630.6257	1.0046444076220893
GOMC	998500	-8237.359092917968	-9040.189613408864	-8237.458453130901	-405.22	25630.6257	1.0046
GOMC	999000	-8242.923264842162	-9040.587054260592	-8242.982880969921	-336.21	25630.6257	1.0088
NAMD	999000	-8240.5487	-9040.2586	-8242.630099999998	-279.1564	25630.6257	1.0087907977275794
NAMD	1001500	-8206.5224	-9075.5626	-8210.9988	406.2157	25630.6257	1.0087907977275794
GOMC	1001500	-8210.929276278044	-9075.56184921267	-8211.00876444839	415.33	25630.6257	1.0088
GOMC	1002000	-8212.519039684958	-9075.363128786807	-8212.499167642372	353.62	25630.6257	1.0088
NAMD	1002000	-8209.2466	-9075.4356	-8212.5496	369.5793	25630.6257	1.0087907977275794
NAMD	1004500	-8189.3265	-8985.6848	-8193.3448	-209.2166	25630.6257	1.0087907977275794
GOMC	1004500	-8193.24315837614	-8985.54149629624	-8193.223286333556	-263.98	25630.6257	1.0088
GOMC	1005000	-8184.89690048985	-8978.785001816861	-8185.036004787954	-347.86	25630.6257	1.0055
NAMD	1005000	-8182.6403	-8978.8611	-8185.1027	-332.5356	25630.6257	1.0055514304576654
NAMD	1007500	-8139.3320	-8993.3522	-8143.082399999999	165.6209	25630.6257	1.0055514304576654
GOMC	1007500	-8143.5630519101205	-8993.887754182531	-8143.642540080466	333.59	25630.6257	1.0055
GOMC	1008000	-8144.556654039441	-8993.689033756667	-8144.497037911681	397.98	25630.6257	1.0076
NAMD	1008000	-8140.6396	-8993.1885	-8143.9755000000005	184.8923	25630.6257	1.0076246255104104
NAMD	1010500	-8150.2692	-8975.6743	-8154.7142	166.1990	25630.6257	1.0076246255104104
GOMC	1010500	-8155.088836610238	-8976.002915854764	-8155.068964567651	40.389	25630.6257	1.0076
GOMC	1011000	-8140.58224552216	-8966.06689456156	-8140.602117564746	-9.6186	25630.6257	1.0023
NAMD	1011000	-8137.5014	-8965.7579	-8140.2654	120.7524	25630.6257	1.0023120631877511
NAMD	1013500	-8196.4951	-9088.3424	-8201.3662	370.0742	25630.6257	1.0023120631877511
GOMC	1013500	-8201.788136688298	-9088.6773973197	-8201.728520560539	191.15	25630.6257	1.0023
GOMC	1014000	-8194.435480931326	-9082.318343692048	-8194.41560888874	199.05	25630.6257	1.0011
NAMD	1014000	-8189.2087	-9081.9907	-8194.0748	381.5366	25630.6257	1.0011458909705822
NAMD	1016500	-8165.8242	-8985.3347	-8167.3009999999995	-274.4128	25630.6257	1.0011458909705822
GOMC	1016500	-8167.806943865539	-8985.740216722104	-8167.727455695193	-231.3	25630.6257	1.0011
GOMC	1017000	-8192.249556246821	-9015.548280601717	-8192.229684204234	-204.74	25630.6257	1.0026
NAMD	1017000	-8190.3701	-9015.1898	-8191.8431	-262.6861	25630.6257	1.0025712125693442
NAMD	1019500	-8161.2024	-9068.8864	-8162.5758	634.6717	25630.6257	1.0025712125693442
GOMC	1019500	-8162.838933218937	-9069.202795585019	-8162.918421389282	629.72	25630.6257	1.0026
GOMC	1020000	-8159.4606859792475	-9069.202795585019	-8159.4209418940745	624.18	25630.6257	1.0005
NAMD	1020000	-8157.8386	-9068.9788	-8159.174800000001	598.2558	25630.6257	1.0004980175165992
NAMD	1022500	-8162.6478	-9034.1722	-8163.852700000001	566.4188	25630.6257	1.0004980175165992
GOMC	1022500	-8163.832535348258	-9034.029280207076	-8163.733175135325	472.94	25630.6257	1.0005
GOMC	1023000	-8168.999266420724	-9033.830559781212	-8168.899906207791	518.45	25630.6257	1.0046
NAMD	1023000	-8167.7730	-9033.9207	-8168.977900000001	607.6439	25630.6257	1.0046444076220893
NAMD	1025500	-8140.9590	-9033.3112	-8147.7739	578.2882	25630.6257	1.0046444076220893
GOMC	1025500	-8148.133621704995	-9033.631839355348	-8148.113749662408	541.88	25630.6257	1.0046
GOMC	1026000	-8141.774568077344	-9028.067667431154	-8141.695079906998	544.17	25630.6257	1.0035
NAMD	1026000	-8135.0270	-9027.8726	-8141.4808	584.7244	25630.6257	1.0034782354049203
NAMD	1028500	-8144.1528	-8969.7543	-8147.046200000001	-44.8184	25630.6257	1.0034782354049203
GOMC	1028500	-8147.140019575674	-8969.842582652978	-8147.159891618261	-75.151	25630.6257	1.0035
GOMC	1029000	-8157.473481720607	-8976.599077132358	-8157.374121507675	-41.814	25630.6257	1.0067000000000002
NAMD	1029000	-8155.6909	-8976.6006	-8157.3611	1.6971	25630.6257	1.0067176026748343
NAMD	1031500	-8124.7666	-8941.5827	-8128.119300000001	62.6478	25630.6257	1.0067176026748343
GOMC	1031500	-8128.659019970315	-8942.021723032007	-8128.579531799969	-25.291	25630.6257	1.0067000000000002
GOMC	1032000	-8126.47309528581	-8955.534711990764	-8126.41347915805	-62.382	25630.6257	0.99959
NAMD	1032000	-8122.9830	-8955.1489	-8126.0165	45.2888	25630.6257	0.9995909946810233
NAMD	1034500	-8153.2200	-8960.2680	-8155.89	-415.1571	25630.6257	0.9995909946810233
GOMC	1034500	-8156.082438739558	-8960.304002211502	-8155.943334441453	-381.03	25630.6257	0.99959
GOMC	1035000	-8158.864524701656	-8960.900163489094	-8158.963884914587	-352.28	25630.6257	1.0017
NAMD	1035000	-8156.1167	-8960.7365	-8158.786700000001	-375.1198	25630.6257	1.0016641897337684
NAMD	1037500	-8136.5361	-8974.2273	-8138.481000000001	172.9732	25630.6257	1.0016641897337684
GOMC	1037500	-8138.1976004117905	-8974.015711596123	-8138.296960624722	140.72	25630.6257	1.0017
GOMC	1038000	-8138.595041263519	-8974.214432021989	-8138.595041263519	152.25	25630.6257	1.0017
NAMD	1038000	-8137.9826	-8974.3914	-8138.7633000000005	150.4191	25630.6257	1.0016641897337684
NAMD	1040500	-8180.4273	-8912.5097	-8182.6791	-1095.0436	25630.6257	1.0016641897337684
GOMC	1040500	-8182.710975805346	-8912.412379578258	-8182.591743549827	-1116.1	25630.6257	1.0017
GOMC	1041000	-8182.710975805346	-8912.412379578258	-8182.591743549827	-1116.1	25630.6257	1.0017
NAMD	1041000	-8180.4264	-8912.5087	-8182.6781	-1090.3284	25630.6257	1.0016641897337684
NAMD	1043500	-8181.8726	-9021.3683	-8183.8351	9.8802	25630.6257	1.0016641897337684
GOMC	1043500	-8183.704577934665	-9021.311172951775	-8183.803938147597	-37.439	25630.6257	1.0017
GOMC	1044000	-8183.108416657074	-9021.112452525911	-8183.088544614487	-14.251	25630.6257	1.0017
NAMD	1044000	-8181.3307	-9021.2163	-8183.1654	40.6068	25630.6257	1.0016641897337684
NAMD	1046500	-8129.5164	-8984.7066	-8132.3034	252.4103	25630.6257	1.0016641897337684
GOMC	1046500	-8132.633428487597	-8985.144055444513	-8132.7526607431155	260.68	25630.6257	1.0017
GOMC	1047000	-8130.646224228955	-8984.746614592785	-8130.646224228956	306.81	25630.6257	1.0017
NAMD	1047000	-8127.8914	-8984.4166	-8130.2963	318.0238	25630.6257	1.0016641897337684
NAMD	1049500	-8190.3987	-9055.5021	-8191.9387	222.3482	25630.6257	1.0016641897337684
GOMC	1049500	-8192.249556246821	-9055.888527052126	-8192.348916459754	199.13	25630.6257	1.0017
GOMC	1050000	-8197.01884646756	-9055.689806626262	-8196.979102382387	284.83	25630.6257	1.0058
NAMD	1050000	-8195.3991	-9055.4399	-8196.705699999999	306.5055	25630.6257	1.0058105798392583
NAMD	1052500	-8164.9003	-9057.9937	-8166.179600000001	801.9064	25630.6257	1.0058105798392583
GOMC	1052500	-8166.614621310355	-9058.471892588359	-8166.674237438114	671.33	25630.6257	1.0058
