#STEP MOLFRAC_DIOX
389500 0.0130331754
390000 0.0153664303
392500 0.0153664303
393000 0.0153482881
395500 0.0153482881
396000 0.0130177515
398500 0.0130177515
399000 0.0153482881
401500 0.0153482881
402000 0.0188235294
404500 0.0188235294
405000 0.0188014101
407500 0.0188014101
408000 0.0176678445
410500 0.0176678445
411000 0.0176678445
413500 0.0176678445
414000 0.0176470588
416500 0.0176470588
417000 0.0153482881
419500 0.0153482881
420000 0.016509434
422500 0.016509434
423000 0.0211764706
425500 0.0211764706
426000 0.0223004695
428500 0.0223004695
429000 0.0211267606
431500 0.0211267606
432000 0.0211267606
434500 0.0211267606
435000 0.0153301887
437500 0.0153301887
438000 0.0153301887
440500 0.0153301887
441000 0.0141676505
443500 0.0141676505
444000 0.0141843972
446500 0.0141843972
447000 0.0153301887
449500 0.0153301887
450000 0.0141676505
452500 0.0141676505
453000 0.0188014101
455500 0.0188014101
456000 0.0164899882
458500 0.0164899882
459000 0.0153301887
461500 0.0153301887
462000 0.0141676505
464500 0.0141676505
465000 0.0118483412
467500 0.0118483412
468000 0.00950118765
470500 0.00950118765
471000 0.00948991696
473500 0.00948991696
474000 0.00831353919
476500 0.00831353919
477000 0.011820331
479500 0.011820331
480000 0.0129716981
482500 0.0129716981
483000 0.012987013
485500 0.012987013
486000 0.0118063754
488500 0.0118063754
489000 0.0141342756
491500 0.0141342756
492000 0.0164512338
494500 0.0164512338
495000 0.0153121319
497500 0.0153121319
498000 0.0141509434
500500 0.0141509434
501000 0.012987013
503500 0.012987013
504000 0.012987013
506500 0.012987013
507000 0.0106635071
509500 0.0106635071
510000 0.0106761566
512500 0.0106761566
513000 0.00948991696
515500 0.00948991696
516000 0.0130023641
518500 0.0130023641
519000 0.0106635071
521500 0.0106635071
522000 0.011820331
524500 0.011820331
525000 0.00946745562
527500 0.00946745562
528000 0.0106382979
530500 0.0106382979
531000 0.00946745562
533500 0.00946745562
534000 0.00947867299
536500 0.00947867299
537000 0.0106635071
539500 0.0106635071
540000 0.00948991696
542500 0.00948991696
543000 0.00834326579
545500 0.00834326579
546000 0.0118764846
548500 0.0118764846
549000 0.0142011834
551500 0.0142011834
552000 0.0130331754
554500 0.0130331754
555000 0.0118623962
557500 0.0118623962
558000 0.0106888361
560500 0.0106888361
561000 0.00831353919
563500 0.00831353919
564000 0.00951248514
566500 0.00951248514
567000 0.0106888361
569500 0.0106888361
570000 0.0118623962
572500 0.0118623962
573000 0.0130486358
575500 0.0130486358
576000 0.0177304965
578500 0.0177304965
579000 0.0188902007
581500 0.0188902007
582000 0.0177514793
584500 0.0177514793
585000 0.0165876777
587500 0.0165876777
588000 0.0188902007
590500 0.0188902007
591000 0.0200471698
593500 0.0200471698
594000 0.0177095632
596500 0.0177095632
597000 0.0176886792
599500 0.0176886792
600000 0.0165484634
602500 0.0165484634
603000 0.0142011834
605500 0.0142011834
606000 0.0118623962
608500 0.0118623962
609000 0.0165289256
611500 0.0165289256
612000 0.0176886792
614500 0.0176886792
615000 0.0177095632
617500 0.0177095632
618000 0.0177095632
620500 0.0177095632
621000 0.0188902007
623500 0.0188902007
624000 0.0165876777
626500 0.0165876777
627000 0.0188902007
629500 0.0188902007
630000 0.0142517815
632500 0.0142517815
633000 0.0142348754
635500 0.0142348754
636000 0.0118764846
638500 0.0118764846
639000 0.0118764846
641500 0.0118764846
642000 0.0118906064
644500 0.0118906064
645000 0.013064133
647500 0.013064133
648000 0.0153846154
650500 0.0153846154
651000 0.0153846154
653500 0.0153846154
654000 0.0130486358
656500 0.0130486358
657000 0.0142348754
659500 0.0142348754
660000 0.0119047619
662500 0.0119047619
663000 0.00954653938
665500 0.00954653938
666000 0.010727056
668500 0.010727056
669000 0.0142517815
671500 0.0142517815
672000 0.0142687277
674500 0.0142687277
675000 0.0154394299
677500 0.0154394299
678000 0.0142687277
680500 0.0142687277
681000 0.0154394299
683500 0.0154394299
684000 0.0177725118
686500 0.0177725118
687000 0.0177514793
689500 0.0177514793
690000 0.0165876777
692500 0.0165876777
693000 0.0165680473
695500 0.0165680473
696000 0.0154211151
698500 0.0154211151
699000 0.0200708383
701500 0.0200708383
702000 0.0223792697
704500 0.0223792697
705000 0.0223792697
707500 0.0223792697
708000 0.0224056604
710500 0.0224056604
711000 0.0224056604
713500 0.0224056604
714000 0.0212765957
716500 0.0212765957
717000 0.0201183432
719500 0.0201183432
720000 0.0236686391
722500 0.0236686391
723000 0.025974026
725500 0.025974026
726000 0.0282685512
728500 0.0282685512
729000 0.0271226415
731500 0.0271226415
732000 0.025974026
734500 0.025974026
735000 0.0224852071
737500 0.0224852071
738000 0.0201660735
740500 0.0201660735
741000 0.0213270142
743500 0.0213270142
744000 0.0166865316
746500 0.0166865316
747000 0.0167064439
749500 0.0167064439
750000 0.0190023753
752500 0.0190023753
753000 0.019047619
755500 0.019047619
756000 0.0201660735
758500 0.0201660735
759000 0.016646849
761500 0.016646849
762000 0.0189798339
764500 0.0189798339
765000 0.0201421801
767500 0.0201421801
768000 0.0201421801
770500 0.0201421801
771000 0.0190023753
773500 0.0190023753
774000 0.0190023753
776500 0.0190023753
777000 0.0178359096
779500 0.0178359096
780000 0.016646849
782500 0.016646849
783000 0.0166666667
785500 0.0166666667
786000 0.0143369176
788500 0.0143369176
789000 0.0155316607
791500 0.0155316607
792000 0.0178571429
794500 0.0178571429
795000 0.0167064439
797500 0.0167064439
798000 0.0143369176
800500 0.0143369176
801000 0.0166865316
803500 0.0166865316
804000 0.0131736527
806500 0.0131736527
807000 0.0119904077
809500 0.0119904077
810000 0.0131736527
812500 0.0131736527
813000 0.0143712575
815500 0.0143712575
816000 0.0131736527
818500 0.0131736527
819000 0.0154761905
821500 0.0154761905
822000 0.016646849
824500 0.016646849
825000 0.0142857143
827500 0.0142857143
828000 0.0142857143
830500 0.0142857143
831000 0.0131108462
833500 0.0131108462
834000 0.0166270784
836500 0.0166270784
837000 0.0143198091
839500 0.0143198091
840000 0.0189798339
842500 0.0189798339
843000 0.0154761905
845500 0.0154761905
846000 0.0166270784
848500 0.0166270784
849000 0.0154577883
851500 0.0154577883
852000 0.0119189511
854500 0.0119189511
855000 0.0131108462
857500 0.0131108462
858000 0.0130952381
860500 0.0130952381
861000 0.0130952381
863500 0.0130952381
864000 0.010727056
866500 0.010727056
867000 0.00955794504
869500 0.00955794504
870000 0.0107398568
872500 0.0107398568
873000 0.0131108462
875500 0.0131108462
876000 0.0130952381
878500 0.0130952381
879000 0.0165876777
881500 0.0165876777
882000 0.0131108462
884500 0.0131108462
885000 0.0154761905
887500 0.0154761905
888000 0.0178571429
890500 0.0178571429
891000 0.0143369176
893500 0.0143369176
894000 0.0166865316
896500 0.0166865316
897000 0.0190023753
899500 0.0190023753
900000 0.0190023753
902500 0.0190023753
903000 0.0201660735
905500 0.0201660735
906000 0.0201660735
908500 0.0201660735
909000 0.0178359096
911500 0.0178359096
912000 0.0154946365
914500 0.0154946365
915000 0.0143369176
917500 0.0143369176
918000 0.0143198091
920500 0.0143198091
921000 0.0154761905
923500 0.0154761905
924000 0.0131421744
926500 0.0131421744
927000 0.0143198091
929500 0.0143198091
930000 0.0131421744
932500 0.0131421744
933000 0.0154946365
935500 0.0154946365
936000 0.014354067
938500 0.014354067
939000 0.0167064439
941500 0.0167064439
942000 0.014354067
944500 0.014354067
945000 0.019047619
947500 0.019047619
948000 0.0225921522
950500 0.0225921522
951000 0.0214285714
953500 0.0214285714
954000 0.0202622169
956500 0.0202622169
957000 0.021454112
959500 0.021454112
960000 0.0214285714
962500 0.0214285714
963000 0.0190703218
965500 0.0190703218
966000 0.0202380952
968500 0.0202380952
969000 0.0178997613
971500 0.0178997613
972000 0.0155502392
974500 0.0155502392
975000 0.0143884892
977500 0.0143884892
978000 0.0143884892
980500 0.0143884892
981000 0.0155502392
983500 0.0155502392
984000 0.0155316607
986500 0.0155316607
987000 0.0178997613
989500 0.0178997613
990000 0.0155316607
992500 0.0155316607
993000 0.014354067
995500 0.014354067
996000 0.0155316607
998500 0.0155316607
999000 0.014354067
1001500 0.014354067
1002000 0.0178571429
1004500 0.0178571429
1005000 0.0167064439
1007500 0.0167064439
1008000 0.0190023753
1010500 0.0190023753
1011000 0.0154946365
1013500 0.0154946365
1014000 0.0166666667
1016500 0.0166666667
1017000 0.0166666667
1019500 0.0166666667
1020000 0.0131421744
1022500 0.0131421744
1023000 0.0143198091
1025500 0.0143198091
1026000 0.0166666667
1028500 0.0166666667
1029000 0.0143027414
1031500 0.0143027414
1032000 0.016646849
1034500 0.016646849
1035000 0.0154946365
1037500 0.0154946365
1038000 0.0166666667
1040500 0.0166666667
1041000 0.0155131265
1043500 0.0155131265
1044000 0.0107913669
1046500 0.0107913669
1047000 0.00959232614
1049500 0.00959232614
1050000 0.0119617225
1052500 0.0119617225
1053000 0.0107913669
1055500 0.0107913669
1056000 0.0131421744
1058500 0.0131421744
1059000 0.0131264916
1061500 0.0131264916
1062000 0.0131264916
1064500 0.0131264916
1065000 0.0119474313
1067500 0.0119474313
1068000 0.0143027414
1070500 0.0143027414
1071000 0.0131421744
1073500 0.0131421744
1074000 0.0131421744
1076500 0.0131421744
1077000 0.00956937799
1079500 0.00956937799
1080000 0.0107398568
1082500 0.0107398568
1083000 0.00954653938
1085500 0.00954653938
1086000 0.00835322196
1088500 0.00835322196
1089000 0.00716845878
1091500 0.00716845878
1092000 0.00835322196
1094500 0.00835322196
1095000 0.0107142857
1097500 0.0107142857
1098000 0.00953516091
1100500 0.00953516091
1101000 0.010727056
1103500 0.010727056
1104000 0.00955794504
1106500 0.00955794504
1107000 0.0119331742
1109500 0.0119331742
1110000 0.0107398568
1112500 0.0107398568
1113000 0.0154394299
1115500 0.0154394299
1116000 0.0165876777
1118500 0.0165876777
1119000 0.0166073547
1121500 0.0166073547
1122000 0.0142517815
1124500 0.0142517815
1125000 0.0142348754
1127500 0.0142348754
1128000 0.010727056
1130500 0.010727056
1131000 0.0119047619
1133500 0.0119047619
1134000 0.0165876777
1136500 0.0165876777
1137000 0.0165876777
1139500 0.0165876777
1140000 0.0188679245
1142500 0.0188679245
1143000 0.0188679245
1145500 0.0188679245
1146000 0.0153846154
1148500 0.0153846154
1149000 0.0142180095
1151500 0.0142180095
1152000 0.0165484634
1154500 0.0165484634
1155000 0.0142180095
1157500 0.0142180095
1158000 0.0188902007
1160500 0.0188902007
1161000 0.0177304965
1163500 0.0177304965
1164000 0.0154028436
1166500 0.0154028436
1167000 0.013064133
1169500 0.013064133
1170000 0.0165680473
1172500 0.0165680473
1173000 0.0154028436
1175500 0.0154028436
1176000 0.0154028436
1178500 0.0154028436
1179000 0.0118764846
1181500 0.0118764846
1182000 0.0130486358
1184500 0.0130486358
1185000 0.0142348754
1187500 0.0142348754
1188000 0.0142180095
1190500 0.0142180095
1191000 0.0165484634
1193500 0.0165484634
1194000 0.0177304965
1196500 0.0177304965
1197000 0.0177304965
1199500 0.0177304965
1200000 0.0188902007
1202500 0.0188902007
1203000 0.0177095632
1205500 0.0177095632
1206000 0.0165484634
1208500 0.0165484634
1209000 0.016509434
1211500 0.016509434
1212000 0.0141843972
1214500 0.0141843972
1215000 0.0188679245
1217500 0.0188679245
1218000 0.0153846154
1220500 0.0153846154
1221000 0.0142180095
1223500 0.0142180095
1224000 0.0142180095
1226500 0.0142180095
1227000 0.0130177515
1229500 0.0130177515
1230000 0.0118483412
1232500 0.0118483412
1233000 0.0130177515
1235500 0.0130177515
1236000 0.0118483412
1238500 0.0118483412
1239000 0.0106761566
1241500 0.0106761566
1242000 0.0118483412
1244500 0.0118483412
1245000 0.0106635071
1247500 0.0106635071
1248000 0.0106635071
1250500 0.0106635071
1251000 0.00595947557
1253500 0.00595947557
1254000 0.00832342449
1256500 0.00832342449
1257000 0.00948991696
1259500 0.00948991696
1260000 0.0106508876
1262500 0.0106508876
1263000 0.0106508876
1265500 0.0106508876
1266000 0.011820331
1268500 0.011820331
1269000 0.012987013
1271500 0.012987013
1272000 0.012987013
1274500 0.012987013
1275000 0.0141509434
1277500 0.0141509434
1278000 0.012987013
1280500 0.012987013
1281000 0.0153121319
1283500 0.0153121319
1284000 0.0141509434
1286500 0.0141509434
1287000 0.0175849941
1289500 0.0175849941
1290000 0.0175849941
1292500 0.0175849941
1293000 0.0187134503
1295500 0.0187134503
1296000 0.0175849941
1298500 0.0175849941
1299000 0.0164899882
1301500 0.0164899882
1302000 0.0199764982
1304500 0.0199764982
1305000 0.0223004695
1307500 0.0223004695
1308000 0.0199764982
1310500 0.0199764982
1311000 0.0211267606
1313500 0.0211267606
1314000 0.0222743259
1316500 0.0222743259
1317000 0.0245614035
1319500 0.0245614035
1320000 0.0233918129
1322500 0.0233918129
1323000 0.0199530516
1325500 0.0199530516
1326000 0.01992966
1328500 0.01992966
1329000 0.018735363
1331500 0.018735363
1332000 0.018735363
1334500 0.018735363
1335000 0.0152761457
1337500 0.0152761457
1338000 0.0152761457
1340500 0.0152761457
1341000 0.0164319249
1343500 0.0164319249
1344000 0.0164512338
1346500 0.0164512338
1347000 0.0164512338
1349500 0.0164512338
1350000 0.011778563
1352500 0.011778563
1353000 0.015258216
1355500 0.015258216
1356000 0.015258216
1358500 0.015258216
1359000 0.0187134503
1361500 0.0187134503
1362000 0.0152761457
1364500 0.0152761457
1365000 0.0175849941
1367500 0.0175849941
1368000 0.015258216
1370500 0.015258216
1371000 0.0129564193
1373500 0.0129564193
1374000 0.0117924528
1376500 0.0117924528
1377000 0.0117924528
1379500 0.0117924528
1380000 0.0129564193
1382500 0.0129564193
1383000 0.0152761457
1385500 0.0152761457
1386000 0.011778563
1388500 0.011778563
1389000 0.00943396226
1391500 0.00943396226
1392000 0.0117647059
1394500 0.0117647059
1395000 0.0117508813
1397500 0.0117508813
1398000 0.0140679953
1400500 0.0140679953
1401000 0.0152403283
1403500 0.0152403283
1404000 0.0152224824
1406500 0.0152224824
1407000 0.0117508813
1409500 0.0117508813
1410000 0.0140679953
1412500 0.0140679953
1413000 0.0140679953
1415500 0.0140679953
1416000 0.016374269
1418500 0.016374269
1419000 0.0152224824
1421500 0.0152224824
1422000 0.0140679953
1424500 0.0140679953
1425000 0.0129107981
1427500 0.0129107981
1428000 0.0117508813
1430500 0.0117508813
1431000 0.0140515222
1433500 0.0140515222
1434000 0.0140679953
1436500 0.0140679953
1437000 0.016374269
1439500 0.016374269
1440000 0.014084507
1442500 0.014084507
1443000 0.016374269
1445500 0.016374269
1446000 0.0151869159
1448500 0.0151869159
1449000 0.016336056
1451500 0.016336056
1452000 0.016336056
1454500 0.016336056
1455000 0.0151869159
1457500 0.0151869159
1458000 0.016336056
1460500 0.016336056
1461000 0.0151869159
1463500 0.0151869159
1464000 0.0128805621
1466500 0.0128805621
1467000 0.0117233294
1469500 0.0117233294
1470000 0.0105263158
1472500 0.0105263158
1473000 0.0105509965
1475500 0.0105509965
1476000 0.0128504673
1478500 0.0128504673
1479000 0.011682243
1481500 0.011682243
1482000 0.0105140187
1484500 0.0105140187
1485000 0.0116686114
1487500 0.0116686114
1488000 0.00935672515
1490500 0.00935672515
1491000 0.00932400932
1493500 0.00932400932
1494000 0.00933488915
1496500 0.00933488915
1497000 0.00701754386
1499500 0.00701754386
1500000 0.00468933177
1502500 0.00468933177
1503000 0.00352526439
1505500 0.00352526439
1506000 0.0058685446
1508500 0.0058685446
1509000 0.00586166471
1511500 0.00586166471
1512000 0.00586166471
1514500 0.00586166471
1515000 0.00588235294
1517500 0.00588235294
1518000 0.00587544066
1520500 0.00587544066
1521000 0.00703399766
1523500 0.00703399766
1524000 0.0093676815
1526500 0.0093676815
1527000 0.011682243
1529500 0.011682243
1530000 0.0105386417
1532500 0.0105386417
1533000 0.0116959064
1535500 0.0116959064
1536000 0.00821596244
1538500 0.00821596244
1539000 0.00821596244
1541500 0.00821596244
1542000 0.00705052879
1544500 0.00705052879
1545000 0.00821596244
1547500 0.00821596244
1548000 0.00937866354
1550500 0.00937866354
1551000 0.00937866354
1553500 0.00937866354
1554000 0.0105386417
1556500 0.0105386417
1557000 0.0105386417
1559500 0.0105386417
1560000 0.0105386417
1562500 0.0105386417
1563000 0.00821596244
1565500 0.00821596244
1566000 0.0116959064
1568500 0.0116959064
1569000 0.0116959064
1571500 0.0116959064
1572000 0.011682243
1574500 0.011682243
1575000 0.0105263158
1577500 0.0105263158
1578000 0.00935672515
1580500 0.00935672515
1581000 0.0116686114
1583500 0.0116686114
1584000 0.0116959064
1586500 0.0116959064
1587000 0.00935672515
1589500 0.00935672515
1590000 0.00934579439
1592500 0.00934579439
1593000 0.0081871345
1595500 0.0081871345
1596000 0.00817757009
1598500 0.00817757009
1599000 0.00932400932
1601500 0.00932400932
1602000 0.00931315483
1604500 0.00931315483
1605000 0.0116144019
1607500 0.0116144019
1608000 0.0104651163
1610500 0.0104651163
1611000 0.00815850816
1613500 0.00815850816
1614000 0.00700116686
1616500 0.00700116686
1617000 0.00700934579
1619500 0.00700934579
1620000 0.00932400932
1622500 0.00932400932
1623000 0.0104895105
1625500 0.0104895105
1626000 0.0116414435
1628500 0.0116414435
1629000 0.00933488915
1631500 0.00933488915
1632000 0.00701754386
1634500 0.00701754386
1635000 0.00468384075
1637500 0.00468384075
1638000 0.00700934579
1640500 0.00700934579
1641000 0.00932400932
1643500 0.00932400932
1644000 0.0116414435
1646500 0.0116414435
1647000 0.0116550117
1649500 0.0116550117
1650000 0.0105017503
1652500 0.0105017503
1653000 0.0105017503
1655500 0.0105017503
1656000 0.0128205128
1658500 0.0128205128
1659000 0.0151338766
1661500 0.0151338766
1662000 0.011682243
1664500 0.011682243
1665000 0.0093676815
1667500 0.0093676815
1668000 0.0105263158
1670500 0.0105263158
1671000 0.00819672131
1673500 0.00819672131
1674000 0.00819672131
1676500 0.00819672131
1677000 0.00703399766
1679500 0.00703399766
1680000 0.00703399766
1682500 0.00703399766
1683000 0.00704225352
1685500 0.00704225352
1686000 0.00819672131
1688500 0.00819672131
1689000 0.0105386417
1691500 0.0105386417
1692000 0.0105386417
1694500 0.0105386417
1695000 0.0151515152
1697500 0.0151515152
1698000 0.0163170163
1700500 0.0163170163
1701000 0.0174621653
1703500 0.0174621653
1704000 0.0163170163
1706500 0.0163170163
1707000 0.016336056
1709500 0.016336056
1710000 0.0140350877
1712500 0.0140350877
1713000 0.0151869159
1715500 0.0151869159
1716000 0.0140350877
1718500 0.0140350877
1719000 0.0140515222
1721500 0.0140515222
1722000 0.0152046784
1724500 0.0152046784
1725000 0.0175029172
1727500 0.0175029172
1728000 0.0186480186
1730500 0.0186480186
1731000 0.0175233645
1733500 0.0175233645
1734000 0.0141010576
1736500 0.0141010576
1737000 0.011778563
1739500 0.011778563
1740000 0.0140679953
1742500 0.0140679953
1743000 0.0152046784
1745500 0.0152046784
1746000 0.0152046784
1748500 0.0152046784
1749000 0.0140515222
1751500 0.0140515222
1752000 0.0152046784
1754500 0.0152046784
1755000 0.0140679953
1757500 0.0140679953
1758000 0.0117647059
1760500 0.0117647059
1761000 0.00943396226
1763500 0.00943396226
1764000 0.00825471698
1766500 0.00825471698
1767000 0.00941176471
1769500 0.00941176471
1770000 0.0117508813
1772500 0.0117508813
1773000 0.0117508813
1775500 0.0117508813
1776000 0.0105882353
1778500 0.0105882353
1779000 0.00941176471
1781500 0.00941176471
1782000 0.0070754717
1784500 0.0070754717
1785000 0.00824499411
1787500 0.00824499411
1788000 0.00824499411
1790500 0.00824499411
1791000 0.0117508813
1793500 0.0117508813
1794000 0.0105882353
1796500 0.0105882353
1797000 0.0128805621
1799500 0.0128805621
1800000 0.0140515222
1802500 0.0140515222
1803000 0.0128956624
1805500 0.0128956624
1806000 0.014084507
1808500 0.014084507
1809000 0.0129259694
1811500 0.0129259694
1812000 0.0117647059
1814500 0.0117647059
1815000 0.0152403283
1817500 0.0152403283
1818000 0.0141010576
1820500 0.0141010576
1821000 0.015258216
1823500 0.015258216
1824000 0.0141010576
1826500 0.0141010576
1827000 0.014084507
1829500 0.014084507
1830000 0.0141010576
1832500 0.0141010576
1833000 0.0141176471
1835500 0.0141176471
1836000 0.0152761457
1838500 0.0152761457
1839000 0.0152941176
1841500 0.0152941176
1842000 0.011820331
1844500 0.011820331
1845000 0.012987013
1847500 0.012987013
1848000 0.0141509434
1850500 0.0141509434
1851000 0.0106508876
1853500 0.0106508876
1854000 0.0141676505
1856500 0.0141676505
1857000 0.0164899882
1859500 0.0164899882
1860000 0.0153301887
1862500 0.0153301887
1863000 0.0130023641
1865500 0.0130023641
1866000 0.016509434
1868500 0.016509434
1869000 0.0176678445
1871500 0.0176678445
1872000 0.0176678445
1874500 0.0176678445
1875000 0.0153664303
1877500 0.0153664303
1878000 0.0153664303
1880500 0.0153664303
1881000 0.0188902007
1883500 0.0188902007
1884000 0.0189125296
1886500 0.0189125296
1887000 0.0165680473
1889500 0.0165680473
1890000 0.0142011834
1892500 0.0142011834
1893000 0.0130177515
1895500 0.0130177515
1896000 0.0141676505
1898500 0.0141676505
1899000 0.0153301887
1901500 0.0153301887
1902000 0.0130023641
1904500 0.0130023641
1905000 0.011820331
1907500 0.011820331
1908000 0.0106508876
1910500 0.0106508876
1911000 0.0129716981
1913500 0.0129716981
1914000 0.0118063754
1916500 0.0118063754
1917000 0.0129564193
1919500 0.0129564193
1920000 0.0152761457
1922500 0.0152761457
1923000 0.0175849941
1925500 0.0175849941
1926000 0.0164319249
1928500 0.0164319249
1929000 0.011778563
1931500 0.011778563
1932000 0.0141176471
1934500 0.0141176471
1935000 0.0129411765
1937500 0.0129411765
1938000 0.0106257379
1940500 0.0106257379
1941000 0.0117924528
1943500 0.0117924528
1944000 0.0106257379
1946500 0.0106257379
1947000 0.00946745562
1949500 0.00946745562
1950000 0.0129716981
1952500 0.0129716981
1953000 0.0117924528
1955500 0.0117924528
1956000 0.0118063754
1958500 0.0118063754
1959000 0.00945626478
1961500 0.00945626478
1962000 0.00829383886
1964500 0.00829383886
1965000 0.00947867299
1967500 0.00947867299
1968000 0.0106382979
1970500 0.0106382979
1971000 0.012987013
1973500 0.012987013
1974000 0.0141342756
1976500 0.0141342756
1977000 0.012987013
1979500 0.012987013
1980000 0.0118063754
1982500 0.0118063754
1983000 0.0141509434
1985500 0.0141509434
1986000 0.0153301887
1988500 0.0153301887
1989000 0.0176470588
1991500 0.0176470588
1992000 0.0188014101
1994500 0.0188014101
1995000 0.0176470588
1997500 0.0176470588
1998000 0.0176470588
2000500 0.0176470588
2001000 0.0153301887
2003500 0.0153301887
2004000 0.0141676505
2006500 0.0141676505
2007000 0.0176470588
2009500 0.0176470588
2010000 0.0141509434
2012500 0.0141509434
2013000 0.0188014101
2015500 0.0188014101
