#ENGINE	STEP	TOTAL_POT	TOTAL_ELECT	TOTAL_VDW_plus_ELECT	PRESSURE	VOLUME	DENSITY
GOMC	1055500	-7966.304432039359	-8783.641543618332	-7966.383920209704	-287.65	25630.6257	0.98156
GOMC	1056000	-7983.9905499412625	-8795.167328318448	-7983.970677898675	-232.83	25630.6257	0.98688
NAMD	1056000	-7980.4501	-8794.6952	-7983.4803	-379.3083	25630.6257	0.9868732387793405
NAMD	1058500	-7977.6745	-8794.3619	-7982.5358	-143.8402	25630.6257	0.9868732387793405
GOMC	1058500	-7982.599506960214	-8794.372446614992	-7982.55976287504	-210.7	25630.6257	0.98688
GOMC	1059000	-7989.5547218654565	-8802.122543223692	-7989.6342100358015	-154.72	25630.6257	0.9880399999999999
NAMD	1059000	-7985.8253	-8802.1722	-7989.655900000001	-149.0333	25630.6257	0.9880458897310495
NAMD	1061500	-7933.2362	-8795.7280	-7937.794399999999	557.2512	25630.6257	0.9880458897310495
GOMC	1061500	-7938.284851992523	-8796.16093044777	-7938.245107907351	452.36	25630.6257	0.9880399999999999
GOMC	1062000	-7937.092529437338	-8796.558371299498	-7936.913681054061	484.1	25630.6257	0.9880399999999999
NAMD	1062000	-7932.2140	-8796.1585	-7936.5013	591.0921	25630.6257	0.9880458897310495
NAMD	1064500	-7893.5090	-8670.0586	-7899.2429	-455.5418	25630.6257	0.9880458897310495
GOMC	1064500	-7899.3356485231625	-8670.172180449941	-7899.375392608336	-365.9	25630.6257	0.9880399999999999
GOMC	1065000	-7898.739487245571	-8669.973460024077	-7898.679871117812	-433.04	25630.6257	0.98597
NAMD	1065000	-7893.5814	-8669.8955	-7898.586200000001	-540.6160	25630.6257	0.9859726946783044
NAMD	1067500	-7965.6340	-8833.9447	-7971.2244	356.7039	25630.6257	0.9859726946783044
GOMC	1067500	-7971.471163111825	-8834.11653178781	-7971.411546984066	307.07	25630.6257	0.98597
GOMC	1068000	-7977.830216739476	-8835.507574768857	-7977.929576952407	358.25	25630.6257	0.99012
NAMD	1068000	-7971.9513	-8835.1439	-7977.541799999999	411.5489	25630.6257	0.9901190847837945
NAMD	1070500	-7987.0168	-8768.6469	-7991.184499999999	-402.0478	25630.6257	0.9901190847837945
GOMC	1070500	-7991.144485272369	-8768.538791252662	-7991.104741187197	-478.85	25630.6257	0.99012
GOMC	1071000	-7978.02893716534	-8760.788694643963	-7977.969321037581	-477.34	25630.6257	0.98688
NAMD	1071000	-7975.0431	-8760.7892	-7977.9610999999995	-467.5848	25630.6257	0.9868732387793405
NAMD	1073500	-8031.1043	-8891.6741	-8036.1093	278.0079	25630.6257	0.9868732387793405
GOMC	1073500	-8036.45274236938	-8892.142896140122	-8036.591846667485	71.072	25630.6257	0.98688
GOMC	1074000	-8034.6642585366035	-8892.142896140122	-8034.843106919881	125.12	25630.6257	0.98688
NAMD	1074000	-8029.9326	-8891.6445	-8034.323600000001	379.0329	25630.6257	0.9868732387793405
NAMD	1076500	-7995.9425	-8783.1522	-7998.6714	-348.7689	25630.6257	0.9868732387793405
GOMC	1076500	-7999.093302306933	-8783.641543618332	-7999.172790477279	-457.41	25630.6257	0.98688
GOMC	1077000	-8008.23444189668	-8796.16093044777	-8008.174825768921	-567.71	25630.6257	0.98299
NAMD	1077000	-8006.4663	-8795.6987	-8007.695600000001	-567.6327	25630.6257	0.9829924767899834
NAMD	1079500	-7969.7745	-8746.9977	-7971.9146	-711.3357	25630.6257	0.9829924767899834
GOMC	1079500	-7971.868603963553	-8746.878264833476	-7971.808987835793	-781.41	25630.6257	0.98299
GOMC	1080000	-7983.39438866367	-8755.621963571497	-7983.533492961776	-754.38	25630.6257	0.98623
NAMD	1080000	-7982.2459	-8755.5841	-7983.4828	-775.3066	25630.6257	0.9862318440598974
NAMD	1082500	-8105.6769	-8961.6965	-8108.407	-228.0308	25630.6257	0.9862318440598974
GOMC	1082500	-8108.786977383907	-8962.09248604428	-8108.8267214690795	-402.6	25630.6257	0.98623
GOMC	1083000	-8116.9345148443335	-8976.996517984086	-8116.934514844334	-370.89	25630.6257	0.9853200000000001
NAMD	1083000	-8113.9486	-8976.5784	-8116.502600000001	-223.4574	25630.6257	0.9853248212243215
NAMD	1085500	-8091.5904	-8908.9656	-8095.199799999999	-504.9362	25630.6257	0.9853248212243215
GOMC	1085500	-8095.671429276877	-8909.431573190297	-8095.6913013194635	-630.76	25630.6257	0.9853200000000001
GOMC	1086000	-8100.043278645887	-8921.553519168006	-8100.08302273106	-577.71	25630.6257	0.98442
NAMD	1086000	-8098.7341	-8921.1255	-8099.6344	-572.0762	25630.6257	0.9844177983887455
NAMD	1088500	-8037.9643	-8862.9745	-8040.103300000001	-402.2542	25630.6257	0.9844177983887455
GOMC	1088500	-8040.427150886662	-8863.32843438983	-8040.466894971835	-354.03	25630.6257	0.98442
GOMC	1089000	-8040.625871312526	-8864.918197796742	-8040.54638314218	-379.79	25630.6257	0.9823500000000001
NAMD	1089000	-8038.8890	-8864.7293	-8040.346800000001	-463.5517	25630.6257	0.9823446033360005
NAMD	1091500	-8044.3176	-8918.9673	-8045.8865000000005	-0.2432	25630.6257	0.9823446033360005
GOMC	1091500	-8046.19004323672	-8919.168874057637	-8046.110555066375	10.58	25630.6257	0.9823500000000001
GOMC	1092000	-8048.972129198817	-8919.168874057637	-8049.011873283991	40.853	25630.6257	0.98442
NAMD	1092000	-8047.2071	-8918.9449	-8048.7761	26.4881	25630.6257	0.9844177983887455
NAMD	1094500	-8079.8953	-8869.9618	-8081.034099999999	-825.3682	25630.6257	0.9844177983887455
GOMC	1094500	-8081.164838188799	-8870.084928869208	-8081.184710231385	-774.09	25630.6257	0.98442
GOMC	1095000	-8087.9213326681775	-8870.084928869208	-8087.9213326681775	-748.87	25630.6257	0.98856
NAMD	1095000	-8086.8005	-8870.0480	-8087.8675	-811.6079	25630.6257	0.9885641884942357
NAMD	1097500	-8092.2410	-8950.1948	-8094.7269	-209.5447	25630.6257	0.9885641884942357
GOMC	1097500	-8095.075267999285	-8950.566701344162	-8095.115012084457	-180.83	25630.6257	0.98856
GOMC	1098000	-8090.305977778547	-8950.367980918298	-8090.305977778547	-189.54	25630.6257	0.98649
NAMD	1098000	-8089.1769	-8950.1093	-8090.0292	-212.2092	25630.6257	0.9864909934414906
NAMD	1100500	-8100.8028	-8928.3638	-8103.007499999999	-385.7992	25630.6257	0.9864909934414906
GOMC	1100500	-8103.024085033848	-8928.508734073248	-8103.163189331952	-401.31	25630.6257	0.98649
GOMC	1101000	-8096.863751832061	-8917.579110650724	-8096.963112044993	-389.65	25630.6257	0.9873999999999999
NAMD	1101000	-8094.5530	-8917.3893	-8096.757600000001	-380.1328	25630.6257	0.9873980162770666
NAMD	1103500	-8000.3692	-8880.2625	-8001.950500000001	367.7051	25630.6257	0.9873980162770666
GOMC	1103500	-8001.87538826903	-8880.020950162412	-8001.736283970925	420.55	25630.6257	0.9873999999999999
GOMC	1104000	-7991.541926124098	-8873.065735257169	-7991.382949783406	381.57	25630.6257	0.9841599999999999
NAMD	1104000	-7990.8975	-8873.3333	-7991.6291	308.3537	25630.6257	0.9841586490071523
NAMD	1106500	-7963.4972	-8694.6481	-7965.4264	-1099.1026	25630.6257	0.9841586490071523
GOMC	1106500	-7965.90699118763	-8695.012233682952	-7965.807630974699	-1113.7	25630.6257	0.9841599999999999
GOMC	1107000	-7958.753055856524	-8685.274932815611	-7958.733183813938	-1021.9	25630.6257	0.98714
NAMD	1107000	-7956.7238	-8684.8319	-7958.263199999999	-994.1647	25630.6257	0.9871388668954735
NAMD	1109500	-7967.4416	-8726.2718	-7968.8240000000005	-631.0339	25630.6257	0.9871388668954735
GOMC	1109500	-7968.887797575592	-8726.410060969476	-7968.987157788524	-728.1	25630.6257	0.98714
GOMC	1110000	-7975.445571629107	-8738.134566095458	-7975.445571629107	-722.01	25630.6257	0.98623
NAMD	1110000	-7974.4416	-8738.0820	-7975.3783	-645.2850	25630.6257	0.9862318440598974
NAMD	1112500	-8030.3375	-8812.6091	-8031.974899999999	-609.5646	25630.6257	0.9862318440598974
GOMC	1112500	-8031.8821725745065	-8812.456005368624	-8031.842428489333	-692.09	25630.6257	0.98623
GOMC	1113000	-8042.6130755711665	-8812.25728494276	-8042.6528196563395	-620.32	25630.6257	0.99452
NAMD	1113000	-8041.1216	-8812.3748	-8042.759	-546.0879	25630.6257	0.9945246242708776
NAMD	1115500	-8070.2189	-8918.7785	-8072.3782	45.1912	25630.6257	0.9945246242708776
GOMC	1115500	-8072.421139450779	-8918.77143320591	-8072.381395365607	110.48	25630.6257	0.99452
GOMC	1116000	-8086.927730538857	-8925.527927685287	-8087.066834836962	69.025	25630.6257	0.99776
NAMD	1116000	-8084.8483	-8925.4404	-8086.9598	17.1025	25630.6257	0.9977639915407918
NAMD	1118500	-8021.9834	-8806.4905	-8024.3333999999995	-244.5429	25630.6257	0.9977639915407918
GOMC	1118500	-8024.728237243399	-8806.89183344443	-8024.748109285985	-255.01	25630.6257	0.99776
GOMC	1119000	-8014.792215950195	-8800.731500242644	-8014.871704120542	-232.7	25630.6257	0.9966
NAMD	1119000	-8012.5050	-8800.1865	-8014.308999999999	-225.9230	25630.6257	0.9965978193236228
NAMD	1121500	-8041.7986	-8886.8459	-8046.0741	254.6489	25630.6257	0.9965978193236228
GOMC	1121500	-8046.388763662584	-8887.17488549352	-8046.428507747757	246.98	25630.6257	0.9966
GOMC	1122000	-8051.158053883322	-8900.290433600549	-8051.237542053667	239.27	25630.6257	0.9936200000000001
NAMD	1122000	-8047.1396	-8899.9159	-8050.8361	285.3382	25630.6257	0.9936176014353018
NAMD	1124500	-8040.5388	-8891.3765	-8045.6233	-27.8356	25630.6257	0.9936176014353018
GOMC	1124500	-8045.3951615332635	-8891.149294010802	-8045.415033575851	73.573	25630.6257	0.9936200000000001
GOMC	1125000	-8056.722225807516	-8899.098111045365	-8056.682481722344	13.798	25630.6257	0.99478
NAMD	1125000	-8052.0570	-8899.3480	-8056.9159	-102.3573	25630.6257	0.9947837736524707
NAMD	1127500	-8017.8864	-8822.1169	-8021.917100000001	-204.8475	25630.6257	0.9947837736524707
GOMC	1127500	-8021.946151281302	-8822.193306235964	-8022.005767409061	-176.85	25630.6257	0.99478
GOMC	1128000	-8006.445958063904	-8818.417618144547	-8006.286981723213	-203.35	25630.6257	0.9873999999999999
NAMD	1128000	-8002.5294	-8818.4595	-8006.320500000001	-260.3056	25630.6257	0.9873980162770666
NAMD	1130500	-7969.7260	-8785.7431	-7974.340999999999	-167.0806	25630.6257	0.9873980162770666
GOMC	1130500	-7974.451969499786	-8785.827468302838	-7974.451969499787	-215.51	25630.6257	0.9873999999999999
GOMC	1131000	-7976.439173758427	-8785.628747876974	-7976.300069460323	-170.42	25630.6257	0.9894700000000001
NAMD	1131000	-7971.5966	-8785.5501	-7976.2116000000005	-136.6607	25630.6257	0.9894712113298116
NAMD	1133500	-7981.7453	-8885.0069	-7984.4839	847.6283	25630.6257	0.9894712113298116
GOMC	1133500	-7984.785431644718	-8885.386401660742	-7984.88479185765	783.4	25630.6257	0.9894700000000001
GOMC	1134000	-7990.548323994777	-8885.585122086606	-7990.429091739258	979.39	25630.6257	0.99776
NAMD	1134000	-7987.5465	-8885.3041	-7990.1343	1040.6381	25630.6257	0.9977639915407918
NAMD	1136500	-7968.3374	-8754.7886	-7971.164699999999	26.0415	25630.6257	0.9977639915407918
GOMC	1136500	-7971.0737222600965	-8754.82708186804	-7971.212826558201	-3.518	25630.6257	0.99776
GOMC	1137000	-7969.682679279048	-8754.628361442175	-7969.662807236461	3.6544	25630.6257	0.99776
NAMD	1137000	-7967.6477	-8754.6342	-7969.6458	56.0971	25630.6257	0.9977639915407918
NAMD	1139500	-8062.9455	-8844.4431	-8065.5196000000005	-306.9790	25630.6257	0.9977639915407918
GOMC	1139500	-8065.863365397265	-8844.84743478447	-8065.94285356761	-396.24	25630.6257	0.99776
GOMC	1140000	-8086.132848835401	-8862.334832260509	-8086.252081090919	-282.28	25630.6257	1.0042
NAMD	1140000	-8083.9862	-8861.9079	-8085.8168000000005	-228.3562	25630.6257	1.00424272608062
NAMD	1142500	-8017.1383	-8858.7366	-8022.6802	375.6359	25630.6257	1.00424272608062
GOMC	1142500	-8022.939753410623	-8858.95658502082	-8022.919881368037	572.49	25630.6257	1.0042
GOMC	1143000	-8023.337194262351	-8862.533552686373	-8023.297450177178	598.59	25630.6257	1.0042
NAMD	1143000	-8020.8506	-8862.4677	-8023.2125	525.6112	25630.6257	1.00424272608062
NAMD	1145500	-8063.1775	-8882.6210	-8067.015199999999	173.3010	25630.6257	1.00424272608062
GOMC	1145500	-8067.254408378313	-8882.80303612451	-8067.21466429314	160.08	25630.6257	1.0042
GOMC	1146000	-8057.318387085109	-8883.200476976237	-8057.318387085108	95.497	25630.6257	0.99802
NAMD	1146000	-8054.2862	-8882.9993	-8057.0975	117.4186	25630.6257	0.998023140922385
NAMD	1148500	-8053.5217	-8866.6468	-8058.3059	-352.7882	25630.6257	0.998023140922385
GOMC	1148500	-8058.31198921443	-8866.70668162952	-8058.3914773847755	-248.94	25630.6257	0.99802
GOMC	1149000	-8053.741419419555	-8866.507961203655	-8053.701675334383	-254.03	25630.6257	0.99595
NAMD	1149000	-8049.5479	-8866.4998	-8053.6761	-301.0839	25630.6257	0.9959499458696399
NAMD	1151500	-8048.7435	-8850.1552	-8050.997299999999	-331.6519	25630.6257	0.9959499458696399
GOMC	1151500	-8050.959333457458	-8850.014165856936	-8050.879845287112	-267.82	25630.6257	0.99595
GOMC	1152000	-8057.715827936837	-8850.2128862828	-8057.676083851664	-230.06	25630.6257	1.0001
NAMD	1152000	-8055.6228	-8850.2548	-8057.7092	-290.6953	25630.6257	1.00009633597513
NAMD	1154500	-7983.9984	-8773.1821	-7988.1079	-80.1663	25630.6257	1.00009633597513
GOMC	1154500	-7987.964958458544	-8773.109361047536	-7988.04444662889	10.553	25630.6257	1.0001
GOMC	1155000	-7984.984152070583	-8773.109361047536	-7985.123256368688	-94.209	25630.6257	0.99595
NAMD	1155000	-7983.1698	-8773.1992	-7985.186399999999	-106.7738	25630.6257	0.9959499458696399
NAMD	1157500	-7988.7983	-8818.1331	-7992.6867999999995	129.3050	25630.6257	0.9959499458696399
GOMC	1157500	-7992.932969105146	-8818.417618144547	-7992.992585232906	327.35	25630.6257	0.99595
GOMC	1158000	-7994.9201733637865	-8809.673919406527	-7994.9599174489595	397.94	25630.6257	1.0031
NAMD	1158000	-7990.8096	-8809.4022	-7994.661800000001	209.0319	25630.6257	1.003076553863451
NAMD	1160500	-7993.7429	-8780.8712	-8005.7369	95.3567	25630.6257	1.003076553863451
GOMC	1160500	-8006.247237638039	-8781.256898507963	-8006.147877425107	-71.429	25630.6257	1.0031
GOMC	1161000	-8001.676667843166	-8781.0581780821	-8001.537563545061	-73.049	25630.6257	1.001
NAMD	1161000	-7993.0924	-8780.7253	-8001.1867	-25.4910	25630.6257	1.001003358810706
NAMD	1163500	-8014.4078	-8862.6466	-8017.1077000000005	568.8142	25630.6257	1.001003358810706
GOMC	1163500	-8017.375581486428	-8862.9309935381	-8017.4153255716	524.61	25630.6257	1.001
GOMC	1164000	-8014.394775098467	-8862.732273112237	-8014.494135311398	456.9	25630.6257	0.99686
NAMD	1164000	-8012.7117	-8862.4532	-8014.1981	473.0204	25630.6257	0.9968569687052158
NAMD	1166500	-8054.9046	-8882.2245	-8058.1681	144.2562	25630.6257	0.9968569687052158
GOMC	1166500	-8058.31198921443	-8882.405595272781	-8058.371605342189	87.627	25630.6257	0.99686
GOMC	1167000	-8053.1452581419635	-8885.585122086606	-8053.244618354895	43.024	25630.6257	0.99271
NAMD	1167000	-8050.1905	-8885.3533	-8052.9984	97.7462	25630.6257	0.9927105785997257
NAMD	1169500	-8005.2309	-8854.6445	-8012.4013	112.7533	25630.6257	0.9927105785997257
GOMC	1169500	-8012.60629126569	-8854.982176503538	-8012.765267606381	268.19	25630.6257	0.99271
GOMC	1170000	-8019.164065319205	-8854.783456077674	-8019.223681446964	354.5	25630.6257	0.99893
NAMD	1170000	-8012.2106	-8854.4477	-8018.860100000001	216.5701	25630.6257	0.9989301637579608
NAMD	1172500	-8083.3337	-8911.6822	-8088.4328	-308.4528	25630.6257	0.9989301637579608
GOMC	1172500	-8088.318773519906	-8911.617497874802	-8088.378389647665	-53.216	25630.6257	0.99893
GOMC	1173000	-8085.934128409537	-8911.617497874802	-8085.914256366951	-85.798	25630.6257	0.99686
NAMD	1173000	-8081.4025	-8911.6677	-8085.9544	-309.7417	25630.6257	0.9968569687052158
NAMD	1175500	-8049.0813	-8868.4385	-8052.7348	-31.4272	25630.6257	0.9968569687052158
GOMC	1175500	-8052.946537716099	-8868.69388588816	-8053.006153843859	-92.569	25630.6257	0.99686
GOMC	1176000	-8050.363172179866	-8868.69388588816	-8050.3830442224535	-96.396	25630.6257	0.99686
NAMD	1176000	-8047.1112	-8868.4823	-8050.1485999999995	-32.6400	25630.6257	0.9968569687052158
NAMD	1178500	-8086.0411	-8890.6206	-8088.0023	-140.8548	25630.6257	0.9968569687052158
GOMC	1178500	-8087.9213326681775	-8890.553132733208	-8087.9610767533495	-288.02	25630.6257	0.99686
GOMC	1179000	-8090.902139056139	-8901.880197007462	-8091.021371311657	-377.53	25630.6257	0.99181
NAMD	1179000	-8090.6283	-8902.0158	-8091.1379	-329.5755	25630.6257	0.9918035557641497
NAMD	1181500	-8048.1177	-8867.3153	-8050.9551	17.9212	25630.6257	0.9918035557641497
GOMC	1181500	-8050.959333457458	-8867.302842907111	-8050.959333457458	-119.27	25630.6257	0.99181
GOMC	1182000	-8053.1452581419635	-8867.501563332975	-8053.2247463123085	-78.2	25630.6257	0.99388
NAMD	1182000	-8050.5697	-8867.5008	-8053.1992	57.8529	25630.6257	0.9938767508168949
NAMD	1184500	-8068.4913	-8844.6603	-8072.8105	-737.6774	25630.6257	0.9938767508168949
GOMC	1184500	-8073.017300728371	-8844.84743478447	-8073.017300728371	-735.22	25630.6257	0.99388
GOMC	1185000	-8065.068483693808	-8835.11013391713	-8065.068483693807	-684.53	25630.6257	0.99478
NAMD	1185000	-8063.0895	-8834.7966	-8064.744	-666.1859	25630.6257	0.9947837736524707
NAMD	1187500	-7958.8222	-8695.0103	-7962.8284	-667.2107	25630.6257	0.9947837736524707
GOMC	1187500	-7962.9261847996695	-8695.210954108816	-7963.045417055188	-658.29	25630.6257	0.99478
GOMC	1188000	-7971.272442685961	-8706.538018383068	-7971.431419026651	-625.62	25630.6257	0.99595
NAMD	1188000	-7967.3623	-8706.3000	-7971.177599999999	-669.9123	25630.6257	0.9959499458696399
NAMD	1190500	-8076.9940	-8876.6832	-8080.1158	-501.1798	25630.6257	0.9959499458696399
GOMC	1190500	-8080.568676911206	-8877.238864200315	-8080.687909166725	-401.5	25630.6257	0.99595
GOMC	1191000	-8085.1392467060805	-8877.43758462618	-8085.0995026209075	-326.19	25630.6257	1.0001
NAMD	1191000	-8082.4463	-8876.8815	-8084.5214	-389.4335	25630.6257	1.00009633597513
NAMD	1193500	-8054.8128	-8865.8329	-8060.591299999999	-5.8606	25630.6257	1.00009633597513
GOMC	1193500	-8060.497913898934	-8865.713079500198	-8060.497913898933	-180.0	25630.6257	1.0001
GOMC	1194000	-8049.56829047641	-8857.962982891499	-8049.548418433823	-73.126	25630.6257	1.001
NAMD	1194000	-8044.4156	-8857.9435	-8049.506899999999	47.1021	25630.6257	1.001003358810706
NAMD	1196500	-8074.6775	-8919.9351	-8080.346700000001	302.5528	25630.6257	1.001003358810706
GOMC	1196500	-8080.171236059478	-8919.76503533523	-8080.191108102065	255.79	25630.6257	1.001
GOMC	1197000	-8081.760999466391	-8919.566314909365	-8081.741127423805	239.18	25630.6257	1.001
NAMD	1197000	-8076.5518	-8919.8339	-8081.991999999999	249.9838	25630.6257	1.001003358810706
NAMD	1199500	-8093.2972	-8935.6395	-8095.831299999999	105.9236	25630.6257	1.001003358810706
GOMC	1199500	-8095.870149702741	-8935.662669404355	-8095.8701497027405	182.22	25630.6257	1.001
GOMC	1200000	-8099.645837794159	-8935.86138983022	-8099.665709836744	209.89	25630.6257	1.0031
NAMD	1200000	-8097.1117	-8935.7480	-8099.5363	147.5114	25630.6257	1.003076553863451
NAMD	1202500	-8024.4492	-8826.3174	-8025.8047	6.2321	25630.6257	1.003076553863451
GOMC	1202500	-8025.72183937272	-8826.167714753246	-8025.682095287548	41.947	25630.6257	1.0031
GOMC	1203000	-8032.875774703827	-8834.513972639537	-8032.915518788999	-6.9923	25630.6257	1.0022
NAMD	1203000	-8031.8214	-8834.6157	-8032.9978	-58.6473	25630.6257	1.002169531027875
NAMD	1205500	-8029.2346	-8820.1642	-8033.749999999999	-89.2874	25630.6257	1.002169531027875
GOMC	1205500	-8034.266817684876	-8820.603542829052	-8034.207201557117	-95.314	25630.6257	1.0022
GOMC	1206000	-8031.08729087105	-8817.821456866954	-8031.02767474329	-138.57	25630.6257	1.0001
NAMD	1206000	-8025.9592	-8817.2803	-8030.4744	-116.8015	25630.6257	1.00009633597513
NAMD	1208500	-7995.2012	-8682.2788	-7996.867	-1070.5260	25630.6257	1.00009633597513
GOMC	1208500	-7996.708657196564	-8682.095406001787	-7996.708657196565	-979.7	25630.6257	1.0001
GOMC	1209000	-8014.792215950195	-8699.185362626096	-8014.812087992781	-975.73	25630.6257	1.0024
NAMD	1209000	-8013.5246	-8699.4595	-8015.060000000001	-1065.2141	25630.6257	1.002435159144008
NAMD	1211500	-8057.0130	-8908.3262	-8063.249	230.7835	25630.6257	1.002435159144008
GOMC	1211500	-8063.478720286896	-8908.437971060976	-8063.379360073963	393.56	25630.6257	1.0024
GOMC	1212000	-8057.318387085109	-8908.636691486841	-8057.437619340628	351.84	25630.6257	0.99829
NAMD	1212000	-8053.9263	-8908.4022	-8057.186100000001	233.8683	25630.6257	0.9982887690385179
NAMD	1214500	-8075.2610	-8857.5220	-8077.693400000001	-256.0137	25630.6257	0.9982887690385179
GOMC	1214500	-8077.587870523245	-8857.366821613907	-8077.548126438072	-384.89	25630.6257	0.99829
GOMC	1215000	-8067.055687952449	-8835.11013391713	-8067.075559995035	-253.52	25630.6257	1.0042
NAMD	1215000	-8065.1482	-8835.3565	-8067.309499999999	-138.2965	25630.6257	1.00424272608062
NAMD	1217500	-8085.4529	-8911.6113	-8090.3213000000005	67.3717	25630.6257	1.00424272608062
GOMC	1217500	-8090.305977778547	-8911.418777448938	-8090.1470014378565	128.87	25630.6257	1.0042
GOMC	1218000	-8082.953322021575	-8910.822616171345	-8082.913577936402	48.174	25630.6257	0.99802
NAMD	1218000	-8080.0638	-8910.9750	-8083.0555	29.9414	25630.6257	0.998023140922385
NAMD	1220500	-7986.0842	-8733.3950	-7991.131600000001	-686.8559	25630.6257	0.998023140922385
GOMC	1220500	-7991.343205698234	-8733.762716726447	-7991.522054081511	-654.79	25630.6257	0.99802
GOMC	1221000	-7988.958560587865	-8733.762716726447	-7988.938688545278	-675.68	25630.6257	0.99595
NAMD	1221000	-7985.5638	-8733.5675	-7988.720799999999	-714.7845	25630.6257	0.9959499458696399
NAMD	1223500	-7979.1467	-8840.4026	-7982.742399999999	589.6202	25630.6257	0.9959499458696399
GOMC	1223500	-7982.798227386078	-8840.47558541546	-7982.83797147125	526.45	25630.6257	0.99595
GOMC	1224000	-7983.9905499412625	-8840.674305841325	-7983.9110617709175	539.05	25630.6257	0.99595
NAMD	1224000	-7981.3338	-8840.5700	-7983.7948	606.1326	25630.6257	0.9959499458696399
NAMD	1226500	-8030.8756	-8782.4915	-8035.2464	-859.8397	25630.6257	0.9959499458696399
GOMC	1226500	-8035.45914024006	-8782.647941489013	-8035.419396154888	-770.29	25630.6257	0.99595
GOMC	1227000	-8053.1452581419635	-8805.699510889246	-8053.16513018455	-754.63	25630.6257	0.99621
NAMD	1227000	-8050.1685	-8805.5100	-8052.9554	-774.1596	25630.6257	0.9962155739857729
NAMD	1229500	-8088.1789	-8954.9103	-8093.7764	215.4392	25630.6257	0.9962155739857729
GOMC	1229500	-8094.280386295828	-8955.3359915649	-8094.220770168069	197.48	25630.6257	0.99621
GOMC	1230000	-8088.51749394577	-8955.3359915649	-8088.51749394577	233.67	25630.6257	0.99414
NAMD	1230000	-8082.7950	-8954.9236	-8088.0764	205.2406	25630.6257	0.9941423789330278
NAMD	1232500	-8059.7119	-8809.1400	-8062.101299999999	-738.0675	25630.6257	0.9941423789330278
GOMC	1232500	-8062.286397731711	-8809.276478554799	-8062.246653646538	-751.8	25630.6257	0.99414
GOMC	1233000	-8070.433935192138	-8815.436811756586	-8070.37431906438	-737.47	25630.6257	0.99621
NAMD	1233000	-8068.1912	-8815.2437	-8070.1630000000005	-774.7931	25630.6257	0.9962155739857729
NAMD	1235500	-8004.3486	-8806.2255	-8006.147900000001	-100.7787	25630.6257	0.9962155739857729
GOMC	1235500	-8006.247237638039	-8806.494392592702	-8006.426086021317	-44.407	25630.6257	0.99621
GOMC	1236000	-8002.6702699724865	-8806.494392592702	-8002.6901420150725	-55.513	25630.6257	0.99414
NAMD	1236000	-8001.0194	-8806.2246	-8002.3956	-103.5019	25630.6257	0.9941423789330278
NAMD	1238500	-8100.9269	-8935.0185	-8103.3232	-143.1579	25630.6257	0.9941423789330278
GOMC	1238500	-8103.421525885577	-8935.066508126763	-8103.381781800404	-73.007	25630.6257	0.99414
GOMC	1239000	-8102.427923756256	-8935.463948978491	-8102.527283969188	-139.69	25630.6257	0.99207
NAMD	1239000	-8100.1553	-8935.2637	-8102.2998	-257.4586	25630.6257	0.9920691838802828
NAMD	1241500	-8090.7565	-8966.1851	-8094.679700000001	313.8971	25630.6257	0.9920691838802828
GOMC	1241500	-8094.677827147557	-8966.06689456156	-8094.578466934624	296.03	25630.6257	0.99207
GOMC	1242000	-8098.25479481311	-8965.868174135696	-8098.115690515005	312.14	25630.6257	0.99414
NAMD	1242000	-8094.2964	-8965.9941	-8098.2195	326.8080	25630.6257	0.9941423789330278
NAMD	1244500	-8131.6545	-8991.1774	-8135.483800000001	3.9064	25630.6257	0.9941423789330278
GOMC	1244500	-8135.6142348755575	-8991.304388646298	-8135.6341069181435	-77.147	25630.6257	0.99414
GOMC	1245000	-8141.377127225616	-9005.016098030921	-8141.496359481135	-24.475	25630.6257	0.9932300000000001
NAMD	1245000	-8139.6769	-9004.7299	-8141.198600000001	13.9426	25630.6257	0.9932353560974518
NAMD	1247500	-8080.9982	-8915.3803	-8086.105500000001	-94.2196	25630.6257	0.9932353560974518
GOMC	1247500	-8086.132848835401	-8915.393185966219	-8086.1328488354	-70.581	25630.6257	0.9932300000000001
GOMC	1248000	-8088.120053094041	-8914.598304262763	-8088.000820838523	-87.38	25630.6257	0.9932300000000001
NAMD	1248000	-8084.1423	-8914.5843	-8087.9658	-176.5908	25630.6257	0.9932353560974518
NAMD	1250500	-8106.4887	-8948.8382	-8108.2792	-205.1327	25630.6257	0.9932353560974518
GOMC	1250500	-8108.190816106314	-8948.778217511384	-8108.230560191486	-180.89	25630.6257	0.9932300000000001
GOMC	1251000	-8086.331569261265	-8940.630680050957	-8086.490545601956	-250.17	25630.6257	0.98377
NAMD	1251000	-8085.4150	-8940.5637	-8086.400000000001	-294.8590	25630.6257	0.9837764036693026
NAMD	1253500	-8076.0515	-8890.5206	-8077.7932	-416.6245	25630.6257	0.9837764036693026
GOMC	1253500	-8077.985311374973	-8890.751853159072	-8078.044927502732	-500.05	25630.6257	0.98377
GOMC	1254000	-8082.15844031812	-8890.553132733208	-8082.059080105187	-414.34	25630.6257	0.9879199999999999
NAMD	1254000	-8080.3379	-8890.3133	-8081.8081999999995	-360.9309	25630.6257	0.9879227937747926
